DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
10/2021,21:04:14,AIR,AIR,DESCENT,4622,8017,8060.0,23.5,192,215,136.22,0.334,66,-180.0,0,-15.915069,-48.150265,-48.149808,-15.939731,0.0,0.0,14.7,13.8,6.1,19.9,1474.4,8288.21152,23.0,1.0278,1.1238,128.5,0,14.5,2.4,16.9,13.5,20.3,0,0,ON PATH,blue
10/2021,21:04:15,AIR,AIR,APPROACH,4603,7998,8040.0,23.5,191,214,136.22,0.334,66,-72.77,0,-15.914382,-48.149399,-48.148942000000005,-15.939043999999999,0.06,0.1,14.6,13.8,6.1,19.9,1464.4,8255.40352,23.0,1.0278,1.1238,128.5,0,14.4,2.4,16.8,13.4,20.2,0,0,ON PATH,blue
10/2021,21:04:16,AIR,AIR,APPROACH,4583,7978,8021.0,23.5,192,214,136.22,0.334,66,0.0,0,-15.913696,-48.148743,-48.148286000000006,-15.938358,0.06,0.1,14.6,13.7,6.1,19.8,1464.4,8255.40352,23.0,1.0278,1.1238,128.5,0,14.4,2.4,16.8,13.4,20.2,0,0,ON PATH,blue
10/2021,21:04:17,AIR,AIR,APPROACH,4563,7958,8001.0,23.75,192,214,136.22,0.334,66,-72.77,0,-15.913009,-48.14798,-48.147523,-15.937671,0.06,0.2,14.5,13.6,6.1,19.7,1454.4,8222.59552,23.2,1.0285,1.127,128.3,0,14.3,2.4,16.7,13.4,20.0,0,0,ON PATH,blue
10/2021,21:04:18,AIR,AIR,APPROACH,4544,7939,7982.0,23.75,191,213,136.22,0.332,66,-180.0,0,-15.912323,-48.147221,-48.146764000000005,-15.936985,0.06,0.2,14.5,13.6,6.0,19.6,1454.4,8222.59552,23.2,1.0285,1.127,128.3,0,14.3,2.4,16.7,13.4,20.0,0,0,ON PATH,blue
10/2021,21:04:19,AIR,AIR,APPROACH,4525,7920,7963.0,23.75,191,213,136.22,0.332,66,-72.77,0,-15.911636,-48.146458,-48.146001000000005,-15.936297999999999,0.06,0.3,14.4,13.5,6.0,19.5,1444.3,8189.45944,23.2,1.0285,1.127,128.3,0,14.2,2.4,16.6,13.3,19.9,0,0,ON PATH,blue
10/2021,21:04:20,AIR,AIR,APPROACH,4506,7901,7944.0,23.75,191,213,136.22,0.332,66,0.0,0,-15.910949,-48.145695,-48.145238000000006,-15.935611,0.06,0.4,14.3,13.5,6.0,19.5,1434.3,8156.65144,23.2,1.0285,1.127,128.3,0,14.1,2.4,16.5,13.2,19.8,0,0,ON PATH,blue
10/2021,21:04:21,AIR,AIR,APPROACH,4487,7882,7924.0,23.75,191,212,136.22,0.332,66,-72.77,0,-15.910263,-48.144932,-48.144475,-15.934925,0.06,0.4,14.3,13.4,5.9,19.3,1434.3,8156.65144,23.2,1.0285,1.127,128.3,0,14.1,2.4,16.5,13.2,19.8,0,0,ON PATH,blue
10/2021,21:04:22,AIR,AIR,APPROACH,4468,7863,7906.0,24.0,191,212,136.22,0.332,67,-180.0,0,-15.909576,-48.144215,-48.143758000000005,-15.934237999999999,0.06,0.5,14.2,13.4,5.9,19.3,1424.3,8123.84344,23.5,1.0295,1.1317,128.0,0,14.0,2.3,16.3,13.0,19.6,0,0,ON PATH,blue
10/2021,21:04:23,AIR,AIR,APPROACH,4448,7843,7885.0,24.0,191,212,136.22,0.332,67,-72.77,0,-15.908889,-48.143559,-48.143102000000006,-15.933551,0.06,0.5,14.2,13.3,5.9,19.2,1424.3,8123.84344,23.5,1.0295,1.1317,128.0,0,14.0,2.3,16.3,13.0,19.6,0,0,ON PATH,blue
