DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
05/2022,02:34:14,AIR,AIR,APPROACH,4732,8000,8000.0,19.25,217,245,154.71,0.378,32,341.37,4,-15.913874,-48.166119,-48.17307,-15.910445999999999,0.0,0.0,16.7,14.2,7.9,22.1,1675.0,8946.34,18.7,1.0128,1.0556,150.6,2.5,16.5,3.3,19.8,15.8,23.8,0,0,ON PATH,blue
05/2022,02:34:15,AIR,AIR,APPROACH,4720,7988,7988.0,19.25,216,244,154.71,0.376,32,340.66,4,-15.912654,-48.165771,-48.172722,-15.909225999999999,0.08,0.1,16.6,14.1,7.9,22.0,1665.0,8913.532,18.7,1.0128,1.0556,150.6,2.5,16.4,3.3,19.7,15.8,23.6,0,0,ON PATH,blue
05/2022,02:34:16,AIR,AIR,APPROACH,4708,7976,7976.0,19.25,216,244,154.71,0.376,32,340.66,4,-15.911739,-48.165424,-48.172375,-15.908311,0.06,0.1,16.6,14.1,7.9,22.0,1665.0,8913.532,18.7,1.0128,1.0556,150.6,2.5,16.4,3.3,19.7,15.8,23.6,0,0,ON PATH,blue
05/2022,02:34:17,AIR,AIR,APPROACH,4696,7964,7964.0,19.25,215,243,154.71,0.375,32,340.66,4,-15.910519,-48.164776,-48.171727000000004,-15.907091,0.08,0.2,16.5,14.0,7.8,21.8,1655.0,8880.724,18.7,1.0128,1.0556,150.6,2.5,16.3,3.3,19.6,15.7,23.5,0,0,ON PATH,blue
05/2022,02:34:18,AIR,AIR,APPROACH,4684,7952,7952.0,19.25,214,242,154.71,0.373,32,340.66,4,-15.909301,-48.164124,-48.171075,-15.905872999999998,0.08,0.3,16.4,14.0,7.7,21.7,1644.9,8847.587920000002,18.7,1.0128,1.0556,150.6,2.5,16.2,3.3,19.5,15.6,23.4,0,0,ON PATH,blue
05/2022,02:34:19,AIR,AIR,APPROACH,4676,7944,7944.0,19.25,214,241,154.71,0.373,32,340.31,4,-15.908386,-48.163475,-48.170426,-15.904957999999999,0.07,0.4,16.3,14.0,7.7,21.7,1634.9,8814.77992,18.7,1.0128,1.0556,150.6,2.5,16.1,3.3,19.4,15.5,23.3,0,0,ON PATH,blue
05/2022,02:34:20,AIR,AIR,APPROACH,4664,7932,7932.0,19.25,213,241,154.71,0.372,32,339.26,4,-15.907167,-48.162827,-48.169778,-15.903738999999998,0.08,0.5,16.2,13.9,7.7,21.6,1624.9,8781.97192,18.7,1.0128,1.0556,150.6,2.4,16.0,3.3,19.3,15.4,23.2,0,0,ON PATH,blue
05/2022,02:34:21,AIR,AIR,APPROACH,4652,7920,7920.0,19.25,212,240,154.71,0.37,32,337.5,4,-15.906251,-48.162937,-48.169888,-15.902822999999998,0.06,0.5,16.2,13.9,7.6,21.5,1624.9,8781.97192,18.7,1.0128,1.0556,150.6,2.3,16.0,3.3,19.3,15.4,23.2,0,0,ON PATH,blue
05/2022,02:34:22,AIR,AIR,APPROACH,4640,7908,7908.0,19.25,212,239,154.71,0.369,32,336.09,4,-15.905033,-48.163052,-48.170003,-15.901604999999998,0.07,0.6,16.1,13.9,7.6,21.5,1614.8,8748.83584,18.7,1.0128,1.0556,150.6,2.2,15.9,3.3,19.2,15.4,23.0,0,0,ON PATH,blue
05/2022,02:34:23,AIR,AIR,APPROACH,4632,7900,7900.0,19.0,211,239,154.71,0.368,32,334.69,4,-15.903815,-48.163162,-48.170113,-15.900386999999998,0.07,0.7,16.0,13.9,7.6,21.5,1604.8,8716.027839999999,18.5,1.0121,1.0525,150.8,2.2,15.8,3.3,19.1,15.3,22.9,0,0,ON PATH,blue
05/2022,02:34:24,AIR,AIR,APPROACH,4624,7892,7892.0,19.0,210,238,154.71,0.366,32,332.58,5,-15.902899,-48.163277,-48.170228,-15.899470999999998,0.06,0.7,16.0,13.8,7.5,21.3,1604.8,8716.027839999999,18.5,1.0121,1.0525,150.8,2.5,15.8,3.3,19.1,15.3,22.9,0,0,ON PATH,blue
05/2022,02:34:25,AIR,AIR,APPROACH,4616,7884,7884.0,19.0,210,237,154.71,0.366,32,328.36,5,-15.90168,-48.163391,-48.170342,-15.898252,0.07,0.8,15.9,13.8,7.4,21.2,1594.8,8683.21984,18.5,1.0121,1.0525,150.8,2.2,15.7,3.3,19.0,15.2,22.8,0,0,ON PATH,blue
05/2022,02:34:26,AIR,AIR,APPROACH,4612,7880,7880.0,19.0,210,236,154.71,0.365,32,324.84,6,-15.900765,-48.163052,-48.170003,-15.897336999999998,0.06,0.8,15.9,13.8,7.4,21.2,1594.8,8683.21984,18.5,1.0121,1.0525,150.8,2.3,15.7,3.3,19.0,15.2,22.8,0,0,ON PATH,blue
05/2022,02:34:27,AIR,AIR,APPROACH,4608,7876,7876.0,19.0,209,235,154.71,0.364,33,322.03,6,-15.899852,-48.162411,-48.169362,-15.896423999999998,0.07,0.9,15.8,13.8,7.3,21.1,1584.8,8650.41184,18.5,1.0121,1.0525,150.8,2.0,15.6,3.3,18.9,15.1,22.7,0,0,ON PATH,blue
05/2022,02:34:28,AIR,AIR,APPROACH,4604,7872,7872.0,19.0,208,235,154.71,0.363,34,321.33,6,-15.898641,-48.161762,-48.168713000000004,-15.895212999999998,0.08,1.0,15.7,13.8,7.3,21.1,1574.7,8617.27576,18.5,1.0121,1.0525,150.8,1.8,15.5,3.3,18.8,15.0,22.6,0,0,ON PATH,blue
05/2022,02:34:29,AIR,AIR,APPROACH,4604,7872,7872.0,19.0,208,234,154.71,0.362,36,321.33,6,-15.897726,-48.161106,-48.168057,-15.894298,0.07,1.1,15.6,13.8,7.2,21.0,1564.7,8584.46776,18.5,1.0121,1.0525,150.8,1.6,15.4,3.3,18.7,15.0,22.4,0,0,ON PATH,blue
05/2022,02:34:30,AIR,AIR,APPROACH,4600,7868,7868.0,19.0,207,234,154.71,0.361,38,321.68,6,-15.896513,-48.160442,-48.167393000000004,-15.893085,0.08,1.1,15.6,13.8,7.2,21.0,1564.7,8584.46776,18.5,1.0121,1.0525,150.8,1.4,15.4,3.3,18.7,15.0,22.4,0,0,ON PATH,blue
05/2022,02:34:31,AIR,AIR,APPROACH,4596,7864,7864.0,19.0,207,233,154.71,0.36,40,322.38,6,-15.895412,-48.160477,-48.167428,-15.891983999999999,0.07,1.2,15.5,13.7,7.2,20.9,1554.7,8551.65976,18.5,1.0121,1.0525,150.8,1.3,15.3,3.3,18.6,14.9,22.3,0,0,ON PATH,blue
05/2022,02:34:32,AIR,AIR,APPROACH,4596,7864,7864.0,18.75,206,232,154.71,0.359,42,324.84,6,-15.894597,-48.160488,-48.167439,-15.891168999999998,0.05,1.3,15.4,13.7,7.1,20.8,1544.6,8518.52368,18.3,1.0115,1.0499,151.0,1.3,15.2,3.3,18.5,14.8,22.2,0,0,ON PATH,blue
05/2022,02:34:33,AIR,AIR,APPROACH,4596,7864,7864.0,18.75,206,232,154.71,0.358,45,327.3,6,-15.893492,-48.160187,-48.167138,-15.890063999999999,0.07,1.3,15.4,13.7,7.1,20.8,1544.6,8518.52368,18.3,1.0115,1.0499,151.0,1.3,15.2,3.3,18.5,14.8,22.2,0,0,ON PATH,blue
05/2022,02:34:34,AIR,AIR,APPROACH,4592,7860,7860.0,18.75,205,231,154.71,0.357,46,330.12,6,-15.892577,-48.159866,-48.166817,-15.889148999999998,0.06,1.4,15.3,13.7,7.1,20.8,1534.6,8485.715680000001,18.3,1.0115,1.0499,151.0,1.5,15.1,3.3,18.4,14.7,22.1,0,0,ON PATH,blue
05/2022,02:34:35,AIR,AIR,APPROACH,4588,7856,7856.0,18.75,205,231,154.71,0.357,49,332.93,6,-15.891677,-48.159531,-48.166482,-15.888248999999998,0.06,1.5,15.2,13.7,7.1,20.8,1524.6,8452.90768,18.3,1.0115,1.0499,151.0,1.4,15.0,3.3,18.3,14.6,22.0,0,0,ON PATH,blue
05/2022,02:34:36,AIR,AIR,APPROACH,4580,7848,7848.0,18.75,205,231,154.71,0.356,50,335.74,6,-15.890489,-48.158779,-48.16573,-15.887061,0.08,1.5,15.2,13.7,7.1,20.8,1524.6,8452.90768,18.3,1.0115,1.0499,151.0,1.6,15.0,3.3,18.3,14.6,22.0,0,0,ON PATH,blue
05/2022,02:34:37,AIR,AIR,APPROACH,4572,7840,7840.0,18.75,205,231,154.71,0.356,52,337.85,6,-15.889574,-48.158249,-48.1652,-15.886145999999998,0.06,1.6,15.1,13.7,7.1,20.8,1514.5,8419.7716,18.3,1.0115,1.0499,151.0,1.6,14.9,3.3,18.2,14.6,21.8,0,0,ON PATH,blue
05/2022,02:34:38,AIR,AIR,APPROACH,4560,7828,7828.0,18.75,204,230,154.71,0.355,54,339.26,6,-15.888673,-48.157715,-48.164666000000004,-15.885245,0.06,1.7,15.0,13.6,7.0,20.6,1504.5,8386.9636,18.3,1.0115,1.0499,151.0,1.6,14.8,3.3,18.1,14.5,21.7,0,0,ON PATH,blue
05/2022,02:34:39,AIR,AIR,APPROACH,4548,7816,7816.0,18.75,204,230,154.71,0.355,56,339.26,6,-15.887927,-48.157162,-48.164113,-15.884498999999998,0.05,1.7,15.0,13.6,7.0,20.6,1504.5,8386.9636,18.3,1.0115,1.0499,151.0,1.4,14.8,3.3,18.1,14.5,21.7,0,0,ON PATH,blue
05/2022,02:34:40,AIR,AIR,APPROACH,4532,7800,7800.0,18.75,204,230,154.71,0.354,58,337.85,6,-15.887089,-48.156601,-48.163552,-15.883660999999998,0.06,1.8,14.9,13.6,7.0,20.6,1494.5,8354.1556,18.3,1.0115,1.0499,151.0,1.0,14.7,3.3,18.0,14.4,21.6,0,0,ON PATH,blue
05/2022,02:34:41,AIR,AIR,APPROACH,4512,7780,7780.0,18.75,204,229,154.71,0.354,60,336.45,7,-15.886271,-48.156132,-48.163083,-15.882843,0.06,1.8,14.9,13.5,6.9,20.4,1494.5,8354.1556,18.3,1.0115,1.0499,151.0,0.8,14.7,3.3,18.0,14.4,21.6,0,0,ON PATH,blue
05/2022,02:34:42,AIR,AIR,APPROACH,4496,7764,7764.0,18.75,203,229,154.71,0.353,63,336.8,7,-15.885548,-48.155411,-48.162362,-15.882119999999999,0.06,1.9,14.8,13.4,6.9,20.3,1484.5,8321.347600000001,18.3,1.0115,1.0499,151.0,0.5,14.6,3.2,17.8,14.2,21.4,0,0,ON PATH,blue
05/2022,02:34:43,AIR,AIR,APPROACH,4472,7740,7740.0,18.75,203,229,154.71,0.353,66,338.2,7,-15.884848,-48.154678,-48.161629,-15.881419999999999,0.06,1.9,14.8,13.4,6.9,20.3,1484.5,8321.347600000001,18.3,1.0115,1.0499,151.0,0.3,14.6,3.2,17.8,14.2,21.4,0,0,ON PATH,blue
05/2022,02:34:44,AIR,AIR,APPROACH,4452,7720,7720.0,18.75,203,229,154.71,0.353,68,340.31,6,-15.884069,-48.153633,-48.160584,-15.880640999999999,0.08,2.0,14.7,13.3,6.9,20.2,1474.4,8288.21152,18.3,1.0115,1.0499,151.0,0.2,14.5,3.2,17.7,14.2,21.2,0,0,ON PATH,blue
05/2022,02:34:45,AIR,AIR,APPROACH,4432,7700,7700.0,19.0,203,229,154.71,0.352,71,342.07,6,-15.88342,-48.153023,-48.159974,-15.879991999999998,0.05,2.1,14.6,13.3,6.9,20.2,1464.4,8255.40352,18.5,1.0121,1.0525,150.8,0.1,14.4,3.2,17.6,14.1,21.1,0,0,ON PATH,blue
05/2022,02:34:46,AIR,AIR,APPROACH,4412,7680,7680.0,19.0,203,228,154.71,0.352,74,343.13,6,-15.882797,-48.152298,-48.159249,-15.879368999999999,0.06,2.1,14.6,13.2,6.9,20.1,1464.4,8255.40352,18.5,1.0121,1.0525,150.8,-0.1,14.4,3.2,17.6,14.1,21.1,0,0,ON PATH,blue
05/2022,02:34:47,AIR,AIR,APPROACH,4392,7660,7660.0,19.0,202,228,154.71,0.351,77,345.23,6,-15.8822,-48.151253,-48.158204,-15.878771999999998,0.07,2.2,14.5,13.1,6.9,20.0,1454.4,8222.59552,18.5,1.0121,1.0525,150.8,-0.2,14.3,3.2,17.5,14.0,21.0,0,0,ON PATH,blue
05/2022,02:34:48,AIR,AIR,APPROACH,4368,7636,7636.0,19.0,202,228,154.71,0.351,79,345.94,6,-15.88175,-48.150558,-48.157509,-15.878321999999999,0.05,2.3,14.4,13.1,6.9,20.0,1444.3,8189.45944,18.5,1.0121,1.0525,150.8,-0.3,14.2,3.2,17.4,13.9,20.9,0,0,ON PATH,blue
05/2022,02:34:49,AIR,AIR,APPROACH,4348,7616,7616.0,19.0,202,228,154.71,0.35,82,346.99,7,-15.881427,-48.149551,-48.156502,-15.877998999999999,0.06,2.3,14.4,13.0,6.9,19.9,1444.3,8189.45944,18.5,1.0121,1.0525,150.8,-0.6,14.2,3.2,17.4,13.9,20.9,0,0,ON PATH,blue
05/2022,02:34:50,AIR,AIR,APPROACH,4328,7596,7596.0,19.0,201,228,154.71,0.349,84,347.34,7,-15.881131,-48.148392,-48.155343,-15.877702999999999,0.07,2.4,14.3,12.9,6.9,19.8,1434.3,8156.65144,18.5,1.0121,1.0525,150.8,-0.8,14.1,3.2,17.3,13.8,20.8,0,0,ON PATH,blue
05/2022,02:34:51,AIR,AIR,APPROACH,4308,7576,7576.0,19.25,201,228,154.71,0.348,86,346.99,7,-15.880555,-48.147594,-48.154545,-15.877126999999998,0.06,2.4,14.3,12.9,6.9,19.8,1434.3,8156.65144,18.8,1.0132,1.0574,150.5,-1.1,14.1,3.2,17.3,13.8,20.8,0,0,ON PATH,blue
05/2022,02:34:52,AIR,AIR,APPROACH,4288,7556,7556.0,19.25,201,228,154.71,0.348,89,346.99,7,-15.880003,-48.146488,-48.153439,-15.876574999999999,0.07,2.5,14.2,12.8,6.9,19.7,1424.3,8123.84344,18.8,1.0132,1.0574,150.5,-1.5,14.0,3.1,17.1,13.7,20.5,0,0,ON PATH,blue
05/2022,02:34:53,AIR,AIR,APPROACH,4268,7536,7536.0,19.25,201,228,154.71,0.347,91,348.05,7,-15.879662,-48.145573,-48.152524,-15.876233999999998,0.06,2.6,14.1,12.8,6.9,19.7,1414.2,8090.70736,18.8,1.0132,1.0574,150.5,-1.6,13.9,3.1,17.0,13.6,20.4,0,0,ON PATH,blue
05/2022,02:34:54,AIR,AIR,APPROACH,4252,7520,7520.0,19.25,201,228,154.71,0.347,94,348.75,7,-15.879344,-48.144352,-48.151303,-15.875915999999998,0.07,2.6,14.1,12.7,6.9,19.6,1414.2,8090.70736,18.8,1.0132,1.0574,150.5,-1.8,13.9,3.1,17.0,13.6,20.4,0,0,ON PATH,blue
05/2022,02:34:55,AIR,AIR,APPROACH,4232,7500,7500.0,19.25,201,228,154.71,0.348,96,349.45,7,-15.87907,-48.143127,-48.150078,-15.875642,0.07,2.7,14.0,12.7,6.9,19.6,1404.2,8057.89936,18.8,1.0132,1.0574,150.5,-2.0,13.8,3.1,16.9,13.5,20.3,0,0,ON PATH,blue
05/2022,02:34:56,AIR,AIR,APPROACH,4216,7484,7484.0,19.25,201,228,154.71,0.347,98,350.86,6,-15.878817,-48.142212,-48.149163,-15.875388999999998,0.05,2.8,13.9,12.6,6.9,19.5,1394.2,8025.09136,18.8,1.0132,1.0574,150.5,-1.8,13.7,3.1,16.8,13.4,20.2,0,0,ON PATH,blue
05/2022,02:34:57,AIR,AIR,APPROACH,4196,7464,7464.0,19.5,201,228,154.71,0.347,99,351.56,6,-15.878585,-48.140995,-48.147946,-15.875156999999998,0.07,2.8,13.9,12.5,6.9,19.4,1394.2,8025.09136,19.0,1.0139,1.0605,150.2,-1.8,13.7,3.1,16.8,13.4,20.2,0,0,ON PATH,blue
05/2022,02:34:58,AIR,AIR,APPROACH,4176,7444,7444.0,19.5,201,229,154.71,0.348,101,351.91,6,-15.878374,-48.140079,-48.14703,-15.874946,0.05,2.9,13.8,12.5,6.9,19.4,1384.2,7992.28336,19.0,1.0139,1.0605,150.2,-2.0,13.6,3.1,16.7,13.4,20.0,0,0,ON PATH,blue
05/2022,02:34:59,AIR,AIR,APPROACH,4160,7428,7428.0,19.5,201,229,154.65,0.348,101,352.27,6,-15.878175,-48.138863,-48.145814,-15.874747,0.07,2.9,13.8,12.4,6.9,19.3,1384.2,7992.28336,19.0,1.0139,1.0605,150.2,-1.9,13.6,3.1,16.7,13.4,20.0,0,0,ON PATH,blue
05/2022,02:35:00,AIR,AIR,APPROACH,4140,7408,7408.0,19.75,201,229,154.65,0.347,102,352.27,6,-15.878278,-48.137642,-48.144593,-15.874849999999999,0.07,3.0,13.7,12.4,6.9,19.3,1374.1,7959.14728,19.3,1.0149,1.065,149.9,-2.0,13.6,3.1,16.7,13.4,20.0,0,0,ON PATH,blue
05/2022,02:35:01,AIR,AIR,APPROACH,4120,7388,7388.0,19.75,202,229,154.65,0.348,103,352.62,6,-15.878392,-48.136726,-48.143677000000004,-15.874963999999999,0.05,3.1,13.6,12.3,6.9,19.2,1364.1,7926.33928,19.3,1.0149,1.065,149.9,-2.1,13.5,3.1,16.6,13.3,19.9,0,0,ON PATH,blue
05/2022,02:35:02,AIR,AIR,APPROACH,4100,7368,7368.0,19.75,202,229,154.65,0.348,103,353.32,6,-15.878514,-48.135509,-48.14246,-15.875085999999998,0.07,3.1,13.6,12.3,6.9,19.2,1364.1,7926.33928,19.3,1.0149,1.065,149.9,-2.0,13.5,3.1,16.6,13.3,19.9,0,0,ON PATH,blue
05/2022,02:35:03,AIR,AIR,APPROACH,4080,7348,7348.0,19.75,202,229,154.65,0.349,104,354.02,6,-15.878643,-48.134594,-48.141545,-15.875214999999999,0.05,3.2,13.5,12.2,6.9,19.1,1354.1,7893.53128,19.3,1.0149,1.065,149.9,-2.1,13.4,3.1,16.5,13.2,19.8,0,0,ON PATH,blue
05/2022,02:35:04,AIR,AIR,APPROACH,4060,7328,7328.0,20.0,202,229,154.65,0.349,104,355.08,6,-15.878776,-48.133373,-48.140324,-15.875347999999999,0.07,3.3,13.4,12.1,6.9,19.0,1344.0,7860.3952,19.5,1.0156,1.0681,149.6,-1.9,13.3,3.1,16.4,13.1,19.7,0,0,ON PATH,blue
05/2022,02:35:05,AIR,AIR,APPROACH,4040,7308,7308.0,20.0,202,229,154.65,0.348,104,356.13,7,-15.878915,-48.132156,-48.139107,-15.875486999999998,0.07,3.3,13.4,12.1,6.9,19.0,1344.0,7860.3952,19.5,1.0156,1.0681,149.6,-2.1,13.3,3.1,16.4,13.1,19.7,0,0,ON PATH,blue
05/2022,02:35:06,AIR,AIR,APPROACH,4020,7288,7288.0,20.0,202,229,154.65,0.348,105,357.19,7,-15.879058,-48.131241,-48.138192000000004,-15.87563,0.05,3.4,13.3,12.0,6.9,18.9,1334.0,7827.5872,19.5,1.0156,1.0681,149.6,-2.1,13.2,3.1,16.3,13.0,19.6,0,0,ON PATH,blue
05/2022,02:35:07,AIR,AIR,APPROACH,4000,7268,7268.0,20.0,202,229,154.65,0.347,105,357.89,6,-15.879204,-48.13002,-48.136971,-15.875775999999998,0.07,3.4,13.3,12.0,6.9,18.9,1334.0,7827.5872,19.5,1.0156,1.0681,149.6,-1.8,13.2,3.1,16.3,13.0,19.6,0,0,ON PATH,blue
05/2022,02:35:08,AIR,AIR,APPROACH,3984,7252,7252.0,20.25,202,229,154.65,0.347,105,357.89,6,-15.879352,-48.129105,-48.136056,-15.875924,0.05,3.5,13.2,11.9,6.9,18.8,1324.0,7794.7792,19.8,1.0167,1.073,149.3,-1.8,13.1,3.1,16.2,13.0,19.4,0,0,ON PATH,blue
05/2022,02:35:09,AIR,AIR,APPROACH,3964,7232,7232.0,20.25,202,228,154.65,0.347,105,358.95,6,-15.879501,-48.127884,-48.134835,-15.876072999999998,0.07,3.6,13.1,11.9,6.9,18.8,1313.9,7761.643120000001,19.8,1.0167,1.073,149.3,-1.7,13.0,3.1,16.1,12.9,19.3,0,0,ON PATH,blue
