DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
06/2021,01:28:06,AIR,AIR,APPROACH,4808,8000,8000.0,19.0,216,251,146.49,0.377,21,182.46,3,-15.95929,-48.078423,-48.086786000000004,-15.956378999999998,0.0,0.0,14.9,14.4,8.3,22.7,1494.5,8354.1556,18.5,1.0121,1.0525,142.8,-2.8,14.7,2.8,17.5,14.0,21.0,0,1,HIGH ENERGY,red
06/2021,01:28:07,AIR,AIR,APPROACH,4796,7988,7988.0,18.75,215,250,146.49,0.375,21,182.81,3,-15.958375,-48.078171,-48.086534,-15.955464,0.06,0.1,14.8,14.3,8.3,22.6,1484.5,8321.347600000001,18.2,1.0111,1.0481,143.1,-2.9,14.6,2.8,17.4,13.9,20.9,0,1,HIGH ENERGY,red
06/2021,01:28:08,AIR,AIR,APPROACH,4780,7972,7972.0,18.75,214,249,146.49,0.374,21,182.46,3,-15.957157,-48.077927,-48.086290000000005,-15.954246,0.07,0.1,14.8,14.3,8.2,22.5,1484.5,8321.347600000001,18.2,1.0111,1.0481,143.1,-2.8,14.6,2.8,17.4,13.9,20.9,0,1,HIGH ENERGY,red
06/2021,01:28:09,AIR,AIR,APPROACH,4768,7960,7960.0,18.75,214,248,146.49,0.373,21,182.11,4,-15.955941,-48.077682,-48.086045000000006,-15.953029999999998,0.07,0.2,14.7,14.3,8.1,22.4,1474.4,8288.21152,18.2,1.0111,1.0481,143.1,-3.8,14.5,2.8,17.3,13.8,20.8,0,1,HIGH ENERGY,red
06/2021,01:28:10,AIR,AIR,APPROACH,4752,7944,7944.0,18.75,213,248,146.49,0.371,21,181.76,4,-15.95472,-48.077438,-48.085801000000004,-15.951808999999999,0.07,0.3,14.6,14.2,8.1,22.3,1464.4,8255.40352,18.2,1.0111,1.0481,143.1,-3.8,14.4,2.8,17.2,13.8,20.6,0,1,HIGH ENERGY,red
06/2021,01:28:11,AIR,AIR,APPROACH,4736,7928,7928.0,18.75,212,247,146.49,0.37,21,182.46,4,-15.953501,-48.077194,-48.085557,-15.950589999999998,0.07,0.3,14.6,14.2,8.1,22.3,1464.4,8255.40352,18.3,1.0115,1.0499,143.0,-3.8,14.4,2.8,17.2,13.8,20.6,0,1,HIGH ENERGY,red
06/2021,01:28:12,AIR,AIR,APPROACH,4716,7908,7908.0,18.75,211,246,146.49,0.367,21,182.81,4,-15.952586,-48.07695,-48.085313,-15.949675,0.06,0.4,14.5,14.1,8.0,22.1,1454.4,8222.59552,18.3,1.0115,1.0499,143.0,-3.8,14.3,2.8,17.1,13.7,20.5,0,1,HIGH ENERGY,red
06/2021,01:28:13,AIR,AIR,APPROACH,4700,7892,7892.0,18.75,211,245,146.49,0.367,21,181.76,4,-15.951367,-48.07671,-48.085073,-15.948455999999998,0.07,0.5,14.4,14.1,7.9,22.0,1444.3,8189.45944,18.3,1.0115,1.0499,143.0,-3.8,14.2,2.8,17.0,13.6,20.4,0,1,HIGH ENERGY,red
06/2021,01:28:14,AIR,AIR,APPROACH,4684,7876,7876.0,18.75,210,245,146.49,0.365,21,180.7,4,-15.950386,-48.076469,-48.084832000000006,-15.947474999999999,0.06,0.5,14.4,14.0,7.9,21.9,1444.3,8189.45944,18.3,1.0115,1.0499,143.0,-3.8,14.2,2.8,17.0,13.6,20.4,0,1,HIGH ENERGY,red
06/2021,01:28:15,AIR,AIR,APPROACH,4672,7864,7864.0,18.75,209,244,146.49,0.364,21,181.05,4,-15.949047,-48.076233,-48.084596000000005,-15.946136,0.08,0.6,14.3,14.0,7.9,21.9,1434.3,8156.65144,18.3,1.0115,1.0499,143.0,-3.8,14.1,2.8,16.9,13.5,20.3,0,1,HIGH ENERGY,red
