DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
07/2021,03:31:15,AIR,AIR,APPROACH,4904,8000,8000.0,16.5,207,238,159.45,0.361,15,108.63,5,-16.006721,-48.061497,-48.067792000000004,-16.003856,0.0,0.0,18.2,14.7,7.5,22.2,1825.5,9440.1004,16.1,1.0038,1.0163,158.2,-0.3,18.0,3.5,21.5,17.2,25.8,0,0,ON PATH,blue
07/2021,03:31:16,AIR,AIR,APPROACH,4884,7980,7980.0,16.5,206,237,159.45,0.359,15,111.45,5,-16.005384,-48.061333,-48.067628,-16.002519,0.08,0.1,18.1,14.6,7.4,22.0,1815.4,9406.964320000001,16.1,1.0038,1.0163,158.2,-0.6,17.9,3.5,21.4,17.1,25.7,0,0,ON PATH,blue
07/2021,03:31:17,AIR,AIR,APPROACH,4864,7960,7960.0,16.5,206,237,159.45,0.359,15,113.91,5,-16.004468,-48.061172,-48.067467,-16.001602999999996,0.06,0.1,18.1,14.5,7.4,21.9,1815.4,9406.964320000001,16.1,1.0038,1.0163,158.2,-0.8,17.9,3.5,21.4,17.1,25.7,0,0,ON PATH,blue
07/2021,03:31:18,AIR,AIR,APPROACH,4844,7940,7940.0,16.5,206,236,159.45,0.36,15,114.61,5,-16.003248,-48.061008,-48.067303,-16.000383,0.07,0.2,18.0,14.5,7.4,21.9,1805.4,9374.156320000002,16.1,1.0038,1.0163,158.2,-0.8,17.8,3.5,21.3,17.0,25.6,0,0,ON PATH,blue
07/2021,03:31:19,AIR,AIR,APPROACH,4824,7920,7920.0,16.75,205,235,159.45,0.358,15,112.85,4,-16.002332,-48.060848,-48.067143,-15.999466999999997,0.06,0.3,17.9,14.4,7.3,21.7,1795.4,9341.348320000001,16.3,1.0045,1.0193,157.9,-0.5,17.7,3.5,21.2,17.0,25.4,0,0,ON PATH,blue
07/2021,03:31:20,AIR,AIR,APPROACH,4804,7900,7900.0,16.75,205,234,159.45,0.357,14,112.85,4,-16.001421,-48.060688,-48.066983,-15.998555999999999,0.06,0.3,17.9,14.4,7.2,21.6,1795.4,9341.348320000001,16.3,1.0045,1.0193,157.9,-0.6,17.7,3.5,21.2,17.0,25.4,0,0,ON PATH,blue
07/2021,03:31:21,AIR,AIR,APPROACH,4788,7884,7884.0,16.75,206,234,159.45,0.358,14,110.39,4,-16.000204,-48.060528,-48.066823,-15.997338999999998,0.07,0.4,17.8,14.3,7.2,21.5,1785.4,9308.54032,16.3,1.0045,1.0193,157.9,-0.4,17.6,3.5,21.1,16.9,25.3,0,0,ON PATH,blue
07/2021,03:31:22,AIR,AIR,APPROACH,4768,7864,7864.0,16.75,204,233,159.45,0.356,14,105.47,5,-15.999287,-48.060371,-48.066666000000005,-15.996421999999999,0.06,0.5,17.7,14.3,7.2,21.5,1775.3,9275.40424,16.3,1.0045,1.0193,157.9,-0.1,17.5,3.5,21.0,16.8,25.2,0,0,ON PATH,blue
07/2021,03:31:23,AIR,AIR,APPROACH,4752,7848,7848.0,16.75,203,233,159.45,0.353,14,104.06,4,-15.998067,-48.060215,-48.06651,-15.995201999999999,0.07,0.5,17.7,14.2,7.2,21.4,1775.3,9275.40424,16.3,1.0045,1.0193,157.9,-0.0,17.5,3.5,21.0,16.8,25.2,0,0,ON PATH,blue
07/2021,03:31:24,AIR,AIR,APPROACH,4740,7836,7836.0,16.75,202,232,159.45,0.352,14,106.88,4,-15.99692,-48.060059,-48.066354000000004,-15.994054999999998,0.07,0.6,17.6,14.2,7.1,21.3,1765.3,9242.596239999999,16.3,1.0045,1.0193,157.9,-0.2,17.4,3.5,20.9,16.7,25.1,0,0,ON PATH,blue
07/2021,03:31:25,AIR,AIR,APPROACH,4724,7820,7820.0,16.75,201,231,150.61,0.35,14,108.28,4,-15.996121,-48.05991,-48.066205000000004,-15.993255999999999,0.05,0.7,17.5,14.1,7.1,21.2,1755.3,9209.78824,16.3,1.0045,1.0193,149.2,-0.3,17.3,3.1,20.4,16.3,24.5,0,0,ON PATH,blue
07/2021,03:31:26,AIR,AIR,APPROACH,4712,7808,7808.0,16.75,201,230,150.61,0.35,14,107.58,5,-15.995019,-48.059757,-48.066052,-15.992153999999998,0.07,0.7,17.5,14.1,7.0,21.1,1755.3,9209.78824,16.3,1.0045,1.0193,149.2,-0.3,17.3,3.1,20.4,16.3,24.5,0,0,ON PATH,blue
07/2021,03:31:27,AIR,AIR,APPROACH,4700,7796,7796.0,16.75,201,229,150.61,0.349,14,104.41,5,-15.994103,-48.059608,-48.065903,-15.991238,0.06,0.8,17.4,14.1,6.9,21.0,1745.2,9176.652160000001,16.4,1.0049,1.021,149.1,-0.0,17.2,3.1,20.3,16.2,24.4,0,0,ON PATH,blue
07/2021,03:31:28,AIR,AIR,APPROACH,4688,7784,7784.0,16.75,198,228,150.61,0.345,14,99.49,6,-15.99319,-48.059765,-48.06606,-15.990324999999999,0.06,0.8,17.4,14.0,6.9,20.9,1745.2,9176.652160000001,16.4,1.0049,1.021,149.1,0.5,17.2,3.2,20.4,16.3,24.5,0,0,ON PATH,blue
07/2021,03:31:29,AIR,AIR,APPROACH,4676,7772,7772.0,16.75,197,226,150.61,0.343,14,99.14,6,-15.991974,-48.059917,-48.066212,-15.989109,0.07,0.9,17.3,14.0,6.8,20.8,1735.2,9143.84416,16.4,1.0049,1.021,149.1,0.5,17.1,3.2,20.3,16.2,24.4,0,0,ON PATH,blue
07/2021,03:31:30,AIR,AIR,APPROACH,4660,7756,7756.0,16.75,196,225,150.61,0.341,14,98.79,7,-15.991059,-48.060074,-48.066369,-15.988193999999998,0.06,1.0,17.2,13.9,6.7,20.6,1725.2,9111.03616,16.4,1.0049,1.021,149.1,0.6,17.0,3.2,20.2,16.2,24.2,0,0,ON PATH,blue
07/2021,03:31:31,AIR,AIR,APPROACH,4644,7740,7740.0,16.75,197,224,150.61,0.342,14,98.79,7,-15.989841,-48.060226,-48.066521,-15.986975999999999,0.07,1.0,17.2,13.9,6.6,20.5,1725.2,9111.03616,16.4,1.0049,1.021,149.1,0.6,17.0,3.2,20.2,16.2,24.2,0,0,ON PATH,blue
07/2021,03:31:32,AIR,AIR,APPROACH,4628,7724,7724.0,16.75,196,223,150.61,0.341,14,97.38,7,-15.988701,-48.061707,-48.068002,-15.985835999999999,0.11,1.2,17.0,13.8,6.6,20.4,1705.1,9045.09208,16.4,1.0049,1.021,149.1,0.8,16.8,3.2,20.0,16.0,24.0,0,0,ON PATH,blue
07/2021,03:31:33,AIR,AIR,APPROACH,4608,7704,7704.0,16.75,196,223,150.61,0.341,14,95.98,6,-15.9879,-48.063187,-48.069482,-15.985034999999998,0.1,1.3,16.9,13.8,6.6,20.4,1695.1,9012.284080000001,16.4,1.0049,1.021,149.1,0.8,16.7,3.2,19.9,15.9,23.9,0,0,ON PATH,blue
07/2021,03:31:34,AIR,AIR,APPROACH,4588,7684,7684.0,16.75,196,222,150.61,0.34,14,92.81,6,-15.986796,-48.064674,-48.070969,-15.983930999999998,0.11,1.4,16.8,13.7,6.5,20.2,1685.1,8979.47608,16.4,1.0049,1.021,149.1,1.2,16.6,3.2,19.8,15.8,23.8,0,0,ON PATH,blue
07/2021,03:31:35,AIR,AIR,APPROACH,4568,7664,7664.0,16.75,196,221,150.61,0.34,14,89.3,6,-15.98588,-48.066158,-48.072453,-15.983014999999998,0.1,1.5,16.7,13.7,6.5,20.2,1675.0,8946.34,16.4,1.0049,1.021,149.1,1.5,16.5,3.2,19.7,15.8,23.6,0,0,ON PATH,blue
07/2021,03:31:36,AIR,AIR,APPROACH,4548,7644,7644.0,16.75,196,221,150.61,0.339,14,85.08,7,-15.984661,-48.067646,-48.073941000000005,-15.981795999999997,0.11,1.6,16.6,13.6,6.5,20.1,1665.0,8913.532,16.4,1.0049,1.021,149.1,2.3,16.4,3.2,19.6,15.7,23.5,0,0,ON PATH,blue
07/2021,03:31:37,AIR,AIR,APPROACH,4524,7620,7620.0,16.75,194,220,150.61,0.337,14,82.62,7,-15.983444,-48.067505,-48.0738,-15.980578999999999,0.07,1.6,16.6,13.5,6.4,19.9,1665.0,8913.532,16.4,1.0049,1.021,149.1,2.6,16.4,3.2,19.6,15.7,23.5,0,0,ON PATH,blue
07/2021,03:31:38,AIR,AIR,APPROACH,4504,7600,7600.0,17.0,195,220,150.61,0.337,14,81.91,7,-15.982528,-48.067364,-48.073659,-15.979662999999999,0.06,1.7,16.5,13.5,6.4,19.9,1655.0,8880.724,16.6,1.0056,1.0241,148.8,2.6,16.3,3.2,19.5,15.6,23.4,0,0,ON PATH,blue
07/2021,03:31:39,AIR,AIR,APPROACH,4484,7580,7580.0,17.0,195,219,150.61,0.338,14,81.56,7,-15.981309,-48.067215,-48.07351,-15.978443999999998,0.07,1.8,16.4,13.4,6.3,19.7,1644.9,8847.587920000002,16.6,1.0056,1.0241,148.8,2.7,16.2,3.2,19.4,15.5,23.3,0,0,ON PATH,blue
