DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
06/2022,03:10:02,AIR,AIR,DESCENT,4803,8012,8258.0,19.75,213,241,133.32,0.37,33,0.0,0,-15.895156,-48.162159,-48.16946900000001,-15.896678,0.0,0.0,15.0,14.4,7.7,22.1,1504.5,8386.9636,19.2,1.0146,1.0636,129.3,0,14.8,2.4,17.2,13.8,20.6,0,1,HIGH ENERGY,red
06/2022,03:10:03,AIR,AIR,APPROACH,4781,7990,8235.0,19.75,212,240,133.32,0.37,34,-72.77,0,-15.894088,-48.161854,-48.169164,-15.89561,0.07,0.1,14.9,14.3,7.6,21.9,1494.5,8354.1556,19.2,1.0146,1.0636,129.3,0,14.7,2.4,17.1,13.7,20.5,0,1,HIGH ENERGY,red
06/2022,03:10:04,AIR,AIR,APPROACH,4760,7969,8214.0,19.75,212,240,133.32,0.368,36,-180.0,0,-15.89302,-48.161549,-48.168859000000005,-15.894542,0.07,0.1,14.9,14.2,7.6,21.8,1494.5,8354.1556,19.2,1.0146,1.0636,129.3,0,14.7,2.4,17.1,13.7,20.5,0,1,HIGH ENERGY,red
06/2022,03:10:05,AIR,AIR,APPROACH,4739,7948,8194.0,19.75,212,240,133.32,0.368,38,-72.77,0,-15.891952,-48.161247,-48.16855700000001,-15.893474,0.07,0.2,14.8,14.2,7.6,21.8,1484.5,8321.347600000001,19.2,1.0146,1.0636,129.3,0,14.6,2.4,17.0,13.6,20.4,0,1,HIGH ENERGY,red
06/2022,03:10:06,AIR,AIR,APPROACH,4719,7928,8175.0,19.75,212,239,133.32,0.368,40,0.0,0,-15.890884,-48.160789,-48.168099000000005,-15.892406,0.07,0.3,14.7,14.1,7.6,21.7,1474.4,8288.21152,19.2,1.0146,1.0636,129.3,0,14.5,2.4,16.9,13.5,20.3,0,1,HIGH ENERGY,red
06/2022,03:10:07,AIR,AIR,APPROACH,4700,7909,8154.0,19.75,211,239,133.32,0.366,43,-72.77,0,-15.889892,-48.160851,-48.168161000000005,-15.891414,0.06,0.3,14.7,14.1,7.6,21.7,1474.4,8288.21152,19.2,1.0146,1.0636,129.3,0,14.5,2.4,16.9,13.5,20.3,0,1,HIGH ENERGY,red
06/2022,03:10:08,AIR,AIR,APPROACH,4681,7890,8137.0,19.75,211,238,133.32,0.366,45,-180.0,0,-15.8889,-48.160263,-48.167573000000004,-15.890422,0.07,0.4,14.6,14.0,7.5,21.5,1464.4,8255.40352,19.2,1.0146,1.0636,129.3,0,14.4,2.4,16.8,13.4,20.2,0,1,HIGH ENERGY,red
06/2022,03:10:09,AIR,AIR,APPROACH,4662,7871,8117.0,19.75,211,238,133.32,0.366,47,-72.77,0,-15.887908,-48.159679,-48.166989,-15.889429999999999,0.07,0.5,14.5,13.9,7.5,21.4,1454.4,8222.59552,19.2,1.0146,1.0636,129.3,0,14.3,2.4,16.7,13.4,20.0,0,1,HIGH ENERGY,red
06/2022,03:10:10,AIR,AIR,APPROACH,4644,7853,8099.0,19.75,211,238,133.32,0.366,50,0.0,0,-15.886993,-48.159325,-48.16663500000001,-15.888515,0.06,0.5,14.5,13.9,7.5,21.4,1454.4,8222.59552,19.2,1.0146,1.0636,129.3,0,14.3,2.4,16.7,13.4,20.0,0,1,HIGH ENERGY,red
06/2022,03:10:11,AIR,AIR,APPROACH,4625,7834,8081.0,19.75,211,237,139.84,0.366,52,-72.77,0,-15.886077,-48.158978,-48.166288,-15.887599,0.06,0.6,14.4,13.8,7.4,21.2,1444.3,8189.45944,19.2,1.0146,1.0636,135.6,0,14.2,2.6,16.8,13.4,20.2,0,1,HIGH ENERGY,red
06/2022,03:10:12,AIR,AIR,APPROACH,4608,7817,8063.0,19.75,210,237,139.84,0.364,55,-180.0,0,-15.885162,-48.158367,-48.165677,-15.886683999999999,0.07,0.7,14.3,13.8,7.4,21.2,1434.3,8156.65144,19.2,1.0146,1.0636,135.6,0,14.1,2.6,16.7,13.4,20.0,0,1,HIGH ENERGY,red
06/2022,03:10:13,AIR,AIR,APPROACH,4592,7801,8047.0,19.75,210,236,139.84,0.364,57,-72.77,0,-15.884246,-48.157604,-48.164914,-15.885767999999999,0.07,0.7,14.3,13.7,7.4,21.1,1434.3,8156.65144,19.2,1.0146,1.0636,135.6,0,14.1,2.6,16.7,13.4,20.0,0,1,HIGH ENERGY,red
06/2022,03:10:14,AIR,AIR,APPROACH,4574,7783,8029.0,19.75,210,236,139.84,0.364,59,0.0,0,-15.883407,-48.157093,-48.16440300000001,-15.884929,0.06,0.8,14.2,13.7,7.4,21.1,1424.3,8123.84344,19.2,1.0146,1.0636,135.6,0,14.0,2.6,16.6,13.3,19.9,0,1,HIGH ENERGY,red
06/2022,03:10:15,AIR,AIR,APPROACH,4557,7766,8012.0,19.75,209,235,139.84,0.362,62,-72.77,0,-15.882568,-48.156204,-48.163514000000006,-15.884089999999999,0.07,0.9,14.1,13.6,7.3,20.9,1414.2,8090.70736,19.2,1.0146,1.0636,135.6,0,13.9,2.6,16.5,13.2,19.8,0,1,HIGH ENERGY,red
06/2022,03:10:16,AIR,AIR,APPROACH,4539,7748,7995.0,19.75,209,235,139.84,0.362,64,-180.0,0,-15.881729,-48.155415,-48.162725,-15.883251,0.07,0.9,14.1,13.6,7.3,20.9,1414.2,8090.70736,19.2,1.0146,1.0636,135.6,0,13.9,2.6,16.5,13.2,19.8,0,1,HIGH ENERGY,red
06/2022,03:10:17,AIR,AIR,APPROACH,4522,7731,7977.0,19.75,208,234,139.84,0.36,66,-72.77,0,-15.881042,-48.154655,-48.161965,-15.882564,0.06,1.0,14.0,13.5,7.2,20.7,1404.2,8057.89936,19.3,1.0149,1.065,135.5,0,13.8,2.6,16.4,13.1,19.7,0,1,HIGH ENERGY,red
06/2022,03:10:18,AIR,AIR,APPROACH,4504,7713,7959.0,19.75,208,234,139.84,0.36,69,0.0,0,-15.880355,-48.153748,-48.161058000000004,-15.881877,0.07,1.1,13.9,13.5,7.2,20.7,1394.2,8025.09136,19.3,1.0149,1.065,135.5,0,13.7,2.6,16.3,13.0,19.6,0,1,HIGH ENERGY,red
