DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
04/2022,03:16:12,AIR,AIR,DESCENT,4720,8016,8016.0,22.0,226,260,179.23,0.395,40,0.0,0,-15.968828,-48.10865,-48.115609,-15.965465,0.0,0.0,15.8,14.1,8.9,23.0,1584.8,8650.41184,21.3,1.0219,1.0966,171.2,0.0,15.6,4.1,19.7,15.8,23.6,0,0,ON PATH,blue
04/2022,03:16:13,AIR,AIR,DESCENT,4700,7996,7996.0,22.0,226,260,179.23,0.394,40,0.0,0,-15.967608,-48.108131,-48.11509,-15.964245,0.08,0.1,15.7,14.1,8.9,23.0,1574.7,8617.27576,21.3,1.0219,1.0966,171.2,0.0,15.5,4.1,19.6,15.7,23.5,0,0,ON PATH,blue
04/2022,03:16:14,AIR,AIR,DESCENT,4680,7976,7976.0,22.0,226,259,179.23,0.394,40,0.0,0,-15.966692,-48.107616,-48.114575,-15.963329,0.06,0.1,15.7,14.0,8.9,22.9,1574.7,8617.27576,21.3,1.0219,1.0966,171.2,0.0,15.5,4.1,19.6,15.7,23.5,0,0,ON PATH,blue
04/2022,03:16:15,AIR,AIR,DESCENT,4656,7952,7952.0,22.0,225,259,179.23,0.392,40,0.0,0,-15.965473,-48.106857,-48.113816,-15.96211,0.09,0.2,15.6,13.9,8.9,22.8,1564.7,8584.46776,21.3,1.0219,1.0966,171.2,0.0,15.4,4.1,19.5,15.6,23.4,0,0,ON PATH,blue
04/2022,03:16:16,AIR,AIR,DESCENT,4636,7932,7932.0,22.0,225,259,179.23,0.391,40,0.0,0,-15.964254,-48.106098,-48.113057000000005,-15.960891,0.09,0.3,15.5,13.9,8.9,22.8,1554.7,8551.65976,21.3,1.0219,1.0966,171.2,0.0,15.3,4.1,19.4,15.5,23.3,0,0,ON PATH,blue
04/2022,03:16:17,AIR,AIR,DESCENT,4616,7912,7912.0,22.25,225,258,179.23,0.391,40,0.0,0,-15.963033,-48.105976,-48.112935,-15.95967,0.07,0.4,15.4,13.8,8.8,22.6,1544.6,8518.52368,21.6,1.0229,1.1012,170.8,0.0,15.2,4.1,19.3,15.4,23.2,0,0,ON PATH,blue
04/2022,03:16:18,AIR,AIR,DESCENT,4592,7888,7888.0,22.25,225,258,179.23,0.391,40,0.0,0,-15.961813,-48.105854,-48.112813,-15.95845,0.07,0.5,15.3,13.7,8.8,22.5,1534.6,8485.715680000001,21.6,1.0229,1.1012,170.8,0.0,15.1,4.1,19.2,15.4,23.0,0,0,ON PATH,blue
04/2022,03:16:19,AIR,AIR,DESCENT,4572,7868,7868.0,22.25,225,257,179.23,0.391,40,0.0,0,-15.960898,-48.105427,-48.112386,-15.957535,0.06,0.5,15.3,13.7,8.7,22.4,1534.6,8485.715680000001,21.6,1.0229,1.1012,170.8,0.0,15.1,4.1,19.2,15.4,23.0,0,0,ON PATH,blue
04/2022,03:16:20,AIR,AIR,DESCENT,4552,7848,7848.0,22.25,224,257,179.23,0.39,40,4.57,1,-15.959678,-48.105,-48.111959,-15.956315,0.08,0.6,15.2,13.6,8.7,22.3,1524.6,8452.90768,21.6,1.0229,1.1012,170.8,0.8,15.0,4.1,19.1,15.3,22.9,0,0,ON PATH,blue
04/2022,03:16:21,AIR,AIR,DESCENT,4532,7828,7828.0,22.25,224,256,179.23,0.39,40,358.95,1,-15.95866,-48.104572,-48.111531,-15.955297,0.07,0.7,15.1,13.6,8.7,22.3,1514.5,8419.7716,21.6,1.0229,1.1012,170.8,0.8,14.9,4.1,19.0,15.2,22.8,0,0,ON PATH,blue
04/2022,03:16:22,AIR,AIR,DESCENT,4512,7808,7808.0,22.25,224,256,179.23,0.39,40,356.13,1,-15.95734,-48.103825,-48.110784,-15.953977,0.09,0.8,15.0,13.5,8.7,22.2,1504.5,8386.9636,21.6,1.0229,1.1012,170.8,0.7,14.8,4.1,18.9,15.1,22.7,0,0,ON PATH,blue
