DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
03/2021,11:43:11,AIR,AIR,APPROACH,4796,8004,8004.0,19.25,201,227,162.72,0.351,148,85.43,5,-15.841969,-48.201084,-48.208009000000004,-15.838862,0.0,0.0,18.3,14.3,6.8,21.1,1835.5,9472.9084,18.8,1.0132,1.0574,158.2,2.3,18.1,3.6,21.7,17.4,26.0,0,0,ON PATH,blue
03/2021,11:43:12,AIR,AIR,APPROACH,4768,7976,7976.0,19.25,201,227,162.72,0.35,148,81.91,5,-15.842679,-48.200298,-48.207223,-15.839572,0.06,0.1,18.2,14.3,6.8,21.1,1825.5,9440.1004,18.8,1.0132,1.0574,158.2,2.0,18.0,3.6,21.6,17.3,25.9,0,0,ON PATH,blue
03/2021,11:43:13,AIR,AIR,APPROACH,4744,7952,7952.0,19.5,202,227,162.72,0.353,148,80.51,5,-15.843388,-48.199512,-48.206437,-15.840281,0.06,0.1,18.2,14.2,6.8,21.0,1825.5,9440.1004,19.0,1.0139,1.0605,158.0,1.9,18.0,3.6,21.6,17.3,25.9,0,0,ON PATH,blue
03/2021,11:43:14,AIR,AIR,APPROACH,4712,7920,7920.0,19.5,202,227,162.72,0.352,149,84.02,5,-15.844402,-48.198776,-48.205701000000005,-15.841295,0.07,0.2,18.1,14.1,6.8,20.9,1815.4,9406.964320000001,19.0,1.0139,1.0605,158.0,2.1,17.9,3.6,21.5,17.2,25.8,0,0,ON PATH,blue
03/2021,11:43:15,AIR,AIR,APPROACH,4684,7892,7892.0,19.5,202,227,162.72,0.352,149,88.24,5,-15.845018,-48.197922,-48.204847,-15.841911,0.06,0.2,18.1,14.0,6.8,20.8,1815.4,9406.964320000001,19.0,1.0139,1.0605,158.0,2.4,17.9,3.6,21.5,17.2,25.8,0,0,ON PATH,blue
03/2021,11:43:16,AIR,AIR,APPROACH,4660,7868,7868.0,19.75,203,227,162.72,0.353,149,93.87,5,-15.845728,-48.197071,-48.203996000000004,-15.842621,0.07,0.3,18.0,13.9,6.8,20.7,1805.4,9374.156320000002,19.3,1.0149,1.065,157.7,2.9,17.8,3.6,21.4,17.1,25.7,0,0,ON PATH,blue
03/2021,11:43:17,AIR,AIR,APPROACH,4632,7840,7840.0,19.75,204,226,162.72,0.355,149,95.63,5,-15.846439,-48.196335,-48.20326,-15.843332,0.06,0.4,17.9,13.9,6.8,20.7,1795.4,9341.348320000001,19.3,1.0149,1.065,157.7,3.0,17.7,3.6,21.3,17.0,25.6,0,0,ON PATH,blue
03/2021,11:43:18,AIR,AIR,APPROACH,4612,7820,7820.0,20.0,201,226,162.72,0.35,148,94.92,6,-15.847156,-48.195297,-48.202222,-15.844049,0.07,0.4,17.9,13.8,6.8,20.6,1795.4,9341.348320000001,19.5,1.0156,1.0681,157.4,3.6,17.7,3.6,21.3,17.0,25.6,0,0,ON PATH,blue
03/2021,11:43:19,AIR,AIR,APPROACH,4588,7796,7796.0,20.0,201,226,162.72,0.35,148,90.35,6,-15.847871,-48.194504,-48.201429000000005,-15.844764,0.06,0.5,17.8,13.7,6.8,20.5,1785.4,9308.54032,19.5,1.0156,1.0681,157.4,3.2,17.6,3.6,21.2,17.0,25.4,0,0,ON PATH,blue
03/2021,11:43:20,AIR,AIR,APPROACH,4568,7776,7776.0,20.0,201,225,162.72,0.35,148,88.24,6,-15.848678,-48.193832,-48.200757,-15.845571,0.06,0.6,17.7,13.7,6.7,20.4,1775.3,9275.40424,19.5,1.0156,1.0681,157.4,3.0,17.5,3.6,21.1,16.9,25.3,0,0,ON PATH,blue
03/2021,11:43:21,AIR,AIR,APPROACH,4544,7752,7752.0,20.0,200,225,162.72,0.348,148,85.78,6,-15.849483,-48.193157,-48.200082,-15.846376,0.06,0.6,17.7,13.6,6.7,20.3,1775.3,9275.40424,19.5,1.0156,1.0681,157.4,2.8,17.5,3.6,21.1,16.9,25.3,0,0,ON PATH,blue
03/2021,11:43:22,AIR,AIR,APPROACH,4520,7728,7728.0,20.0,201,224,162.72,0.349,148,83.67,6,-15.8502,-48.192368,-48.199293000000004,-15.847093,0.06,0.7,17.6,13.5,6.6,20.1,1765.3,9242.596239999999,19.5,1.0156,1.0681,157.4,2.6,17.4,3.6,21.0,16.8,25.2,0,0,ON PATH,blue
03/2021,11:43:23,AIR,AIR,APPROACH,4500,7708,7708.0,20.25,200,224,162.72,0.348,148,85.43,6,-15.850909,-48.191578,-48.198503,-15.847802,0.06,0.8,17.5,13.5,6.6,20.1,1755.3,9209.78824,19.8,1.0167,1.073,157.1,2.8,17.3,3.6,20.9,16.7,25.1,0,0,ON PATH,blue
03/2021,11:43:24,AIR,AIR,APPROACH,4476,7684,7684.0,20.25,200,224,162.72,0.347,149,90.7,5,-15.851616,-48.190842,-48.197767000000006,-15.848509,0.06,0.8,17.5,13.4,6.6,20.0,1755.3,9209.78824,19.8,1.0167,1.073,157.1,2.6,17.3,3.6,20.9,16.7,25.1,0,0,ON PATH,blue
03/2021,11:43:25,AIR,AIR,APPROACH,4452,7660,7660.0,20.25,199,224,162.72,0.346,149,94.57,5,-15.852325,-48.189804,-48.196729000000005,-15.849218,0.07,0.9,17.4,13.3,6.6,19.9,1745.2,9176.652160000001,19.8,1.0167,1.073,157.1,2.9,17.2,3.6,20.8,16.6,25.0,0,0,ON PATH,blue
03/2021,11:43:26,AIR,AIR,APPROACH,4432,7640,7640.0,20.25,199,223,162.72,0.345,149,95.63,5,-15.852946,-48.189018,-48.195943,-15.849839,0.06,0.9,17.4,13.3,6.6,19.9,1745.2,9176.652160000001,19.8,1.0167,1.073,157.1,3.0,17.2,3.6,20.8,16.6,25.0,0,0,ON PATH,blue
03/2021,11:43:27,AIR,AIR,APPROACH,4412,7620,7620.0,20.5,199,223,162.72,0.344,149,95.98,5,-15.853653,-48.188343,-48.195268000000006,-15.850546,0.06,1.0,17.3,13.2,6.6,19.8,1735.2,9143.84416,20.0,1.0174,1.0762,156.9,3.0,17.1,3.6,20.7,16.6,24.8,0,0,ON PATH,blue
03/2021,11:43:28,AIR,AIR,APPROACH,4388,7596,7596.0,20.5,200,223,162.72,0.346,149,95.98,5,-15.854362,-48.187672,-48.194597,-15.851255,0.06,1.1,17.2,13.1,6.6,19.7,1725.2,9111.03616,20.0,1.0174,1.0762,156.9,3.0,17.0,3.6,20.6,16.5,24.7,0,0,ON PATH,blue
03/2021,11:43:29,AIR,AIR,APPROACH,4368,7576,7576.0,20.5,199,223,162.72,0.344,149,96.68,5,-15.85507,-48.186882,-48.193807,-15.851963,0.06,1.1,17.2,13.1,6.6,19.7,1725.2,9111.03616,20.0,1.0174,1.0762,156.9,3.1,17.0,3.6,20.6,16.5,24.7,0,0,ON PATH,blue
03/2021,11:43:30,AIR,AIR,APPROACH,4348,7556,7556.0,20.5,199,222,162.72,0.345,148,92.46,5,-15.855691,-48.186092,-48.193017000000005,-15.852584,0.06,1.2,17.1,13.0,6.5,19.5,1715.1,9077.90008,20.0,1.0174,1.0762,156.9,2.8,16.9,3.6,20.5,16.4,24.6,0,0,ON PATH,blue
03/2021,11:43:31,AIR,AIR,APPROACH,4332,7540,7540.0,20.5,198,222,162.72,0.342,148,86.48,6,-15.856397,-48.185356,-48.192281,-15.85329,0.06,1.2,17.1,13.0,6.5,19.5,1715.1,9077.90008,20.0,1.0174,1.0762,156.9,2.9,16.9,3.6,20.5,16.4,24.6,0,0,ON PATH,blue
03/2021,11:43:32,AIR,AIR,APPROACH,4312,7520,7520.0,20.5,197,221,162.72,0.34,148,83.67,6,-15.857104,-48.184311,-48.191236,-15.853997,0.07,1.3,17.0,12.9,6.5,19.4,1705.1,9045.09208,20.0,1.0174,1.0762,156.9,2.6,16.8,3.6,20.4,16.3,24.5,0,0,ON PATH,blue
03/2021,11:43:33,AIR,AIR,APPROACH,4292,7500,7500.0,20.5,198,221,162.72,0.342,148,80.16,6,-15.857808,-48.183521,-48.190446,-15.854701,0.06,1.4,16.9,12.8,6.5,19.3,1695.1,9012.284080000001,20.0,1.0174,1.0762,156.9,2.3,16.7,3.6,20.3,16.2,24.4,0,0,ON PATH,blue
03/2021,11:43:34,AIR,AIR,APPROACH,4276,7484,7484.0,20.75,198,220,162.72,0.343,148,80.86,6,-15.858429,-48.182846,-48.189771,-15.855322,0.05,1.4,16.9,12.8,6.4,19.2,1695.1,9012.284080000001,20.3,1.0184,1.0807,156.5,2.3,16.7,3.5,20.2,16.2,24.2,0,0,ON PATH,blue
03/2021,11:43:35,AIR,AIR,APPROACH,4260,7468,7468.0,20.75,197,220,162.72,0.341,148,85.78,6,-15.859136,-48.182175,-48.1891,-15.856029,0.06,1.5,16.8,12.7,6.4,19.1,1685.1,8979.47608,20.3,1.0184,1.0807,156.5,2.8,16.6,3.6,20.2,16.2,24.2,0,0,ON PATH,blue
