DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
01/2022,07:11:25,AIR,AIR,APPROACH,4628,5004,5004.0,23.5,204,218,162.49,0.337,15,43.95,9,-31.072514,-60.225853,-60.227768780000005,-3.5450837779999986,0.0,0.0,53.9,13.8,6.3,20.1,5406.2,17988.66096,23.0,1.0278,1.1238,153.3,7.9,53.3,3.7,57.0,45.6,68.4,1,0,LOW ENERGY,orange
01/2022,07:11:26,AIR,AIR,APPROACH,4620,4996,4996.0,23.5,203,217,162.49,0.336,15,43.59,9,-31.064465,-60.225708,-60.22762378,-3.5370347779999953,0.48,0.5,53.4,13.8,6.2,20.0,5356.1,17824.29288,23.0,1.0278,1.1238,153.3,7.9,52.8,3.7,56.5,45.2,67.8,1,0,LOW ENERGY,orange
01/2022,07:11:27,AIR,AIR,APPROACH,4612,4988,4988.0,23.5,202,216,162.49,0.334,15,43.24,9,-31.053381,-60.225567,-60.22748278,-3.5259507779999986,0.67,1.2,52.7,13.8,6.2,20.0,5285.8,17593.65264,23.0,1.0278,1.1238,153.3,7.9,52.1,3.7,55.8,44.6,67.0,1,0,LOW ENERGY,orange
01/2022,07:11:28,AIR,AIR,APPROACH,4604,4980,4980.0,23.5,202,215,162.49,0.333,15,42.89,9,-31.044226,-60.225422,-60.227337780000006,-3.516795777999995,0.55,1.7,52.2,13.8,6.1,19.9,5235.7,17429.28456,23.0,1.0278,1.1238,153.3,8.0,51.6,3.7,55.3,44.2,66.4,1,0,LOW ENERGY,orange
01/2022,07:11:29,AIR,AIR,APPROACH,4596,4972,4972.0,23.5,201,214,162.49,0.332,15,42.54,9,-31.035097,-60.225281,-60.22719678000001,-3.5076667779999973,0.55,2.2,51.7,13.7,6.1,19.8,5185.5,17264.5884,23.0,1.0278,1.1238,153.3,8.0,51.1,3.7,54.8,43.8,65.8,1,0,LOW ENERGY,orange
01/2022,07:11:30,AIR,AIR,APPROACH,4588,4964,4964.0,23.5,200,213,162.49,0.331,15,42.54,9,-31.02294,-60.22514,-60.22705578000001,-3.4955097779999953,0.73,3.0,50.9,13.7,6.0,19.7,5105.3,17001.468240000002,23.0,1.0278,1.1238,153.3,8.0,50.3,3.7,54.0,43.2,64.8,1,0,LOW ENERGY,orange
01/2022,07:11:31,AIR,AIR,APPROACH,4576,4952,4952.0,23.5,200,213,162.49,0.33,15,42.54,9,-31.013784,-60.224995,-60.226910780000004,-3.486353777999998,0.55,3.5,50.4,13.7,6.0,19.7,5055.2,16837.10016,23.0,1.0278,1.1238,153.3,8.0,49.8,3.7,53.5,42.8,64.2,1,0,LOW ENERGY,orange
01/2022,07:11:32,AIR,AIR,APPROACH,4568,4944,4944.0,23.25,199,212,162.49,0.328,15,42.54,9,-31.004648,-60.224857,-60.226772780000005,-3.4772177779999964,0.55,4.1,49.8,13.7,5.9,19.6,4995.0,16639.596,22.8,1.0271,1.1205,153.5,8.0,49.3,3.7,53.0,42.4,63.6,1,0,LOW ENERGY,orange
01/2022,07:11:33,AIR,AIR,APPROACH,4560,4936,4936.0,23.25,198,211,162.49,0.327,15,42.54,9,-30.993378,-60.224716,-60.226631780000005,-3.4659477779999968,0.68,4.8,49.1,13.6,5.9,19.5,4924.8,16409.283840000004,22.8,1.0271,1.1205,153.5,8.0,48.6,3.7,52.3,41.8,62.8,1,0,LOW ENERGY,orange
01/2022,07:11:34,AIR,AIR,APPROACH,4552,4928,4928.0,23.25,197,210,162.49,0.325,15,42.54,9,-30.985293,-60.224575,-60.226490780000006,-3.4578627779999955,0.49,5.2,48.7,13.6,5.8,19.4,4884.6,16277.395680000001,22.8,1.0271,1.1205,153.5,8.0,48.2,3.7,51.9,41.5,62.3,1,0,LOW ENERGY,orange
