DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
12/2021,07:02:41,AIR,AIR,APPROACH,4676,5000,5000.0,25.75,219,235,155.49,0.362,17,61.88,12,-31.18432,-60.227665,-60.23131978000001,-3.6368937779999975,0.0,0.0,61.7,14.0,7.3,21.3,6188.6,20555.55888,25.1,1.0351,1.1581,144.5,8.5,61.0,3.3,64.3,51.4,77.2,1,0,LOW ENERGY,orange
12/2021,07:02:42,AIR,AIR,APPROACH,4652,4976,4976.0,25.75,219,235,155.49,0.362,17,61.88,11,-31.175165,-60.227493,-60.23114778000001,-3.6277387779999977,0.55,0.6,61.1,13.9,7.3,21.2,6128.4,20358.05472,25.1,1.0351,1.1581,144.5,7.8,60.4,3.3,63.7,51.0,76.4,1,0,LOW ENERGY,orange
12/2021,07:02:43,AIR,AIR,APPROACH,4628,4952,4952.0,25.75,219,235,155.49,0.362,17,61.88,11,-31.162961,-60.227314,-60.230968780000005,-3.615534777999997,0.73,1.3,60.4,13.8,7.3,21.1,6058.2,20127.74256,25.1,1.0351,1.1581,144.5,7.8,59.7,3.3,63.0,50.4,75.6,1,0,LOW ENERGY,orange
12/2021,07:02:44,AIR,AIR,APPROACH,4608,4932,4932.0,25.75,219,234,155.49,0.362,17,61.17,11,-31.153805,-60.227146,-60.23080078,-3.6063787779999963,0.55,1.8,59.9,13.8,7.2,21.0,6008.0,19963.0464,25.1,1.0351,1.1581,144.5,7.9,59.2,3.3,62.5,50.0,75.0,1,0,LOW ENERGY,orange
12/2021,07:02:45,AIR,AIR,APPROACH,4584,4908,4908.0,25.75,219,234,155.49,0.361,17,60.82,11,-31.14466,-60.226974,-60.23062878,-3.597233777999996,0.55,2.4,59.3,13.7,7.2,20.9,5947.8,19765.542240000002,25.1,1.0351,1.1581,144.5,7.9,58.7,3.3,62.0,49.6,74.4,1,0,LOW ENERGY,orange
12/2021,07:02:46,AIR,AIR,APPROACH,4560,4884,4884.0,25.75,219,234,155.49,0.36,16,60.12,11,-31.13246,-60.226799,-60.230453780000005,-3.585033777999996,0.73,3.1,58.6,13.6,7.2,20.8,5877.6,19535.23008,25.1,1.0351,1.1581,144.5,7.9,58.0,3.3,61.3,49.0,73.6,1,0,LOW ENERGY,orange
12/2021,07:02:47,AIR,AIR,APPROACH,4536,4860,4860.0,26.0,219,234,155.49,0.36,16,59.77,11,-31.123304,-60.226631,-60.23028578,-3.575877777999999,0.55,3.7,58.0,13.6,7.2,20.8,5817.4,19337.72592,25.3,1.0357,1.161,144.3,7.9,57.4,3.3,60.7,48.6,72.8,1,0,LOW ENERGY,orange
12/2021,07:02:48,AIR,AIR,APPROACH,4516,4840,4840.0,26.0,219,234,155.49,0.36,16,59.77,11,-31.111102,-60.22646,-60.23011478000001,-3.563675777999997,0.73,4.4,57.3,13.5,7.2,20.7,5747.2,19107.41376,25.3,1.0357,1.161,144.3,7.9,56.7,3.3,60.0,48.0,72.0,1,0,LOW ENERGY,orange
12/2021,07:02:49,AIR,AIR,APPROACH,4492,4816,4816.0,26.0,219,234,155.49,0.36,16,59.77,11,-31.099634,-60.226295,-60.229949780000005,-3.552207777999996,0.69,5.1,56.6,13.4,7.2,20.6,5677.0,18877.1016,25.3,1.0357,1.161,144.3,7.9,56.0,3.3,59.3,47.4,71.2,1,0,LOW ENERGY,orange
12/2021,07:02:50,AIR,AIR,APPROACH,4468,4792,4792.0,26.0,219,234,155.49,0.36,16,59.41,11,-31.088583,-60.226128,-60.22978278000001,-3.5411567779999977,0.66,5.7,56.0,13.4,7.2,20.6,5616.8,18679.59744,25.3,1.0357,1.161,144.3,8.0,55.4,3.3,58.7,47.0,70.4,1,0,LOW ENERGY,orange
12/2021,07:02:51,AIR,AIR,APPROACH,4448,4772,4772.0,26.0,219,233,155.49,0.36,16,59.06,11,-31.077528,-60.22596,-60.229614780000006,-3.530101777999999,0.66,6.4,55.3,13.3,7.2,20.5,5546.6,18449.285280000004,25.3,1.0357,1.161,144.3,8.0,54.7,3.3,58.0,46.4,69.6,1,0,LOW ENERGY,orange
12/2021,07:02:52,AIR,AIR,APPROACH,4428,4752,4752.0,26.0,219,233,155.49,0.36,16,58.01,11,-31.068373,-60.225796,-60.22945078000001,-3.520946777999999,0.55,7.0,54.7,13.2,7.2,20.4,5486.5,18252.109200000003,25.3,1.0357,1.161,144.3,8.2,54.1,3.3,57.4,45.9,68.9,1,0,LOW ENERGY,orange
12/2021,07:02:53,AIR,AIR,APPROACH,4408,4732,4732.0,26.0,218,233,155.49,0.359,16,57.3,11,-31.056166,-60.225632,-60.22928678,-3.508739777999999,0.73,7.7,54.0,13.2,7.2,20.4,5416.2,18021.468960000002,25.3,1.0357,1.161,144.3,8.3,53.4,3.3,56.7,45.4,68.0,1,0,LOW ENERGY,orange
12/2021,07:02:54,AIR,AIR,APPROACH,4388,4712,4712.0,26.25,218,233,155.49,0.358,16,56.6,10,-31.046274,-60.225468,-60.229122780000004,-3.4988477779999982,0.59,8.3,53.4,13.1,7.2,20.3,5356.1,17824.29288,25.6,1.0368,1.1663,144.0,7.6,52.8,3.2,56.0,44.8,67.2,1,0,LOW ENERGY,orange
12/2021,07:02:55,AIR,AIR,APPROACH,4368,4692,4692.0,26.25,218,232,155.49,0.358,16,56.25,10,-31.035964,-60.2253,-60.22895478,-3.4885377779999978,0.62,8.9,52.8,13.1,7.1,20.2,5295.9,17626.78872,25.6,1.0368,1.1663,144.0,7.6,52.2,3.2,55.4,44.3,66.5,1,0,LOW ENERGY,orange
12/2021,07:02:56,AIR,AIR,APPROACH,4352,4676,4676.0,26.25,218,232,155.49,0.357,16,56.25,10,-31.022615,-60.22514,-60.22879478000001,-3.475188777999996,0.8,9.7,52.0,13.0,7.1,20.1,5215.6,17363.340480000003,25.6,1.0368,1.1663,144.0,7.6,51.4,3.2,54.6,43.7,65.5,1,0,LOW ENERGY,orange
12/2021,07:02:57,AIR,AIR,APPROACH,4332,4656,4656.0,26.25,217,232,155.49,0.356,16,56.25,10,-31.01346,-60.224976,-60.22863078,-3.4660337779999963,0.55,10.2,51.5,13.0,7.1,20.1,5165.5,17198.972400000002,25.6,1.0368,1.1663,144.0,7.6,50.9,3.2,54.1,43.3,64.9,1,0,LOW ENERGY,orange
12/2021,07:02:58,AIR,AIR,APPROACH,4316,4640,4640.0,26.25,217,231,162.01,0.356,16,56.25,11,-31.001258,-60.224808,-60.22846278000001,-3.453831777999998,0.73,11.0,50.7,12.9,7.1,20.0,5085.2,16935.52416,25.6,1.0368,1.1663,150.0,8.4,50.1,3.5,53.6,42.9,64.3,1,0,LOW ENERGY,orange
12/2021,07:02:59,AIR,AIR,APPROACH,4300,4624,4624.0,26.25,217,231,162.01,0.355,16,56.6,11,-30.989816,-60.224644,-60.22829878,-3.442389777999999,0.69,11.7,50.0,12.9,7.1,20.0,5015.0,16705.212,25.6,1.0368,1.1663,150.0,8.4,49.5,3.5,53.0,42.4,63.6,1,0,LOW ENERGY,orange
12/2021,07:03:00,AIR,AIR,APPROACH,4280,4604,4604.0,26.25,216,230,162.01,0.355,16,56.95,11,-30.981815,-60.22448,-60.228134780000005,-3.434388777999999,0.48,12.1,49.6,12.8,7.0,19.8,4974.9,16573.65192,25.6,1.0368,1.1663,150.0,8.3,49.1,3.5,52.6,42.1,63.1,1,0,LOW ENERGY,orange
12/2021,07:03:01,AIR,AIR,APPROACH,4260,4584,4584.0,26.25,216,230,162.01,0.354,16,57.66,11,-30.970774,-60.224316,-60.22797078000001,-3.4233477779999966,0.66,12.8,48.9,12.7,7.0,19.7,4904.7,16343.33976,25.6,1.0368,1.1663,150.0,8.2,48.4,3.5,51.9,41.5,62.3,1,0,LOW ENERGY,orange
12/2021,07:03:02,AIR,AIR,APPROACH,4240,4564,4564.0,26.25,215,229,162.01,0.353,16,58.01,11,-30.961618,-60.224148,-60.227802780000005,-3.4141917779999993,0.55,13.4,48.3,12.7,6.9,19.6,4844.5,16145.8356,25.6,1.0368,1.1663,150.0,8.2,47.8,3.5,51.3,41.0,61.6,1,0,LOW ENERGY,orange
12/2021,07:03:03,AIR,AIR,APPROACH,4220,4544,4544.0,26.25,215,229,162.01,0.353,16,58.36,11,-30.949423,-60.223984,-60.22763878000001,-3.4019967779999973,0.73,14.1,47.6,12.6,6.9,19.5,4774.3,15915.52344,25.6,1.0368,1.1663,150.0,8.1,47.1,3.5,50.6,40.5,60.7,1,0,LOW ENERGY,orange
12/2021,07:03:04,AIR,AIR,APPROACH,4196,4520,4520.0,26.25,215,229,162.01,0.352,16,58.36,11,-30.937243,-60.223816,-60.227470780000004,-3.3898167779999966,0.73,14.8,46.9,12.5,6.9,19.4,4704.1,15685.211280000001,25.6,1.0368,1.1663,150.0,8.1,46.4,3.5,49.9,39.9,59.9,1,0,LOW ENERGY,orange
12/2021,07:03:05,AIR,AIR,APPROACH,4172,4496,4496.0,26.25,214,228,162.01,0.351,16,58.36,11,-30.928087,-60.223652,-60.227306780000006,-3.3806607779999993,0.55,15.4,46.3,12.5,6.9,19.4,4643.9,15487.70712,25.6,1.0368,1.1663,150.0,8.1,45.8,3.5,49.3,39.4,59.2,1,0,LOW ENERGY,orange
12/2021,07:03:06,AIR,AIR,APPROACH,4148,4472,4472.0,26.25,214,228,161.94,0.35,17,58.36,10,-30.915892,-60.223488,-60.22714278000001,-3.3684657779999974,0.73,16.1,45.6,12.4,6.9,19.3,4573.7,15257.39496,25.6,1.0368,1.1663,150.0,7.5,45.1,3.5,48.6,38.9,58.3,1,0,LOW ENERGY,orange
12/2021,07:03:07,AIR,AIR,APPROACH,4124,4448,4448.0,26.25,214,227,161.94,0.35,17,58.36,10,-30.906737,-60.22332,-60.226974780000006,-3.3593107779999976,0.55,16.6,45.1,12.3,6.8,19.1,4523.6,15093.026880000001,25.6,1.0368,1.1663,150.0,7.5,44.6,3.5,48.1,38.5,57.7,1,0,LOW ENERGY,orange
12/2021,07:03:08,AIR,AIR,APPROACH,4100,4424,4424.0,26.25,214,227,161.94,0.349,16,57.66,10,-30.897589,-60.223156,-60.22681078000001,-3.350162777999998,0.55,17.2,44.5,12.3,6.8,19.1,4463.4,14895.522719999999,25.6,1.0368,1.1663,150.0,7.5,44.0,3.5,47.5,38.0,57.0,1,0,LOW ENERGY,orange
12/2021,07:03:09,AIR,AIR,APPROACH,4076,4400,4400.0,26.25,214,227,161.94,0.349,16,57.3,10,-30.885403,-60.222988,-60.226642780000006,-3.337976777999998,0.73,17.9,43.8,12.2,6.8,19.0,4393.2,14665.21056,25.6,1.0368,1.1663,150.0,7.5,43.3,3.5,46.8,37.4,56.2,1,0,LOW ENERGY,orange
12/2021,07:03:10,AIR,AIR,APPROACH,4056,4380,4380.0,26.25,213,226,161.94,0.348,16,56.6,10,-30.876248,-60.222824,-60.22647878000001,-3.3288217779999982,0.55,18.5,43.2,12.1,6.8,18.9,4333.0,14467.706400000001,25.6,1.0368,1.1663,150.0,7.6,42.7,3.5,46.2,37.0,55.4,1,0,LOW ENERGY,orange
12/2021,07:03:11,AIR,AIR,APPROACH,4032,4356,4356.0,26.25,213,225,161.94,0.347,16,56.25,10,-30.86405,-60.22266,-60.22631478,-3.3166237779999967,0.73,19.2,42.5,12.1,6.7,18.8,4262.8,14237.394240000001,25.6,1.0368,1.1663,150.0,7.6,42.0,3.5,45.5,36.4,54.6,1,0,LOW ENERGY,orange
