DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
08/2022,05:19:17,AIR,AIR,DESCENT,4736,5016,5016.0,24.25,214,234,189.06,0.354,19,90.35,17,-31.208837,-60.227486,-60.22837178,-3.584155777999996,0.0,0.0,66.7,14.2,7.2,21.4,6690.1,22200.880080000003,23.7,1.0302,1.135,177.5,5.4,66.0,4.7,70.7,56.6,84.8,1,0,LOW ENERGY,orange
08/2022,05:19:18,AIR,AIR,DESCENT,4716,4996,4996.0,24.25,213,234,189.06,0.351,19,90.35,18,-31.196628,-60.227295,-60.22818078,-3.5719467779999974,0.73,0.7,66.0,14.1,7.2,21.3,6619.8,21970.239840000002,23.7,1.0302,1.135,177.5,5.8,65.3,4.7,70.0,56.0,84.0,1,0,LOW ENERGY,orange
08/2022,05:19:19,AIR,AIR,DESCENT,4692,4972,4972.0,24.25,212,234,189.06,0.35,19,91.76,18,-31.184413,-60.2271,-60.227985780000004,-3.559731777999996,0.73,1.5,65.2,14.0,7.2,21.2,6539.6,21707.119680000003,23.7,1.0302,1.135,177.5,5.3,64.5,4.7,69.2,55.4,83.0,1,0,LOW ENERGY,orange
08/2022,05:19:20,AIR,AIR,DESCENT,4668,4948,4948.0,24.25,217,234,189.06,0.358,19,92.81,18,-31.175258,-60.22691,-60.22779578,-3.5505767779999964,0.55,2.0,64.7,14.0,7.2,21.2,6489.5,21542.7516,23.6,1.0298,1.1331,177.6,5.0,64.0,4.7,68.7,55.0,82.4,1,0,LOW ENERGY,orange
08/2022,05:19:21,AIR,AIR,DESCENT,4640,4920,4920.0,24.25,215,234,189.06,0.355,19,91.76,18,-31.163042,-60.226711,-60.227596780000006,-3.5383607779999977,0.73,2.7,64.0,13.9,7.2,21.1,6419.2,21312.11136,23.7,1.0302,1.135,177.5,5.3,63.3,4.7,68.0,54.4,81.6,1,0,LOW ENERGY,orange
08/2022,05:19:22,AIR,AIR,DESCENT,4616,4896,4896.0,24.25,214,235,189.06,0.352,19,92.11,17,-31.153886,-60.226517,-60.227402780000006,-3.529204777999997,0.55,3.3,63.4,13.8,7.3,21.1,6359.1,21114.93528,23.7,1.0302,1.135,177.5,4.9,62.7,4.6,67.3,53.8,80.8,1,0,LOW ENERGY,orange
08/2022,05:19:23,AIR,AIR,DESCENT,4592,4872,4872.0,24.5,213,235,189.06,0.351,18,94.22,17,-31.141672,-60.226326,-60.227211780000005,-3.5169907779999967,0.73,4.0,62.7,13.7,7.3,21.0,6288.9,20884.62312,23.9,1.0309,1.1383,177.2,4.0,62.0,4.6,66.6,53.3,79.9,1,0,LOW ENERGY,orange
08/2022,05:19:24,AIR,AIR,DESCENT,4568,4848,4848.0,24.5,214,235,189.06,0.352,18,97.03,16,-31.129448,-60.226135,-60.227020780000004,-3.504766777999997,0.73,4.8,61.9,13.7,7.3,21.0,6208.6,20621.174880000002,23.9,1.0309,1.1383,177.2,3.0,61.2,4.5,65.7,52.6,78.8,1,0,LOW ENERGY,orange
08/2022,05:19:25,AIR,AIR,DESCENT,4544,4824,4824.0,24.5,214,236,189.06,0.352,18,98.44,16,-31.120293,-60.225941,-60.22682678,-3.495611777999997,0.55,5.3,61.4,13.6,7.4,21.0,6158.5,20456.806800000002,23.9,1.0309,1.1383,177.2,2.7,60.7,4.5,65.2,52.2,78.2,1,0,LOW ENERGY,orange
08/2022,05:19:26,AIR,AIR,DESCENT,4524,4804,4804.0,24.75,214,236,189.06,0.352,18,98.79,15,-31.108072,-60.225754,-60.226639780000006,-3.483390777999997,0.73,6.0,60.7,13.5,7.4,20.9,6088.3,20226.49464,24.2,1.0319,1.143,176.8,2.4,60.0,4.5,64.5,51.6,77.4,1,0,LOW ENERGY,orange
