DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
08/2022,14:04:10,AIR,AIR,DESCENT,4812,5016,5016.0,26.5,250,268,178.54,0.413,5,62.58,24,-31.499147,-59.60165,-60.22686378,-3.8786527779999993,0.0,0.0,84.4,14.4,9.5,23.9,8465.4,28025.28432,25.6,1.0368,1.1663,165.3,12.9,83.5,4.4,87.9,70.3,105.5,1,0,LOW ENERGY,orange
08/2022,14:04:11,AIR,AIR,DESCENT,4788,4992,4992.0,26.5,251,268,178.54,0.414,6,62.58,24,-31.485577,-59.601952,-60.22716578,-3.865082777999998,0.81,0.8,83.6,14.3,9.5,23.8,8385.1,27761.83608,25.6,1.0368,1.1663,165.3,13.2,82.7,4.5,87.2,69.8,104.6,1,0,LOW ENERGY,orange
08/2022,14:04:12,AIR,AIR,DESCENT,4764,4968,4968.0,26.5,251,267,178.54,0.414,6,62.58,24,-31.47337,-59.601894,-60.227107780000004,-3.852875777999998,0.73,1.5,82.9,14.2,9.4,23.6,8314.9,27531.52392,25.6,1.0368,1.1663,165.3,13.2,82.0,4.5,86.5,69.2,103.8,1,0,LOW ENERGY,orange
08/2022,14:04:13,AIR,AIR,DESCENT,4740,4944,4944.0,26.75,251,267,178.54,0.413,7,62.93,25,-31.461182,-59.602131,-60.22734478,-3.8406877779999995,0.73,2.3,82.1,14.2,9.4,23.6,8234.7,27268.403760000005,25.9,1.0378,1.1711,165.0,14.0,81.2,4.5,85.7,68.6,102.8,1,0,LOW ENERGY,orange
08/2022,14:04:14,AIR,AIR,DESCENT,4716,4920,4920.0,26.75,251,266,178.54,0.413,8,63.28,25,-31.448975,-59.602364,-60.227577780000004,-3.8284807779999994,0.73,3.0,81.4,14.1,9.4,23.5,8164.5,27038.0916,25.9,1.0378,1.1711,165.0,14.2,80.5,4.5,85.0,68.0,102.0,1,0,LOW ENERGY,orange
08/2022,14:04:15,AIR,AIR,DESCENT,4696,4900,4900.0,26.75,250,266,178.54,0.412,9,62.93,26,-31.436796,-59.602581,-60.22779478,-3.8163017779999997,0.73,3.7,80.7,14.0,9.4,23.4,8094.3,26807.779440000002,25.9,1.0378,1.1711,165.0,15.3,79.8,4.5,84.3,67.4,101.2,1,0,LOW ENERGY,orange
08/2022,14:04:16,AIR,AIR,DESCENT,4672,4876,4876.0,26.75,250,265,178.54,0.411,9,63.28,26,-31.427338,-59.602791,-60.228004780000006,-3.8068437779999975,0.57,4.3,80.1,14.0,9.3,23.3,8034.1,26610.27528,25.9,1.0378,1.1711,165.0,15.2,79.2,4.5,83.7,67.0,100.4,1,0,LOW ENERGY,orange
08/2022,14:04:17,AIR,AIR,DESCENT,4648,4852,4852.0,26.75,249,264,178.54,0.41,10,63.28,25,-31.413791,-59.603153,-60.22836678,-3.7932967779999984,0.81,5.1,79.3,13.9,9.2,23.1,7953.8,26346.82704,25.9,1.0378,1.1711,165.0,14.9,78.4,4.5,82.9,66.3,99.5,1,0,LOW ENERGY,orange
08/2022,14:04:18,AIR,AIR,DESCENT,4628,4832,4832.0,26.5,249,264,178.54,0.41,11,63.63,25,-31.402946,-59.603508,-60.22872178,-3.7824517779999987,0.65,5.8,78.6,13.8,9.2,23.0,7883.6,26116.514880000002,25.6,1.0368,1.1663,165.3,15.2,77.7,4.6,82.3,65.8,98.8,1,0,LOW ENERGY,orange
08/2022,14:04:19,AIR,AIR,DESCENT,4604,4808,4808.0,26.75,249,263,178.54,0.41,11,63.63,25,-31.389406,-59.603855,-60.229068780000006,-3.7689117779999997,0.81,6.6,77.8,13.8,9.2,23.0,7803.4,25853.39472,25.9,1.0378,1.1711,165.0,15.2,77.0,4.5,81.5,65.2,97.8,1,0,LOW ENERGY,orange
08/2022,14:04:20,AIR,AIR,DESCENT,4584,4788,4788.0,26.75,249,263,178.54,0.409,12,63.63,25,-31.375897,-59.604198,-60.22941178,-3.755402777999997,0.81,7.4,77.0,13.7,9.2,22.9,7723.2,25590.27456,25.9,1.0378,1.1711,165.0,15.5,76.2,4.6,80.8,64.6,97.0,1,0,LOW ENERGY,orange
