DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
01/2022,17:20:35,AIR,AIR,APPROACH,4748,5016,5016.0,25.0,216,235,146.01,0.356,5,78.4,13,-31.28355,-60.229309,-60.230915780000004,-3.736108778000002,0.0,0.0,67.6,14.2,7.3,21.5,6780.3,22496.808240000002,24.4,1.0326,1.1463,136.4,3.7,66.9,2.8,69.7,55.8,83.6,1,0,LOW ENERGY,orange
01/2022,17:20:36,AIR,AIR,APPROACH,4724,4992,4992.0,25.25,215,234,146.01,0.355,7,77.7,13,-31.2726,-60.229507,-60.23111378,-3.725158778000001,0.66,0.7,66.9,14.1,7.2,21.3,6710.1,22266.49608,24.6,1.0333,1.1496,136.2,4.3,66.2,2.8,69.0,55.2,82.8,1,0,LOW ENERGY,orange
01/2022,17:20:37,AIR,AIR,APPROACH,4700,4968,4968.0,25.25,214,233,146.01,0.354,9,78.05,13,-31.263444,-60.229691,-60.231297780000006,-3.716002778,0.55,1.2,66.4,14.1,7.2,21.3,6660.0,22102.128,24.6,1.0333,1.1496,136.2,4.6,65.7,2.8,68.5,54.8,82.2,1,0,LOW ENERGY,orange
01/2022,17:20:38,AIR,AIR,APPROACH,4680,4948,4948.0,25.25,214,233,146.01,0.353,11,78.4,12,-31.254337,-60.229614,-60.23122078,-3.706895778,0.55,1.8,65.8,14.0,7.2,21.2,6599.8,21904.62384,24.6,1.0333,1.1496,136.2,4.6,65.1,2.8,67.9,54.3,81.5,1,0,LOW ENERGY,orange
01/2022,17:20:39,AIR,AIR,APPROACH,4660,4928,4928.0,25.25,214,232,146.01,0.353,13,78.75,12,-31.242228,-60.229519,-60.231125780000006,-3.694786778000001,0.73,2.5,65.1,13.9,7.1,21.0,6529.6,21674.311680000003,24.6,1.0333,1.1496,136.2,4.9,64.4,2.8,67.2,53.8,80.6,1,0,LOW ENERGY,orange
01/2022,17:20:40,AIR,AIR,APPROACH,4636,4904,4904.0,25.0,214,231,146.01,0.353,14,79.1,13,-31.233072,-60.229404,-60.231010780000005,-3.685630778,0.55,3.0,64.6,13.9,7.1,21.0,6479.4,21509.61552,24.4,1.0326,1.1463,136.4,5.5,63.9,2.9,66.8,53.4,80.2,1,0,LOW ENERGY,orange
01/2022,17:20:41,AIR,AIR,APPROACH,4616,4884,4884.0,25.0,214,231,146.01,0.352,16,79.1,13,-31.220922,-60.229275,-60.230881780000004,-3.673480778000002,0.73,3.8,63.8,13.8,7.1,20.9,6399.2,21246.49536,24.4,1.0326,1.1463,136.4,5.9,63.1,2.9,66.0,52.8,79.2,1,0,LOW ENERGY,orange
01/2022,17:20:42,AIR,AIR,APPROACH,4596,4864,4864.0,24.75,214,230,146.01,0.352,17,79.45,14,-31.209488,-60.229126,-60.230732780000004,-3.6620467780000006,0.69,4.5,63.1,13.7,7.0,20.7,6329.0,21016.1832,24.2,1.0319,1.143,136.6,6.5,62.4,2.9,65.3,52.2,78.4,1,0,LOW ENERGY,orange
01/2022,17:20:43,AIR,AIR,APPROACH,4576,4844,4844.0,24.75,214,230,146.01,0.352,18,79.8,14,-31.201508,-60.228966,-60.23057278,-3.6540667780000007,0.48,4.9,62.7,13.7,7.0,20.7,6288.9,20884.62312,24.2,1.0319,1.143,136.6,6.6,62.0,2.9,64.9,51.9,77.9,1,0,LOW ENERGY,orange
01/2022,17:20:44,AIR,AIR,APPROACH,4556,4824,4824.0,24.75,213,229,146.01,0.351,19,79.8,14,-31.190524,-60.228794,-60.230400780000004,-3.643082778,0.66,5.6,62.0,13.6,6.9,20.5,6218.6,20653.982880000003,24.2,1.0319,1.143,136.6,6.8,61.3,2.9,64.2,51.4,77.0,1,0,LOW ENERGY,orange
