DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
09/2022,06:51:05,AIR,AIR,DESCENT,4696,5009,4949.0,28.0,250,287,186.91,0.412,-7,-72.77,0,-31.671906,-60.216007,-60.21945578,-4.224655777999999,0.0,0.0,97.6,14.0,10.9,24.9,9789.4,32369.06352,27.1,1.042,1.1914,171.2,0,96.5,4.1,100.6,80.5,120.7,1,0,LOW ENERGY,orange
09/2022,06:51:06,AIR,AIR,DESCENT,4678,4991,4931.0,28.0,250,287,186.91,0.412,-7,-180.0,0,-31.659698,-60.216618,-60.220066779999996,-4.212447777999998,0.73,0.7,96.9,14.0,10.9,24.9,9719.1,32138.423280000003,27.1,1.042,1.1914,171.2,0,95.8,4.1,99.9,79.9,119.9,1,0,LOW ENERGY,orange
09/2022,06:51:07,AIR,AIR,DESCENT,4659,4972,4913.0,28.0,250,287,186.91,0.412,-7,-72.77,0,-31.647491,-60.217075,-60.22052378,-4.200240777999998,0.73,1.5,96.1,13.9,10.9,24.8,9638.9,31875.30312,27.1,1.042,1.1914,171.2,0,95.1,4.1,99.2,79.4,119.0,1,0,LOW ENERGY,orange
09/2022,06:51:08,AIR,AIR,DESCENT,4640,4953,4893.0,28.0,250,286,186.91,0.41,-7,0.0,0,-31.635284,-60.217686,-60.22113478,-4.188033777999998,0.73,2.2,95.4,13.9,10.8,24.7,9568.7,31644.990960000003,27.1,1.042,1.1914,171.2,0,94.4,4.1,98.5,78.8,118.2,1,0,LOW ENERGY,orange
09/2022,06:51:09,AIR,AIR,DESCENT,4621,4934,4874.0,28.0,250,286,186.91,0.41,-7,-72.77,0,-31.623077,-60.218185,-60.22163378,-4.175826777999998,0.73,2.9,94.7,13.8,10.8,24.6,9498.5,31414.6788,27.1,1.042,1.1914,171.2,0,93.7,4.1,97.8,78.2,117.4,1,0,LOW ENERGY,orange
09/2022,06:51:10,AIR,AIR,DESCENT,4602,4915,4855.0,28.0,250,286,186.91,0.41,-7,-180.0,0,-31.61087,-60.218624,-60.22207278,-4.1636197779999975,0.73,3.6,94.0,13.8,10.8,24.6,9428.3,31184.36664,27.1,1.042,1.1914,171.2,0,93.0,4.1,97.1,77.7,116.5,1,0,LOW ENERGY,orange
09/2022,06:51:11,AIR,AIR,DESCENT,4583,4896,4835.0,28.0,250,285,186.91,0.41,-7,-72.77,0,-31.598663,-60.219208,-60.22265678,-4.151412777999997,0.73,4.4,93.2,13.7,10.7,24.4,9348.0,30920.918400000002,27.1,1.042,1.1914,171.2,0,92.2,4.1,96.3,77.0,115.6,1,0,LOW ENERGY,orange
09/2022,06:51:12,AIR,AIR,DESCENT,4562,4875,4816.0,28.0,249,285,186.91,0.41,-7,0.0,0,-31.586456,-60.219666,-60.223114779999996,-4.139205777999997,0.73,5.1,92.5,13.6,10.7,24.3,9277.8,30690.606239999997,27.1,1.042,1.1914,171.2,0,91.5,4.1,95.6,76.5,114.7,1,0,LOW ENERGY,orange
09/2022,06:51:13,AIR,AIR,DESCENT,4542,4855,4796.0,28.25,249,284,186.91,0.41,-7,-72.77,0,-31.574249,-60.220104,-60.22355278,-4.126998777999997,0.73,5.8,91.8,13.6,10.7,24.3,9207.6,30460.294080000003,27.3,1.0427,1.1948,171.0,0,90.8,4.1,94.9,75.9,113.9,1,0,LOW ENERGY,orange
09/2022,06:51:14,AIR,AIR,DESCENT,4522,4835,4775.0,28.25,249,284,186.91,0.41,-6,-180.0,0,-31.562042,-60.220638,-60.22408678,-4.114791778000001,0.73,6.6,91.0,13.5,10.7,24.2,9127.4,30197.17392,27.3,1.0427,1.1948,171.0,0,90.0,4.1,94.1,75.3,112.9,1,0,LOW ENERGY,orange
09/2022,06:51:15,AIR,AIR,DESCENT,4501,4814,4754.0,28.25,249,284,186.91,0.41,-6,-72.77,0,-31.549072,-60.221096,-60.22454478,-4.101821777999998,0.78,7.4,90.2,13.5,10.7,24.2,9047.1,29933.725680000003,27.3,1.0427,1.1948,171.0,0,89.2,4.1,93.3,74.6,112.0,1,0,LOW ENERGY,orange
09/2022,06:51:16,AIR,AIR,DESCENT,4479,4792,4731.0,28.25,249,283,186.91,0.41,-5,0.0,0,-31.536865,-60.221497,-60.22494578,-4.089614777999998,0.73,8.1,89.5,13.4,10.6,24.0,8976.9,29703.413520000002,27.3,1.0427,1.1948,171.0,0,88.5,4.1,92.6,74.1,111.1,1,0,LOW ENERGY,orange
09/2022,06:51:17,AIR,AIR,DESCENT,4456,4769,4709.0,28.25,250,283,186.91,0.41,-3,-72.77,0,-31.524658,-60.221882,-60.22533078,-4.077407777999998,0.73,8.8,88.8,13.3,10.6,23.9,8906.7,29473.101360000004,27.3,1.0427,1.1948,171.0,0,87.8,4.1,91.9,73.5,110.3,1,0,LOW ENERGY,orange
09/2022,06:51:18,AIR,AIR,DESCENT,4433,4746,4686.0,28.25,250,282,186.91,0.41,-2,-180.0,0,-31.512451,-60.22234,-60.22578878,-4.065200777999998,0.73,9.5,88.1,13.3,10.5,23.8,8836.5,29242.789200000003,27.3,1.0427,1.1948,171.0,0,87.1,4.1,91.2,73.0,109.4,1,0,LOW ENERGY,orange
09/2022,06:51:19,AIR,AIR,DESCENT,4410,4723,4663.0,28.25,249,282,186.91,0.408,0,-72.77,0,-31.499481,-60.222794,-60.22624278,-4.052230777999998,0.78,10.3,87.3,13.2,10.5,23.7,8756.3,28979.66904,27.3,1.0427,1.1948,171.0,0,86.3,4.1,90.4,72.3,108.5,1,0,LOW ENERGY,orange
09/2022,06:51:20,AIR,AIR,DESCENT,4387,4700,4640.0,28.25,249,281,186.91,0.408,1,0.0,0,-31.486511,-60.22303,-60.22647878,-4.039260777999999,0.78,11.1,86.5,13.1,10.4,23.5,8676.0,28716.220800000003,27.3,1.0427,1.1948,171.0,0,85.6,4.1,89.7,71.8,107.6,1,0,LOW ENERGY,orange
09/2022,06:51:21,AIR,AIR,DESCENT,4366,4679,4619.0,28.25,249,280,186.91,0.408,2,-72.77,0,-31.473541,-60.22337,-60.22681878,-4.026290778,0.78,11.9,85.7,13.1,10.4,23.5,8595.8,28453.10064,27.3,1.0427,1.1948,171.0,0,84.8,4.1,88.9,71.1,106.7,1,0,LOW ENERGY,orange
09/2022,06:51:22,AIR,AIR,DESCENT,4345,4658,4598.0,28.5,249,280,186.91,0.408,4,-180.0,0,-31.460571,-60.223709,-60.22715778,-4.013320778000001,0.78,12.7,84.9,13.0,10.4,23.4,8515.5,28189.652400000003,27.6,1.0437,1.1997,170.6,0,84.0,4.1,88.1,70.5,105.7,1,0,LOW ENERGY,orange
09/2022,06:51:23,AIR,AIR,DESCENT,4325,4638,4578.0,28.5,250,279,186.91,0.408,5,-72.77,0,-31.448364,-60.223946,-60.22739478,-4.001113778000001,0.73,13.4,84.2,12.9,10.3,23.2,8445.3,27959.340239999998,27.6,1.0437,1.1997,170.6,0,83.3,4.1,87.4,69.9,104.9,1,0,LOW ENERGY,orange
09/2022,06:51:24,AIR,AIR,DESCENT,4307,4620,4561.0,28.5,249,278,186.91,0.408,7,0.0,0,-31.436157,-60.224182,-60.22763078,-3.9889067780000005,0.73,14.1,83.5,12.9,10.2,23.1,8375.1,27729.028080000004,27.6,1.0437,1.1997,170.6,0,82.6,4.1,86.7,69.4,104.0,1,0,LOW ENERGY,orange
09/2022,06:51:25,AIR,AIR,DESCENT,4290,4603,4544.0,28.5,249,277,186.91,0.406,8,-72.77,0,-31.423187,-60.224419,-60.22786778,-3.9759367779999977,0.78,14.9,82.7,12.8,10.2,23.0,8294.9,27465.90792,27.6,1.0437,1.1997,170.6,0,81.8,4.1,85.9,68.7,103.1,1,0,LOW ENERGY,orange
09/2022,06:51:26,AIR,AIR,DESCENT,4276,4589,4529.0,28.5,248,276,186.91,0.406,9,-180.0,0,-31.410217,-60.224403,-60.22785178,-3.9629667779999984,0.78,15.7,81.9,12.8,10.1,22.9,8214.6,27202.459680000004,27.6,1.0437,1.1997,170.6,0,81.0,4.1,85.1,68.1,102.1,1,0,LOW ENERGY,orange
09/2022,06:51:27,AIR,AIR,DESCENT,4262,4575,4516.0,28.5,248,275,186.91,0.404,11,-72.77,0,-31.397247,-60.22459,-60.22803878,-3.949996777999999,0.78,16.5,81.1,12.7,10.0,22.7,8134.4,26939.33952,27.6,1.0437,1.1997,170.6,0,80.2,4.1,84.3,67.4,101.2,1,0,LOW ENERGY,orange
09/2022,06:51:28,AIR,AIR,DESCENT,4250,4563,4504.0,28.5,247,274,186.91,0.404,12,0.0,0,-31.384277,-60.224777,-60.22822578,-3.937026778,0.78,17.2,80.4,12.7,9.9,22.6,8064.2,26709.02736,27.6,1.0437,1.1997,170.6,0,79.5,4.1,83.6,66.9,100.3,1,0,LOW ENERGY,orange
09/2022,06:51:29,AIR,AIR,DESCENT,4239,4552,4492.0,28.5,246,272,186.91,0.402,13,-72.77,0,-31.37207,-60.224964,-60.22841278,-3.924819778,0.73,18.0,79.6,12.7,9.8,22.5,7983.9,26445.57912,27.6,1.0437,1.1997,170.6,0,78.7,4.1,82.8,66.2,99.4,1,0,LOW ENERGY,orange
09/2022,06:51:30,AIR,AIR,DESCENT,4228,4541,4482.0,28.5,246,272,186.91,0.402,14,-180.0,0,-31.359863,-60.225155,-60.22860378,-3.9126127779999997,0.73,18.7,78.9,12.6,9.8,22.4,7913.7,26215.26696,27.6,1.0437,1.1997,170.6,0,78.0,4.1,82.1,65.7,98.5,1,0,LOW ENERGY,orange
09/2022,06:51:31,AIR,AIR,DESCENT,4218,4531,4471.0,28.5,245,270,186.91,0.4,15,-72.77,0,-31.347656,-60.225346,-60.22879478,-3.9004057779999997,0.73,19.4,78.2,12.6,9.6,22.2,7843.5,25984.9548,27.6,1.0437,1.1997,170.6,0,77.3,4.1,81.4,65.1,97.7,1,0,LOW ENERGY,orange
09/2022,06:51:32,AIR,AIR,DESCENT,4208,4521,4462.0,28.25,244,269,186.91,0.4,16,0.0,0,-31.334686,-60.225178,-60.22862678,-3.8874357780000004,0.78,20.2,77.4,12.6,9.6,22.2,7763.3,25721.83464,27.4,1.043,1.1962,170.9,0,76.6,4.1,80.7,64.6,96.8,1,0,LOW ENERGY,orange
