DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
05/2021,12:47:26,AIR,AIR,APPROACH,4762,5005,5001.0,24.75,218,246,154.29,0.36,-2,-72.77,0,-31.137085,-60.237934,-60.244972780000005,-3.678883777999996,0.0,0.0,71.0,14.2,8.0,22.2,7121.4,23615.88912,24.1,1.0316,1.1416,144.4,0,70.2,3.0,73.2,58.6,87.8,1,0,LOW ENERGY,orange
05/2021,12:47:27,AIR,AIR,APPROACH,4748,4991,4988.0,24.75,218,245,154.29,0.358,-2,0.0,0,-31.126404,-60.238247,-60.24528578,-3.6682027779999977,0.64,0.6,70.4,14.2,7.9,22.1,7061.2,23418.38496,24.1,1.0316,1.1416,144.4,0,69.6,3.0,72.6,58.1,87.1,1,0,LOW ENERGY,orange
05/2021,12:47:28,AIR,AIR,APPROACH,4735,4978,4975.0,24.75,217,244,154.29,0.358,-1,-72.77,0,-31.115723,-60.23856,-60.24559878,-3.657521777999996,0.64,1.3,69.7,14.2,7.9,22.1,6991.0,23188.0728,24.1,1.0316,1.1416,144.4,0,68.9,3.0,71.9,57.5,86.3,1,0,LOW ENERGY,orange
05/2021,12:47:29,AIR,AIR,APPROACH,4722,4965,4963.0,24.75,216,243,154.29,0.356,-1,-180.0,0,-31.105042,-60.238998,-60.246036780000004,-3.646840777999998,0.64,1.9,69.1,14.1,7.8,21.9,6930.8,22990.56864,24.1,1.0316,1.1416,144.4,0,68.3,3.0,71.3,57.0,85.6,1,0,LOW ENERGY,orange
05/2021,12:47:30,AIR,AIR,APPROACH,4709,4952,4949.0,24.75,215,242,154.29,0.354,0,-72.77,0,-31.09436,-60.239304,-60.24634278,-3.6361587779999986,0.64,2.6,68.4,14.1,7.7,21.8,6860.6,22760.256480000004,24.1,1.0316,1.1416,144.4,0,67.7,3.0,70.7,56.6,84.8,1,0,LOW ENERGY,orange
05/2021,12:47:31,AIR,AIR,APPROACH,4697,4940,4937.0,24.75,215,241,154.29,0.354,0,0.0,0,-31.082916,-60.239609,-60.24664778,-3.6247147779999978,0.69,3.2,67.8,14.0,7.7,21.7,6800.4,22562.75232,24.1,1.0316,1.1416,144.4,0,67.1,3.0,70.1,56.1,84.1,1,0,LOW ENERGY,orange
05/2021,12:47:32,AIR,AIR,APPROACH,4687,4930,4927.0,24.75,214,240,154.29,0.352,0,-72.77,0,-31.072235,-60.239906,-60.24694478,-3.614033777999996,0.64,3.9,67.1,14.0,7.6,21.6,6730.2,22332.440160000002,24.2,1.0319,1.143,144.3,0,66.4,2.9,69.3,55.4,83.2,1,0,LOW ENERGY,orange
05/2021,12:47:33,AIR,AIR,APPROACH,4678,4921,4919.0,24.75,213,239,154.29,0.35,1,-180.0,0,-31.060791,-60.240341,-60.24737978,-3.602589777999995,0.69,4.6,66.4,14.0,7.6,21.6,6660.0,22102.128,24.2,1.0319,1.143,144.3,0,65.7,2.9,68.6,54.9,82.3,1,0,LOW ENERGY,orange
05/2021,12:47:34,AIR,AIR,APPROACH,4670,4913,4911.0,24.75,212,237,154.29,0.348,1,-72.77,0,-31.05011,-60.240646,-60.24768478,-3.591908777999997,0.64,5.2,65.8,14.0,7.4,21.4,6599.8,21904.62384,24.2,1.0319,1.143,144.3,0,65.1,2.9,68.0,54.4,81.6,1,0,LOW ENERGY,orange
05/2021,12:47:35,AIR,AIR,APPROACH,4664,4907,4904.0,24.75,211,236,154.29,0.346,1,0.0,0,-31.039429,-60.240955,-60.24799378,-3.5812277779999953,0.64,5.9,65.1,13.9,7.4,21.3,6529.6,21674.311680000003,24.2,1.0319,1.143,144.3,0,64.4,2.9,67.3,53.8,80.8,1,0,LOW ENERGY,orange
05/2021,12:47:36,AIR,AIR,APPROACH,4658,4901,4899.0,24.5,210,235,154.29,0.344,2,-72.77,0,-31.028748,-60.241261,-60.24829978,-3.570546777999997,0.64,6.5,64.5,13.9,7.3,21.2,6469.4,21476.80752,23.9,1.0309,1.1383,144.6,0,63.8,3.0,66.8,53.4,80.2,1,0,LOW ENERGY,orange
05/2021,12:47:37,AIR,AIR,APPROACH,4653,4896,4893.0,24.5,209,233,154.29,0.344,2,-180.0,0,-31.018066,-60.241562,-60.248600780000004,-3.559864777999998,0.64,7.1,63.9,13.9,7.2,21.1,6409.2,21279.30336,23.9,1.0309,1.1383,144.6,0,63.2,3.0,66.2,53.0,79.4,1,0,LOW ENERGY,orange
05/2021,12:47:38,AIR,AIR,APPROACH,4647,4890,4887.0,24.5,207,232,154.29,0.342,2,-72.77,0,-31.007385,-60.241867,-60.24890578,-3.549183777999996,0.64,7.8,63.2,13.9,7.1,21.0,6339.0,21048.9912,23.9,1.0309,1.1383,144.6,0,62.5,3.0,65.5,52.4,78.6,1,0,LOW ENERGY,orange
05/2021,12:47:39,AIR,AIR,APPROACH,4640,4883,4880.0,24.5,207,231,154.29,0.34,3,0.0,0,-30.996704,-60.242172,-60.24921078,-3.538502777999998,0.64,8.4,62.6,13.9,7.1,21.0,6278.8,20851.48704,23.9,1.0309,1.1383,144.6,0,61.9,3.0,64.9,51.9,77.9,1,0,LOW ENERGY,orange
05/2021,12:47:40,AIR,AIR,APPROACH,4631,4874,4872.0,24.5,206,230,154.29,0.338,3,-72.77,0,-30.986786,-60.242481,-60.24951978,-3.5285847779999955,0.6,9.0,62.0,13.8,7.0,20.8,6218.6,20653.982880000003,24.0,1.0312,1.1397,144.5,0,61.3,3.0,64.3,51.4,77.2,1,0,LOW ENERGY,orange
05/2021,12:47:41,AIR,AIR,APPROACH,4620,4863,4860.0,24.25,205,229,154.29,0.338,4,-180.0,0,-30.976105,-60.242786,-60.249824780000004,-3.5179037779999973,0.64,9.7,61.3,13.8,6.9,20.7,6148.4,20423.67072,23.7,1.0302,1.135,144.8,0,60.6,3.0,63.6,50.9,76.3,1,0,LOW ENERGY,orange
05/2021,12:47:42,AIR,AIR,APPROACH,4606,4849,4846.0,24.25,204,228,154.29,0.336,4,-72.77,0,-30.966187,-60.242939,-60.24997778,-3.5079857779999983,0.6,10.3,60.7,13.8,6.9,20.7,6088.3,20226.49464,23.7,1.0302,1.135,144.8,0,60.0,3.0,63.0,50.4,75.6,1,0,LOW ENERGY,orange
05/2021,12:47:43,AIR,AIR,APPROACH,4589,4832,4828.0,24.25,204,227,154.29,0.336,4,0.0,0,-30.955505,-60.243073,-60.250111780000005,-3.4973037779999956,0.64,10.9,60.1,13.7,6.8,20.5,6028.1,20028.99048,23.7,1.0302,1.135,144.8,0,59.4,3.0,62.4,49.9,74.9,1,0,LOW ENERGY,orange
05/2021,12:47:44,AIR,AIR,APPROACH,4569,4812,4809.0,24.25,203,227,154.23,0.334,4,-72.77,0,-30.945587,-60.243332,-60.250370780000004,-3.4873857779999966,0.6,11.5,59.5,13.7,6.8,20.5,5967.9,19831.48632,23.7,1.0302,1.135,144.8,0,58.9,3.0,61.9,49.5,74.3,1,0,LOW ENERGY,orange
05/2021,12:47:45,AIR,AIR,APPROACH,4547,4790,4787.0,24.25,203,226,154.23,0.334,5,-180.0,0,-30.934906,-60.243561,-60.25059978,-3.4767047779999984,0.64,12.1,58.9,13.6,6.8,20.4,5907.7,19633.98216,23.7,1.0302,1.135,144.8,0,58.3,3.0,61.3,49.0,73.6,1,0,LOW ENERGY,orange
05/2021,12:47:46,AIR,AIR,APPROACH,4524,4767,4763.0,24.25,203,226,154.23,0.334,5,-72.77,0,-30.924988,-60.243759,-60.25079778,-3.466786777999996,0.6,12.7,58.3,13.5,6.8,20.3,5847.5,19436.478,23.7,1.0302,1.135,144.8,0,57.7,3.0,60.7,48.6,72.8,1,0,LOW ENERGY,orange
05/2021,12:47:47,AIR,AIR,APPROACH,4500,4743,4740.0,24.25,203,226,154.23,0.334,5,0.0,0,-30.914307,-60.243782,-60.250820780000005,-3.4561057779999977,0.64,13.4,57.6,13.5,6.8,20.3,5777.3,19206.16584,23.7,1.0302,1.135,144.8,0,57.0,3.0,60.0,48.0,72.0,1,0,LOW ENERGY,orange
05/2021,12:47:48,AIR,AIR,APPROACH,4475,4718,4715.0,24.25,203,226,154.23,0.334,5,-72.77,0,-30.903625,-60.24395,-60.25098878,-3.4454237779999985,0.64,14.0,57.0,13.4,6.8,20.2,5717.1,19008.66168,23.7,1.0302,1.135,144.8,0,56.4,3.0,59.4,47.5,71.3,1,0,LOW ENERGY,orange
05/2021,12:47:49,AIR,AIR,APPROACH,4450,4693,4689.0,24.5,203,225,154.23,0.334,6,-180.0,0,-30.892944,-60.244114,-60.251152780000005,-3.434742777999997,0.64,14.7,56.3,13.3,6.7,20.0,5646.9,18778.34952,24.0,1.0312,1.1397,144.5,0,55.7,3.0,58.7,47.0,70.4,1,0,LOW ENERGY,orange
05/2021,12:47:50,AIR,AIR,APPROACH,4425,4668,4665.0,24.5,203,225,154.23,0.332,6,-72.77,0,-30.882263,-60.244431,-60.25146978,-3.424061777999995,0.64,15.3,55.7,13.2,6.7,19.9,5586.8,18581.173440000002,24.0,1.0312,1.1397,144.5,0,55.1,3.0,58.1,46.5,69.7,1,0,LOW ENERGY,orange
05/2021,12:47:51,AIR,AIR,APPROACH,4403,4646,4642.0,24.5,203,225,154.23,0.332,6,0.0,0,-30.871582,-60.244747,-60.25178578,-3.413380777999997,0.64,15.9,55.1,13.2,6.7,19.9,5526.6,18383.669280000002,24.0,1.0312,1.1397,144.5,0,54.5,3.0,57.5,46.0,69.0,1,0,LOW ENERGY,orange
