DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
09/2022,06:45:52,AIR,AIR,APPROACH,4640,5008,5008.0,24.25,192,205,161.36,0.318,19,65.74,16,-30.675282,-60.219101,-60.221031780000004,-3.0950517779999984,0.0,0.0,32.5,13.9,5.6,19.5,3259.8,10946.75184,23.8,1.0305,1.1364,151.4,11.0,32.1,3.7,35.8,28.6,43.0,1,0,LOW ENERGY,orange
09/2022,06:45:53,AIR,AIR,APPROACH,4628,4996,4996.0,24.25,192,204,161.36,0.317,19,65.74,16,-30.664122,-60.218929,-60.220859780000005,-3.083891777999998,0.67,0.7,31.8,13.8,5.5,19.3,3189.6,10716.43968,23.8,1.0305,1.1364,151.4,11.0,31.5,3.7,35.2,28.2,42.2,1,0,LOW ENERGY,orange
09/2022,06:45:54,AIR,AIR,APPROACH,4612,4980,4980.0,24.25,191,203,161.36,0.316,18,65.39,15,-30.65598,-60.218761,-60.22069178,-3.0757497779999987,0.49,1.2,31.3,13.8,5.5,19.3,3139.4,10551.74352,23.8,1.0305,1.1364,151.4,10.2,31.0,3.7,34.7,27.8,41.6,1,0,LOW ENERGY,orange
09/2022,06:45:55,AIR,AIR,APPROACH,4600,4968,4968.0,24.25,190,203,161.36,0.314,19,64.69,15,-30.64786,-60.218594,-60.220524780000005,-3.0676297780000006,0.49,1.6,30.9,13.8,5.5,19.3,3099.3,10420.18344,23.8,1.0305,1.1364,151.4,10.5,30.6,3.7,34.3,27.4,41.2,1,0,LOW ENERGY,orange
09/2022,06:45:56,AIR,AIR,APPROACH,4584,4952,4952.0,24.25,190,202,161.36,0.313,19,63.63,14,-30.636728,-60.218426,-60.22035678,-3.0564977780000007,0.67,2.3,30.2,13.7,5.4,19.1,3029.1,10189.87128,23.8,1.0305,1.1364,151.4,10.0,29.9,3.7,33.6,26.9,40.3,1,0,LOW ENERGY,orange
09/2022,06:45:57,AIR,AIR,APPROACH,4568,4936,4936.0,24.25,189,201,161.36,0.312,20,62.23,14,-30.628576,-60.21825,-60.22018078,-3.048345777999998,0.49,2.8,29.7,13.7,5.3,19.0,2978.9,10025.17512,23.8,1.0305,1.1364,151.4,10.4,29.4,3.7,33.1,26.5,39.7,1,0,LOW ENERGY,orange
09/2022,06:45:58,AIR,AIR,APPROACH,4552,4920,4920.0,24.0,188,200,161.36,0.311,21,60.82,13,-30.620461,-60.218079,-60.220009780000005,-3.040230777999998,0.49,3.3,29.2,13.6,5.3,18.9,2928.8,9860.807040000002,23.5,1.0295,1.1317,151.7,10.0,28.9,3.7,32.6,26.1,39.1,1,0,LOW ENERGY,orange
09/2022,06:45:59,AIR,AIR,APPROACH,4536,4904,4904.0,24.0,188,199,161.36,0.31,23,59.06,13,-30.609393,-60.217899,-60.219829780000005,-3.029162778,0.66,4.0,28.5,13.6,5.2,18.8,2858.6,9630.49488,23.5,1.0295,1.1317,151.7,10.5,28.2,3.7,31.9,25.5,38.3,1,0,LOW ENERGY,orange
09/2022,06:46:00,AIR,AIR,APPROACH,4520,4888,4888.0,24.0,187,198,161.36,0.309,25,57.3,12,-30.601225,-60.217705,-60.219635780000004,-3.0209947779999986,0.49,4.5,28.0,13.5,5.2,18.7,2808.4,9465.79872,23.6,1.0298,1.1331,151.6,10.1,27.7,3.7,31.4,25.1,37.7,1,0,LOW ENERGY,orange
09/2022,06:46:01,AIR,AIR,APPROACH,4500,4868,4868.0,24.0,187,197,161.36,0.308,26,55.2,12,-30.593135,-60.217506,-60.21943678,-3.0129047779999993,0.49,4.9,27.6,13.5,5.1,18.6,2768.3,9334.238640000001,23.6,1.0298,1.1331,151.6,10.5,27.3,3.7,31.0,24.8,37.2,1,0,LOW ENERGY,orange
