DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
12/2021,07:00:05,AIR,AIR,APPROACH,4636,5012,5012.0,25.75,216,236,155.23,0.357,8,77.34,13,-31.327517,-60.22966,-60.23226178,-3.8363857780000004,0.0,0.0,67.9,13.9,7.4,21.3,6810.4,22595.56032,25.1,1.0351,1.1581,144.2,4.6,67.2,3.1,70.3,56.2,84.4,1,0,LOW ENERGY,orange
12/2021,07:00:06,AIR,AIR,APPROACH,4616,4992,4992.0,25.75,216,235,155.23,0.357,9,77.7,13,-31.318362,-60.229591,-60.23219278,-3.8272307780000006,0.55,0.6,67.3,13.8,7.3,21.1,6750.2,22398.05616,25.1,1.0351,1.1581,144.2,4.7,66.6,3.1,69.7,55.8,83.6,1,0,LOW ENERGY,orange
12/2021,07:00:07,AIR,AIR,APPROACH,4592,4968,4968.0,25.75,216,234,155.23,0.356,10,78.4,13,-31.30619,-60.229507,-60.23210878,-3.815058778000001,0.73,1.3,66.6,13.7,7.2,20.9,6680.0,22167.744000000002,25.1,1.0351,1.1581,144.2,4.8,65.9,3.1,69.0,55.2,82.8,1,0,LOW ENERGY,orange
12/2021,07:00:08,AIR,AIR,APPROACH,4572,4948,4948.0,25.75,215,234,155.23,0.355,11,78.75,13,-31.29406,-60.229416,-60.23201778,-3.802928778000002,0.73,2.0,65.9,13.7,7.2,20.9,6609.8,21937.43184,25.1,1.0351,1.1581,144.2,4.9,65.2,3.1,68.3,54.6,82.0,1,0,LOW ENERGY,orange
12/2021,07:00:09,AIR,AIR,APPROACH,4548,4924,4924.0,25.75,215,233,155.23,0.355,13,78.75,13,-31.284904,-60.229309,-60.23191078,-3.793772778000001,0.55,2.6,65.3,13.6,7.2,20.8,6549.6,21739.92768,25.1,1.0351,1.1581,144.2,5.3,64.6,3.2,67.8,54.2,81.4,1,0,LOW ENERGY,orange
12/2021,07:00:10,AIR,AIR,APPROACH,4528,4904,4904.0,25.75,215,232,155.23,0.354,13,79.1,14,-31.27274,-60.229191,-60.23179278,-3.781608777999999,0.73,3.3,64.6,13.5,7.1,20.6,6479.4,21509.61552,25.1,1.0351,1.1581,144.2,5.7,63.9,3.2,67.1,53.7,80.5,1,0,LOW ENERGY,orange
12/2021,07:00:11,AIR,AIR,APPROACH,4504,4880,4880.0,25.75,215,232,155.23,0.354,14,79.8,14,-31.263585,-60.229061,-60.23166278,-3.772453777999999,0.55,3.8,64.1,13.5,7.1,20.6,6429.3,21345.247440000003,25.1,1.0351,1.1581,144.2,5.7,63.4,3.2,66.6,53.3,79.9,1,0,LOW ENERGY,orange
12/2021,07:00:12,AIR,AIR,APPROACH,4484,4860,4860.0,25.75,215,231,155.23,0.354,14,79.8,14,-31.254461,-60.228928,-60.23152978,-3.7633297779999992,0.55,4.4,63.5,13.4,7.1,20.5,6369.1,21147.743280000002,25.1,1.0351,1.1581,144.2,5.7,62.8,3.2,66.0,52.8,79.2,1,0,LOW ENERGY,orange
12/2021,07:00:13,AIR,AIR,APPROACH,4464,4840,4840.0,26.0,214,231,155.23,0.353,14,79.45,15,-31.242311,-60.228786,-60.23138778,-3.751179778000001,0.73,5.1,62.8,13.3,7.1,20.4,6298.9,20917.43112,25.4,1.0361,1.1629,143.9,6.2,62.1,3.2,65.3,52.2,78.4,1,0,LOW ENERGY,orange
12/2021,07:00:14,AIR,AIR,APPROACH,4444,4820,4820.0,26.0,214,230,155.23,0.352,14,79.1,14,-31.233156,-60.228645,-60.23124678,-3.742024778000001,0.55,5.7,62.2,13.3,7.0,20.3,6238.7,20719.92696,25.4,1.0361,1.1629,143.9,5.9,61.5,3.2,64.7,51.8,77.6,1,0,LOW ENERGY,orange
12/2021,07:00:15,AIR,AIR,APPROACH,4420,4796,4796.0,26.0,213,230,155.23,0.351,13,78.75,14,-31.220965,-60.228504,-60.23110578,-3.7298337779999997,0.73,6.4,61.5,13.2,7.0,20.2,6168.5,20489.6148,25.4,1.0361,1.1629,143.9,5.8,60.8,3.2,64.0,51.2,76.8,1,0,LOW ENERGY,orange
12/2021,07:00:16,AIR,AIR,APPROACH,4400,4776,4776.0,26.0,213,229,155.23,0.35,13,78.4,14,-31.209505,-60.228363,-60.23096478,-3.718373778,0.69,7.1,60.8,13.2,6.9,20.1,6098.3,20259.30264,25.4,1.0361,1.1629,143.9,5.8,60.1,3.2,63.3,50.6,76.0,1,0,LOW ENERGY,orange
