DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
03/2022,07:03:48,AIR,AIR,DESCENT,4649,5005,4892.0,25.75,224,243,192.84,0.368,15,-72.77,0,-31.277466,-60.223618,-60.22843978,-3.7315177780000006,0.0,0.0,67.6,13.9,7.8,21.7,6780.3,22496.808240000002,25.1,1.0351,1.1581,179.2,0,66.9,4.5,71.4,57.1,85.7,1,0,LOW ENERGY,orange
03/2022,07:03:49,AIR,AIR,DESCENT,4633,4989,4875.0,25.75,223,243,192.84,0.368,15,-180.0,0,-31.266022,-60.223423,-60.22824478,-3.7200737779999997,0.69,0.7,66.9,13.9,7.8,21.7,6710.1,22266.49608,25.1,1.0351,1.1581,179.2,0,66.2,4.5,70.7,56.6,84.8,1,0,LOW ENERGY,orange
03/2022,07:03:50,AIR,AIR,DESCENT,4619,4975,4862.0,25.75,223,243,192.84,0.368,15,-72.77,0,-31.254578,-60.223228,-60.22804978,-3.708629777999999,0.69,1.4,66.2,13.8,7.8,21.6,6639.9,22036.18392,25.1,1.0351,1.1581,179.2,0,65.5,4.5,70.0,56.0,84.0,1,0,LOW ENERGY,orange
03/2022,07:03:51,AIR,AIR,DESCENT,4605,4961,4848.0,25.75,223,242,192.84,0.366,15,0.0,0,-31.243896,-60.223038,-60.22785978,-3.6979477779999996,0.64,2.0,65.6,13.8,7.7,21.5,6579.7,21838.67976,25.1,1.0351,1.1581,179.2,0,64.9,4.5,69.4,55.5,83.3,1,0,LOW ENERGY,orange
03/2022,07:03:52,AIR,AIR,APPROACH,4592,4948,4835.0,25.75,222,242,155.65,0.366,15,-72.77,0,-31.232452,-60.222843,-60.22766478,-3.6865037779999987,0.69,2.7,64.9,13.7,7.7,21.4,6509.5,21608.3676,25.1,1.0351,1.1581,144.6,0,64.2,3.0,67.2,53.8,80.6,1,0,LOW ENERGY,orange
03/2022,07:03:53,AIR,AIR,APPROACH,4579,4935,4821.0,25.75,222,241,155.65,0.366,15,-180.0,0,-31.221008,-60.222649,-60.22747078,-3.6750597780000014,0.69,3.4,64.2,13.7,7.7,21.4,6439.3,21378.05544,25.1,1.0351,1.1581,144.6,0,63.5,3.0,66.5,53.2,79.8,1,0,LOW ENERGY,orange
03/2022,07:03:54,AIR,AIR,APPROACH,4567,4923,4811.0,25.75,222,241,155.65,0.364,15,-72.77,0,-31.210327,-60.222458,-60.22727978,-3.6643787779999997,0.64,4.0,63.6,13.7,7.7,21.4,6379.1,21180.551280000003,25.1,1.0351,1.1581,144.6,0,62.9,3.0,65.9,52.7,79.1,1,0,LOW ENERGY,orange
03/2022,07:03:55,AIR,AIR,APPROACH,4557,4913,4800.0,25.75,221,240,155.65,0.364,15,0.0,0,-31.198883,-60.222267,-60.22708878,-3.6529347779999988,0.69,4.7,62.9,13.6,7.6,21.2,6308.9,20950.23912,25.1,1.0351,1.1581,144.6,0,62.2,3.0,65.2,52.2,78.2,1,0,LOW ENERGY,orange
03/2022,07:03:56,AIR,AIR,APPROACH,4545,4901,4789.0,25.75,220,239,155.65,0.362,15,-72.77,0,-31.187439,-60.222073,-60.22689478,-3.6414907780000014,0.69,5.4,62.2,13.6,7.6,21.2,6238.7,20719.92696,25.1,1.0351,1.1581,144.6,0,61.5,3.0,64.5,51.6,77.4,1,0,LOW ENERGY,orange
03/2022,07:03:57,AIR,AIR,APPROACH,4534,4890,4777.0,25.75,220,239,155.65,0.362,16,-180.0,0,-31.175995,-60.221813,-60.22663478,-3.6300467780000005,0.69,6.1,61.5,13.6,7.6,21.2,6168.5,20489.6148,25.1,1.0351,1.1581,144.6,0,60.8,3.0,63.8,51.0,76.6,1,0,LOW ENERGY,orange
03/2022,07:03:58,AIR,AIR,APPROACH,4523,4879,4766.0,25.75,219,238,155.65,0.36,16,-72.77,0,-31.164551,-60.22147,-60.22629178,-3.6186027779999996,0.69,6.8,60.8,13.5,7.5,21.0,6098.3,20259.30264,25.1,1.0351,1.1581,144.6,0,60.1,3.0,63.1,50.5,75.7,1,0,LOW ENERGY,orange
03/2022,07:03:59,AIR,AIR,APPROACH,4511,4867,4753.0,25.75,219,237,155.65,0.36,16,0.0,0,-31.15387,-60.221046,-60.22586778,-3.6079217780000015,0.64,7.4,60.2,13.5,7.4,20.9,6038.1,20061.79848,25.1,1.0351,1.1581,144.6,0,59.5,3.0,62.5,50.0,75.0,1,0,LOW ENERGY,orange
03/2022,07:04:00,AIR,AIR,APPROACH,4499,4855,4742.0,25.75,218,236,155.65,0.358,16,-72.77,0,-31.142426,-60.220539,-60.22536078,-3.5964777780000006,0.69,8.1,59.5,13.5,7.4,20.9,5967.9,19831.48632,25.1,1.0351,1.1581,144.6,0,58.9,3.0,61.9,49.5,74.3,1,0,LOW ENERGY,orange
03/2022,07:04:01,AIR,AIR,APPROACH,4487,4843,4730.0,25.75,218,236,155.65,0.358,16,-180.0,0,-31.130981,-60.219963,-60.22478478,-3.5850327779999986,0.69,8.8,58.8,13.4,7.4,20.8,5897.7,19601.17416,25.1,1.0351,1.1581,144.6,0,58.2,3.0,61.2,49.0,73.4,1,0,LOW ENERGY,orange
03/2022,07:04:02,AIR,AIR,APPROACH,4475,4831,4718.0,25.75,217,235,155.65,0.356,16,-72.77,0,-31.1203,-60.219376,-60.22419778,-3.5743517780000005,0.64,9.5,58.1,13.4,7.3,20.7,5827.5,19370.862,25.1,1.0351,1.1581,144.6,0,57.5,3.0,60.5,48.4,72.6,1,0,LOW ENERGY,orange
03/2022,07:04:03,AIR,AIR,APPROACH,4463,4819,4706.0,25.75,217,235,155.65,0.356,16,0.0,0,-31.108856,-60.218784,-60.22360578,-3.5629077779999996,0.69,10.1,57.5,13.3,7.3,20.6,5767.3,19173.35784,25.1,1.0351,1.1581,144.6,0,56.9,3.0,59.9,47.9,71.9,1,0,LOW ENERGY,orange
03/2022,07:04:04,AIR,AIR,APPROACH,4450,4806,4692.0,25.75,216,234,155.65,0.356,16,-72.77,0,-31.098175,-60.218201,-60.22302278,-3.5522267780000014,0.64,10.8,56.8,13.3,7.2,20.5,5697.1,18943.045680000003,25.1,1.0351,1.1581,144.6,0,56.2,3.0,59.2,47.4,71.0,1,0,LOW ENERGY,orange
03/2022,07:04:05,AIR,AIR,APPROACH,4438,4794,4680.0,25.75,216,233,155.65,0.354,16,-180.0,0,-31.087494,-60.217617,-60.22243878,-3.5415457779999997,0.64,11.4,56.2,13.3,7.2,20.5,5636.9,18745.54152,25.1,1.0351,1.1581,144.6,0,55.6,3.0,58.6,46.9,70.3,1,0,LOW ENERGY,orange
03/2022,07:04:06,AIR,AIR,APPROACH,4425,4781,4668.0,25.75,215,233,155.65,0.354,16,-72.77,0,-31.076813,-60.217033,-60.22185478,-3.5308647780000015,0.64,12.1,55.5,13.2,7.2,20.4,5566.7,18515.22936,25.1,1.0351,1.1581,144.6,0,54.9,3.0,57.9,46.3,69.5,1,0,LOW ENERGY,orange
03/2022,07:04:07,AIR,AIR,APPROACH,4412,4768,4655.0,25.75,215,232,155.65,0.352,16,0.0,0,-31.066132,-60.216454,-60.22127578,-3.520183778,0.64,12.7,54.9,13.2,7.1,20.3,5506.5,18317.7252,25.1,1.0351,1.1581,144.6,0,54.3,3.0,57.3,45.8,68.8,1,0,LOW ENERGY,orange
03/2022,07:04:08,AIR,AIR,APPROACH,4400,4756,4643.0,25.75,214,231,155.65,0.352,17,-72.77,0,-31.054688,-60.215878,-60.22069978,-3.508739777999999,0.69,13.4,54.2,13.2,7.1,20.3,5436.3,18087.413040000003,25.1,1.0351,1.1581,144.6,0,53.6,3.0,56.6,45.3,67.9,1,0,LOW ENERGY,orange
03/2022,07:04:09,AIR,AIR,APPROACH,4388,4744,4630.0,25.75,214,231,155.65,0.35,17,-180.0,0,-31.044006,-60.215302,-60.22012378,-3.4980577779999997,0.64,14.0,53.6,13.1,7.1,20.2,5376.1,17889.908880000003,25.1,1.0351,1.1581,144.6,0,53.0,3.0,56.0,44.8,67.2,1,0,LOW ENERGY,orange
03/2022,07:04:10,AIR,AIR,APPROACH,4375,4731,4618.0,25.75,213,230,155.65,0.35,17,-72.77,0,-31.033325,-60.214729,-60.21955078,-3.4873767780000016,0.64,14.7,52.9,13.1,7.0,20.1,5305.9,17659.59672,25.1,1.0351,1.1581,144.6,0,52.3,3.0,55.3,44.2,66.4,1,0,LOW ENERGY,orange
03/2022,07:04:11,AIR,AIR,APPROACH,4363,4719,4606.0,25.75,213,229,155.65,0.35,17,0.0,0,-31.022644,-60.214153,-60.21897478,-3.476695778,0.64,15.3,52.3,13.0,6.9,19.9,5245.7,17462.09256,25.1,1.0351,1.1581,144.6,0,51.7,3.0,54.7,43.8,65.6,1,0,LOW ENERGY,orange
