DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
07/2019,04:32:44,AIR,AIR,APPROACH,4698,5006,4942.0,23.75,201,236,138.73,0.332,-17,-72.77,0,-32.036591,-60.19558,-60.197495780000004,-4.561383778,0.0,0.0,117.4,14.0,7.4,21.4,11775.3,38884.404239999996,23.2,1.0285,1.127,130.7,0,116.1,2.4,118.5,94.8,142.2,1,0,LOW ENERGY,orange
07/2019,04:32:45,AIR,AIR,APPROACH,4691,4999,4935.0,23.75,200,235,138.73,0.33,-17,0.0,0,-32.027435,-60.196228,-60.19814378,-4.552227777999995,0.55,0.6,116.8,14.0,7.3,21.3,11715.1,38686.90008000001,23.2,1.0285,1.127,130.7,0,115.5,2.4,117.9,94.3,141.5,1,0,LOW ENERGY,orange
07/2019,04:32:46,AIR,AIR,APPROACH,4683,4991,4927.0,23.75,200,235,138.73,0.328,-17,-72.77,0,-32.01828,-60.196838,-60.198753780000004,-4.5430727779999955,0.55,1.1,116.3,14.0,7.3,21.3,11665.0,38522.532,23.2,1.0285,1.127,130.7,0,115.0,2.4,117.4,93.9,140.9,1,0,LOW ENERGY,orange
07/2019,04:32:47,AIR,AIR,APPROACH,4675,4983,4919.0,23.75,199,234,138.73,0.328,-17,-180.0,0,-32.009125,-60.197449,-60.19936478,-4.533917777999996,0.55,1.6,115.8,14.0,7.2,21.2,11614.8,38357.83584,23.2,1.0285,1.127,130.7,0,114.5,2.4,116.9,93.5,140.3,1,0,LOW ENERGY,orange
07/2019,04:32:48,AIR,AIR,APPROACH,4666,4974,4910.0,23.5,198,233,138.73,0.326,-17,-72.77,0,-31.999969,-60.197906,-60.19982178000001,-4.5247617779999985,0.55,2.2,115.2,14.0,7.2,21.2,11554.6,38160.33168,23.0,1.0278,1.1238,130.9,0,113.9,2.4,116.3,93.0,139.6,1,0,LOW ENERGY,orange
07/2019,04:32:49,AIR,AIR,APPROACH,4658,4966,4902.0,23.5,198,232,138.73,0.326,-17,0.0,0,-31.990814,-60.198524,-60.20043978,-4.515606777999999,0.55,2.8,114.6,13.9,7.1,21.0,11494.5,37963.1556,23.0,1.0278,1.1238,130.9,0,113.3,2.4,115.7,92.6,138.8,1,0,LOW ENERGY,orange
07/2019,04:32:50,AIR,AIR,APPROACH,4649,4957,4893.0,23.5,197,232,138.73,0.324,-17,-72.77,0,-31.981659,-60.199055,-60.200970780000006,-4.506451777999999,0.55,3.3,114.1,13.9,7.1,21.0,11444.3,37798.45944,23.0,1.0278,1.1238,130.9,0,112.9,2.4,115.3,92.2,138.4,1,0,LOW ENERGY,orange
07/2019,04:32:51,AIR,AIR,APPROACH,4641,4949,4885.0,23.5,196,231,138.73,0.322,-17,-180.0,0,-31.972504,-60.199711,-60.201626780000005,-4.497296777999999,0.55,3.8,113.6,13.9,7.1,21.0,11394.2,37634.091360000006,23.0,1.0278,1.1238,130.9,0,112.4,2.4,114.8,91.8,137.8,1,0,LOW ENERGY,orange
07/2019,04:32:52,AIR,AIR,APPROACH,4633,4941,4876.0,23.5,195,230,138.73,0.322,-18,-72.77,0,-31.963348,-60.200371,-60.20228678,-4.488140777999998,0.55,4.4,113.0,13.9,7.0,20.9,11334.0,37436.5872,23.0,1.0278,1.1238,130.9,0,111.8,2.4,114.2,91.4,137.0,1,0,LOW ENERGY,orange
07/2019,04:32:53,AIR,AIR,APPROACH,4625,4933,4868.0,23.5,194,230,138.73,0.32,-18,0.0,0,-31.954956,-60.200981,-60.20289678,-4.479748777999998,0.5,4.9,112.5,13.8,7.0,20.8,11283.8,37271.89104,23.0,1.0278,1.1238,130.9,0,111.3,2.4,113.7,91.0,136.4,1,0,LOW ENERGY,orange
07/2019,04:32:54,AIR,AIR,APPROACH,4616,4924,4860.0,23.5,194,229,138.73,0.32,-18,-72.77,0,-31.945801,-60.201588,-60.203503780000005,-4.470593777999998,0.55,5.4,112.0,13.8,6.9,20.7,11233.7,37107.52296,23.0,1.0278,1.1238,130.9,0,110.8,2.4,113.2,90.6,135.8,1,0,LOW ENERGY,orange
