DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
01/2021,10:11:50,AIR,AIR,APPROACH,4667,5004,4916.0,22.75,204,221,150.64,0.336,-23,-180.0,0,-32.479095,-60.340137,-60.37325678,-4.992064778,0.0,0.0,145.4,14.0,6.5,20.5,14583.7,48098.20296,22.2,1.025,1.1108,142.9,0,143.8,2.9,146.7,117.4,176.0,1,0,LOW ENERGY,orange
01/2021,10:11:51,AIR,AIR,APPROACH,4661,4998,4909.0,22.75,202,221,150.64,0.334,-23,-72.77,0,-32.470703,-60.34066,-60.37377978,-4.983672777999999,0.5,0.5,144.9,13.9,6.5,20.4,14533.6,47933.83488,22.3,1.0253,1.1122,142.8,0,143.3,2.9,146.2,117.0,175.4,1,0,LOW ENERGY,orange
01/2021,10:11:52,AIR,AIR,APPROACH,4652,4989,4900.0,23.0,202,220,150.64,0.332,-22,0.0,0,-32.462311,-60.341316,-60.37443578,-4.975280777999998,0.51,1.0,144.4,13.9,6.4,20.3,14483.4,47769.13872,22.5,1.026,1.1154,142.6,0,142.8,2.9,145.7,116.6,174.8,1,0,LOW ENERGY,orange
01/2021,10:11:53,AIR,AIR,APPROACH,4642,4979,4890.0,23.0,204,220,150.64,0.334,-22,-72.77,0,-32.454681,-60.341881,-60.37500078,-4.967650777999999,0.46,1.5,143.9,13.9,6.4,20.3,14433.3,47604.77064,22.5,1.026,1.1154,142.6,0,142.3,2.9,145.2,116.2,174.2,1,0,LOW ENERGY,orange
01/2021,10:11:54,AIR,AIR,APPROACH,4631,4968,4879.0,23.0,203,219,150.64,0.334,-23,-180.0,0,-32.447052,-60.342537,-60.37565678,-4.960021777999998,0.46,1.9,143.5,13.8,6.3,20.1,14393.2,47473.21056000001,22.5,1.026,1.1154,142.6,0,141.9,2.9,144.8,115.8,173.8,1,0,LOW ENERGY,orange
01/2021,10:11:55,AIR,AIR,APPROACH,4623,4960,4871.0,23.0,203,219,150.64,0.336,-23,-72.77,0,-32.439423,-60.343174,-60.37629378,-4.9523927779999966,0.46,2.4,143.0,13.8,6.3,20.1,14343.0,47308.5144,22.5,1.026,1.1154,142.6,0,141.4,2.9,144.3,115.4,173.2,1,0,LOW ENERGY,orange
01/2021,10:11:56,AIR,AIR,APPROACH,4613,4950,4862.0,23.0,202,219,150.64,0.332,-23,0.0,0,-32.43103,-60.343784,-60.37690378,-4.9439997779999985,0.5,2.9,142.5,13.8,6.3,20.1,14292.9,47144.14632,22.5,1.026,1.1154,142.6,0,140.9,2.9,143.8,115.0,172.6,1,0,LOW ENERGY,orange
01/2021,10:11:57,AIR,AIR,APPROACH,4603,4940,4851.0,23.0,203,218,150.64,0.334,-23,-72.77,0,-32.422638,-60.344372,-60.37749178,-4.935607777999998,0.5,3.4,142.0,13.8,6.3,20.1,14242.7,46979.45016000001,22.5,1.026,1.1154,142.6,0,140.4,2.9,143.3,114.6,172.0,1,0,LOW ENERGY,orange
01/2021,10:11:58,AIR,AIR,APPROACH,4593,4930,4841.0,23.0,201,218,150.64,0.332,-23,-180.0,0,-32.414246,-60.34483,-60.37794978,-4.927215777999997,0.5,3.9,141.5,13.7,6.3,20.0,14192.6,46815.08208,22.5,1.026,1.1154,142.6,0,140.0,2.9,142.9,114.3,171.5,1,0,LOW ENERGY,orange
01/2021,10:11:59,AIR,AIR,APPROACH,4580,4917,4828.0,23.0,199,217,150.64,0.328,-23,-72.77,0,-32.406616,-60.345436,-60.37855578,-4.919585777999998,0.46,4.4,141.0,13.7,6.2,19.9,14142.4,46650.38592,22.5,1.026,1.1154,142.6,0,139.5,2.9,142.4,113.9,170.9,1,0,LOW ENERGY,orange
01/2021,10:12:00,AIR,AIR,APPROACH,4569,4906,4817.0,23.0,198,216,150.64,0.328,-22,0.0,0,-32.398987,-60.34597,-60.37908978,-4.911956777999997,0.46,4.8,140.6,13.7,6.2,19.9,14102.3,46518.82584,22.5,1.026,1.1154,142.6,0,139.1,2.9,142.0,113.6,170.4,1,0,LOW ENERGY,orange
01/2021,10:12:01,AIR,AIR,APPROACH,4558,4895,4806.0,23.0,198,216,150.64,0.326,-21,-72.77,0,-32.390594,-60.346619,-60.37973878,-4.903563777999999,0.51,5.3,140.1,13.6,6.2,19.8,14052.1,46354.129680000005,22.5,1.026,1.1154,142.6,0,138.6,2.9,141.5,113.2,169.8,1,0,LOW ENERGY,orange
01/2021,10:12:02,AIR,AIR,APPROACH,4547,4884,4794.0,23.0,196,215,150.64,0.324,-20,-180.0,0,-32.382202,-60.347286,-60.38040578,-4.895171777999998,0.51,5.8,139.6,13.6,6.1,19.7,14002.0,46189.761600000005,22.5,1.026,1.1154,142.6,0,138.1,2.9,141.0,112.8,169.2,1,0,LOW ENERGY,orange
01/2021,10:12:03,AIR,AIR,APPROACH,4536,4873,4784.0,23.0,196,214,150.64,0.322,-20,-72.77,0,-32.37381,-60.347744,-60.38086378,-4.8867797779999975,0.5,6.3,139.1,13.6,6.1,19.7,13951.8,46025.06544,22.5,1.026,1.1154,142.6,0,137.6,2.9,140.5,112.4,168.6,1,0,LOW ENERGY,orange
01/2021,10:12:04,AIR,AIR,APPROACH,4524,4861,4773.0,23.0,195,214,150.64,0.322,-20,0.0,0,-32.365417,-60.348351,-60.38147078,-4.878386777999999,0.5,6.8,138.6,13.5,6.1,19.6,13901.7,45860.697360000006,22.5,1.026,1.1154,142.6,0,137.1,2.9,140.0,112.0,168.0,1,0,LOW ENERGY,orange
01/2021,10:12:05,AIR,AIR,APPROACH,4513,4850,4760.0,22.75,195,213,150.64,0.32,-19,-72.77,0,-32.357788,-60.348808,-60.38192778,-4.870757777999998,0.46,7.3,138.1,13.5,6.0,19.5,13851.5,45696.0012,22.3,1.0253,1.1122,142.8,0,136.6,2.9,139.5,111.6,167.4,1,0,LOW ENERGY,orange
