DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
12/2021,07:32:30,AIR,AIR,APPROACH,4620,5008,5008.0,25.0,199,210,162.92,0.329,12,45.35,13,-30.985236,-60.226315,-60.22684978,-3.4852757779999983,0.0,0.0,47.3,13.8,5.8,19.6,4744.2,15816.77136,24.5,1.033,1.1482,152.0,10.9,46.8,3.7,50.5,40.4,60.6,1,0,LOW ENERGY,orange
12/2021,07:32:31,AIR,AIR,APPROACH,4608,4996,4996.0,24.75,198,209,162.92,0.327,12,45.35,13,-30.974126,-60.226204,-60.226738780000005,-3.474165777999996,0.67,0.7,46.6,13.8,5.8,19.6,4674.0,15586.459200000001,24.2,1.0319,1.143,152.4,10.9,46.1,3.7,49.8,39.8,59.8,1,0,LOW ENERGY,orange
12/2021,07:32:32,AIR,AIR,APPROACH,4600,4988,4988.0,24.75,198,208,162.92,0.327,12,45.35,13,-30.962863,-60.226089,-60.226623780000004,-3.4629027779999966,0.68,1.4,45.9,13.8,5.7,19.5,4603.8,15356.147040000002,24.2,1.0319,1.143,152.4,10.9,45.4,3.7,49.1,39.3,58.9,1,0,LOW ENERGY,orange
12/2021,07:32:33,AIR,AIR,APPROACH,4588,4976,4976.0,24.75,197,207,162.92,0.325,12,45.35,14,-30.954781,-60.225975,-60.22650978,-3.4548207779999984,0.48,1.8,45.5,13.7,5.7,19.4,4563.7,15224.58696,24.2,1.0319,1.143,152.4,11.7,45.0,3.8,48.8,39.0,58.6,1,0,LOW ENERGY,orange
12/2021,07:32:34,AIR,AIR,APPROACH,4576,4964,4964.0,24.5,196,206,162.92,0.323,12,45.7,14,-30.94367,-60.225864,-60.226398780000004,-3.4437097779999988,0.67,2.5,44.8,13.7,5.6,19.3,4493.5,14994.274800000001,24.0,1.0312,1.1397,152.6,11.6,44.3,3.8,48.1,38.5,57.7,1,0,LOW ENERGY,orange
12/2021,07:32:35,AIR,AIR,APPROACH,4564,4952,4952.0,24.5,195,205,162.92,0.321,12,45.7,14,-30.934515,-60.22575,-60.22628478,-3.434554777999999,0.55,3.0,44.3,13.6,5.6,19.2,4443.3,14829.578640000002,24.0,1.0312,1.1397,152.6,11.6,43.8,3.8,47.6,38.1,57.1,1,0,LOW ENERGY,orange
12/2021,07:32:36,AIR,AIR,APPROACH,4556,4944,4944.0,24.5,194,204,162.92,0.32,12,46.05,14,-30.925386,-60.225636,-60.226170780000004,-3.4254257779999975,0.55,3.6,43.7,13.6,5.5,19.1,4383.1,14632.074480000001,24.0,1.0312,1.1397,152.6,11.6,43.2,3.8,47.0,37.6,56.4,1,0,LOW ENERGY,orange
12/2021,07:32:37,AIR,AIR,APPROACH,4544,4932,4932.0,24.5,193,203,162.92,0.319,12,46.41,14,-30.913231,-60.225525,-60.22605978,-3.4132707779999976,0.73,4.3,43.0,13.6,5.5,19.1,4312.9,14401.76232,24.0,1.0312,1.1397,152.6,11.6,42.5,3.8,46.3,37.0,55.6,1,0,LOW ENERGY,orange
12/2021,07:32:38,AIR,AIR,APPROACH,4532,4920,4920.0,24.25,192,202,162.92,0.317,13,46.41,14,-30.904076,-60.22541,-60.22594478,-3.4041157779999978,0.55,4.9,42.4,13.6,5.4,19.0,4252.8,14204.58624,23.8,1.0305,1.1364,152.8,11.7,41.9,3.8,45.7,36.6,54.8,1,0,LOW ENERGY,orange
12/2021,07:32:39,AIR,AIR,APPROACH,4516,4904,4904.0,24.25,191,201,162.92,0.315,13,46.76,14,-30.894949,-60.225296,-60.22583078,-3.3949887779999983,0.55,5.4,41.9,13.5,5.3,18.8,4202.6,14039.890080000001,23.8,1.0305,1.1364,152.8,11.6,41.4,3.8,45.2,36.2,54.2,1,0,LOW ENERGY,orange
12/2021,07:32:40,AIR,AIR,APPROACH,4504,4892,4892.0,24.25,191,201,162.92,0.314,13,46.76,14,-30.88377,-60.225182,-60.22571678,-3.3838097779999963,0.67,6.1,41.2,13.5,5.3,18.8,4132.4,13809.57792,23.8,1.0305,1.1364,152.8,11.6,40.8,3.8,44.6,35.7,53.5,1,0,LOW ENERGY,orange
12/2021,07:32:41,AIR,AIR,APPROACH,4492,4880,4880.0,24.25,190,200,162.92,0.313,13,47.11,14,-30.875647,-60.225071,-60.22560578,-3.3756867779999986,0.49,6.6,40.7,13.4,5.3,18.7,4082.2,13644.88176,23.8,1.0305,1.1364,152.8,11.6,40.3,3.8,44.1,35.3,52.9,1,0,LOW ENERGY,orange
12/2021,07:32:42,AIR,AIR,APPROACH,4476,4864,4864.0,24.25,189,199,162.92,0.312,13,47.46,14,-30.867543,-60.224957,-60.225491780000006,-3.367582777999999,0.49,7.1,40.2,13.4,5.2,18.6,4032.1,13480.51368,23.8,1.0305,1.1364,152.8,11.5,39.8,3.8,43.6,34.9,52.3,1,0,LOW ENERGY,orange
12/2021,07:32:43,AIR,AIR,APPROACH,4464,4852,4852.0,24.25,188,198,162.92,0.31,13,47.46,13,-30.856388,-60.224838,-60.22537278,-3.356427777999997,0.67,7.8,39.5,13.3,5.2,18.5,3961.9,13250.20152,23.8,1.0305,1.1364,152.8,10.7,39.1,3.8,42.9,34.3,51.5,1,0,LOW ENERGY,orange
12/2021,07:32:44,AIR,AIR,APPROACH,4448,4836,4836.0,24.25,188,197,162.92,0.309,13,47.46,13,-30.848246,-60.224728,-60.22526278,-3.3482857779999975,0.49,8.2,39.1,13.3,5.1,18.4,3921.8,13118.641440000001,23.8,1.0305,1.1364,152.8,10.7,38.7,3.8,42.5,34.0,51.0,1,0,LOW ENERGY,orange
12/2021,07:32:45,AIR,AIR,APPROACH,4432,4820,4820.0,24.25,187,197,162.92,0.308,13,47.46,13,-30.840123,-60.224613,-60.22514778,-3.3401627779999963,0.49,8.7,38.6,13.3,5.1,18.4,3871.6,12953.94528,23.8,1.0305,1.1364,152.8,10.7,38.2,3.8,42.0,33.6,50.4,1,0,LOW ENERGY,orange
12/2021,07:32:46,AIR,AIR,APPROACH,4416,4804,4804.0,24.25,187,196,162.92,0.307,13,47.46,13,-30.828993,-60.224503,-60.22503778,-3.3290327779999984,0.67,9.4,37.9,13.2,5.1,18.3,3801.4,12723.63312,23.8,1.0305,1.1364,152.8,10.7,37.5,3.8,41.3,33.0,49.6,1,0,LOW ENERGY,orange
12/2021,07:32:47,AIR,AIR,APPROACH,4400,4788,4788.0,24.25,187,195,162.92,0.307,13,47.46,14,-30.820842,-60.224384,-60.22491878,-3.320881777999997,0.49,9.9,37.4,13.2,5.0,18.2,3751.2,12558.93696,23.8,1.0305,1.1364,152.8,11.5,37.0,3.8,40.8,32.6,49.0,1,0,LOW ENERGY,orange
12/2021,07:32:48,AIR,AIR,APPROACH,4384,4772,4772.0,24.25,186,195,162.92,0.306,13,47.81,14,-30.812712,-60.22427,-60.22480478,-3.312751777999999,0.49,10.4,36.9,13.1,5.0,18.1,3701.1,12394.56888,23.8,1.0305,1.1364,152.8,11.5,36.5,3.8,40.3,32.2,48.4,1,0,LOW ENERGY,orange
12/2021,07:32:49,AIR,AIR,APPROACH,4368,4756,4756.0,24.25,186,195,162.92,0.305,13,47.81,14,-30.801601,-60.224159,-60.22469378,-3.3016407779999994,0.67,11.0,36.3,13.1,5.0,18.1,3640.9,12197.06472,23.8,1.0305,1.1364,152.8,11.5,35.9,3.8,39.7,31.8,47.6,1,0,LOW ENERGY,orange
12/2021,07:32:50,AIR,AIR,APPROACH,4352,4740,4740.0,24.25,186,194,162.79,0.305,13,47.81,14,-30.793433,-60.224045,-60.22457978,-3.293472777999998,0.49,11.5,35.8,13.0,5.0,18.0,3590.8,12032.696640000002,23.8,1.0305,1.1364,152.7,11.5,35.4,3.8,39.2,31.4,47.0,1,0,LOW ENERGY,orange
12/2021,07:32:51,AIR,AIR,APPROACH,4340,4728,4728.0,24.5,185,194,162.79,0.305,13,47.81,14,-30.785282,-60.22393,-60.224464780000005,-3.2853217779999966,0.49,12.0,35.3,13.0,5.0,18.0,3540.6,11868.00048,24.1,1.0316,1.1416,152.4,11.5,34.9,3.8,38.7,31.0,46.4,1,0,LOW ENERGY,orange
12/2021,07:32:52,AIR,AIR,APPROACH,4324,4712,4712.0,24.5,185,193,162.79,0.304,13,47.81,14,-30.774181,-60.22382,-60.224354780000006,-3.2742207779999966,0.67,12.7,34.6,12.9,4.9,17.8,3470.4,11637.688320000001,24.1,1.0316,1.1416,152.4,11.5,34.2,3.8,38.0,30.4,45.6,1,0,LOW ENERGY,orange
12/2021,07:32:53,AIR,AIR,APPROACH,4312,4700,4700.0,24.5,184,193,162.79,0.303,13,47.81,14,-30.766003,-60.223709,-60.22424378,-3.266042777999999,0.49,13.2,34.1,12.9,4.9,17.8,3420.3,11473.320240000001,24.1,1.0316,1.1416,152.4,11.5,33.7,3.8,37.5,30.0,45.0,1,0,LOW ENERGY,orange
12/2021,07:32:54,AIR,AIR,APPROACH,4296,4684,4684.0,24.5,184,193,162.79,0.302,13,47.81,14,-30.757835,-60.223595,-60.224129780000005,-3.257874777999998,0.49,13.7,33.6,12.8,4.9,17.7,3370.1,11308.62408,24.1,1.0316,1.1416,152.4,11.5,33.2,3.8,37.0,29.6,44.4,1,0,LOW ENERGY,orange
12/2021,07:32:55,AIR,AIR,APPROACH,4284,4672,4672.0,24.5,184,192,162.79,0.302,13,48.16,14,-30.746744,-60.223484,-60.22401878,-3.2467837779999975,0.67,14.4,32.9,12.8,4.9,17.7,3299.9,11078.31192,24.1,1.0316,1.1416,152.4,11.4,32.5,3.8,36.3,29.0,43.6,1,0,LOW ENERGY,orange
12/2021,07:32:56,AIR,AIR,APPROACH,4268,4656,4656.0,24.5,183,192,162.79,0.301,13,47.81,13,-30.738559,-60.223373,-60.223907780000005,-3.2385987779999965,0.49,14.8,32.5,12.8,4.9,17.7,3259.8,10946.75184,24.1,1.0316,1.1416,152.4,10.7,32.1,3.7,35.8,28.6,43.0,1,0,LOW ENERGY,orange
12/2021,07:32:57,AIR,AIR,APPROACH,4252,4640,4640.0,24.5,183,191,162.79,0.3,13,47.81,13,-30.730386,-60.223263,-60.223797780000005,-3.230425777999997,0.49,15.3,32.0,12.7,4.8,17.5,3209.6,10782.05568,24.1,1.0316,1.1416,152.4,10.7,31.7,3.7,35.4,28.3,42.5,1,0,LOW ENERGY,orange
12/2021,07:32:58,AIR,AIR,APPROACH,4236,4624,4624.0,24.5,182,191,162.79,0.299,13,47.81,13,-30.722361,-60.223156,-60.223690780000005,-3.2224007779999972,0.48,15.8,31.5,12.7,4.8,17.5,3159.5,10617.687600000001,24.1,1.0316,1.1416,152.4,10.7,31.2,3.7,34.9,27.9,41.9,1,0,LOW ENERGY,orange
12/2021,07:32:59,AIR,AIR,APPROACH,4220,4608,4608.0,24.5,182,191,162.79,0.299,13,47.81,13,-30.714171,-60.223045,-60.22357978,-3.214210777999998,0.49,16.3,31.0,12.6,4.8,17.4,3109.3,10452.991440000002,24.1,1.0316,1.1416,152.4,10.7,30.7,3.7,34.4,27.5,41.3,1,0,LOW ENERGY,orange
12/2021,07:33:00,AIR,AIR,APPROACH,4204,4592,4592.0,24.5,182,190,162.79,0.298,13,48.16,13,-30.705996,-60.222935,-60.22346978,-3.206035777999997,0.49,16.8,30.5,12.6,4.8,17.4,3059.2,10288.62336,24.1,1.0316,1.1416,152.4,10.6,30.2,3.7,33.9,27.1,40.7,1,0,LOW ENERGY,orange
12/2021,07:33:01,AIR,AIR,APPROACH,4188,4576,4576.0,24.5,182,190,162.79,0.298,13,48.52,13,-30.69798,-60.222824,-60.223358780000005,-3.198019777999999,0.48,17.3,30.0,12.5,4.8,17.3,3009.0,10123.9272,24.1,1.0316,1.1416,152.4,10.6,29.7,3.7,33.4,26.7,40.1,1,0,LOW ENERGY,orange
12/2021,07:33:02,AIR,AIR,APPROACH,4172,4560,4560.0,24.5,181,190,162.79,0.297,13,48.52,13,-30.686924,-60.222717,-60.223251780000005,-3.186963777999999,0.66,17.9,29.4,12.5,4.8,17.3,2948.8,9926.423040000001,24.1,1.0316,1.1416,152.4,10.6,29.1,3.7,32.8,26.2,39.4,1,0,LOW ENERGY,orange
12/2021,07:33:03,AIR,AIR,APPROACH,4152,4540,4540.0,24.5,181,190,162.79,0.297,13,48.52,13,-30.679693,-60.22261,-60.223144780000005,-3.179732777999998,0.43,18.4,28.9,12.4,4.8,17.2,2898.7,9762.05496,24.1,1.0316,1.1416,152.4,10.6,28.6,3.7,32.3,25.8,38.8,1,0,LOW ENERGY,orange
12/2021,07:33:04,AIR,AIR,APPROACH,4136,4524,4524.0,24.5,181,189,162.79,0.297,13,48.52,13,-30.672636,-60.2225,-60.22303478,-3.1726757779999986,0.42,18.8,28.5,12.4,4.7,17.1,2858.6,9630.49488,24.1,1.0316,1.1416,152.4,10.6,28.2,3.7,31.9,25.5,38.3,1,0,LOW ENERGY,orange
12/2021,07:33:05,AIR,AIR,APPROACH,4120,4508,4508.0,24.5,181,189,162.79,0.296,13,48.52,13,-30.662534,-60.222393,-60.22292778,-3.1625737779999987,0.61,19.4,27.9,12.3,4.7,17.0,2798.4,9432.990720000002,24.1,1.0316,1.1416,152.4,10.6,27.6,3.7,31.3,25.0,37.6,1,0,LOW ENERGY,orange
12/2021,07:33:06,AIR,AIR,APPROACH,4100,4488,4488.0,24.75,181,189,162.79,0.296,13,48.16,13,-30.655289,-60.222286,-60.22282078,-3.1553287779999977,0.43,19.8,27.5,12.3,4.7,17.0,2758.3,9301.43064,24.3,1.0323,1.1449,152.1,10.6,27.2,3.7,30.9,24.7,37.1,1,0,LOW ENERGY,orange
12/2021,07:33:07,AIR,AIR,APPROACH,4084,4472,4472.0,24.75,180,188,162.79,0.295,13,47.81,13,-30.64805,-60.222179,-60.22271378,-3.1480897779999992,0.43,20.2,27.1,12.2,4.7,16.9,2718.1,9169.54248,24.3,1.0323,1.1449,152.1,10.7,26.8,3.7,30.5,24.4,36.6,1,0,LOW ENERGY,orange
12/2021,07:33:08,AIR,AIR,APPROACH,4064,4452,4452.0,24.75,180,188,162.79,0.294,13,47.11,12,-30.637004,-60.222073,-60.222607780000004,-3.137043777999999,0.66,20.9,26.4,12.2,4.7,16.9,2647.9,8939.23032,24.3,1.0323,1.1449,152.1,9.9,26.1,3.7,29.8,23.8,35.8,1,0,LOW ENERGY,orange
12/2021,07:33:09,AIR,AIR,APPROACH,4048,4436,4436.0,24.75,180,188,162.79,0.294,13,45.7,12,-30.628803,-60.221966,-60.222500780000004,-3.128842777999999,0.49,21.4,25.9,12.1,4.7,16.8,2597.8,8774.86224,24.3,1.0323,1.1449,152.1,10.1,25.6,3.7,29.3,23.4,35.2,1,0,LOW ENERGY,orange
12/2021,07:33:10,AIR,AIR,APPROACH,4028,4416,4416.0,24.75,179,187,162.79,0.293,14,43.24,11,-30.620608,-60.221859,-60.222393780000004,-3.1206477779999986,0.49,21.9,25.4,12.0,4.6,16.6,2547.6,8610.16608,24.3,1.0323,1.1449,152.1,9.6,25.1,3.7,28.8,23.0,34.6,1,0,LOW ENERGY,orange
12/2021,07:33:11,AIR,AIR,APPROACH,4008,4396,4396.0,24.75,179,187,162.79,0.293,15,40.08,11,-30.609584,-60.221748,-60.22228278,-3.1096237779999996,0.66,22.5,24.8,12.0,4.6,16.6,2487.5,8412.990000000002,24.3,1.0323,1.1449,152.1,10.0,24.5,3.7,28.2,22.6,33.8,1,0,LOW ENERGY,orange
12/2021,07:33:12,AIR,AIR,APPROACH,3988,4376,4376.0,25.0,179,187,162.79,0.293,16,37.27,10,-30.601377,-60.22163,-60.22216478,-3.1014167779999973,0.49,23.0,24.3,11.9,4.6,16.5,2437.3,8248.293840000002,24.6,1.0333,1.1496,151.8,9.3,24.0,3.7,27.7,22.2,33.2,1,0,LOW ENERGY,orange
12/2021,07:33:13,AIR,AIR,APPROACH,3968,4356,4356.0,25.0,179,186,162.79,0.293,18,34.8,10,-30.593197,-60.221504,-60.222038780000005,-3.093236777999998,0.49,23.5,23.8,11.9,4.6,16.5,2387.2,8083.92576,24.6,1.0333,1.1496,151.8,9.6,23.5,3.7,27.2,21.8,32.6,1,0,LOW ENERGY,orange
