DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
06/2021,03:56:07,AIR,AIR,APPROACH,4788,5004,5004.0,24.25,214,239,160.39,0.354,14,109.69,19,-31.059046,-60.226135,-60.22910278,-3.5161307779999973,0.0,0.0,54.0,14.3,7.6,21.9,5416.2,18021.468960000002,23.7,1.0302,1.135,150.5,-1.9,53.4,3.1,56.5,45.2,67.8,1,0,LOW ENERGY,orange
06/2021,03:56:08,AIR,AIR,APPROACH,4764,4980,4980.0,24.25,214,239,160.33,0.354,14,109.69,19,-31.046858,-60.225979,-60.22894678,-3.503942777999999,0.73,0.7,53.3,14.2,7.6,21.8,5346.0,17791.1568,23.7,1.0302,1.135,150.5,-1.9,52.7,3.1,55.8,44.6,67.0,1,0,LOW ENERGY,orange
06/2021,03:56:09,AIR,AIR,APPROACH,4740,4956,4956.0,24.25,213,239,160.33,0.352,14,109.69,19,-31.037703,-60.225826,-60.22879378,-3.494787777999999,0.55,1.3,52.7,14.2,7.6,21.8,5285.8,17593.65264,23.7,1.0302,1.135,150.5,-1.9,52.1,3.1,55.2,44.2,66.2,1,0,LOW ENERGY,orange
06/2021,03:56:10,AIR,AIR,APPROACH,4720,4936,4936.0,24.25,214,239,160.33,0.353,14,110.04,19,-31.0255,-60.225674,-60.22864178,-3.4825847779999997,0.73,2.0,52.0,14.1,7.6,21.7,5215.6,17363.340480000003,23.7,1.0302,1.135,150.5,-2.0,51.4,3.1,54.5,43.6,65.4,1,0,LOW ENERGY,orange
06/2021,03:56:11,AIR,AIR,APPROACH,4696,4912,4912.0,24.25,214,239,160.33,0.352,14,110.04,18,-31.016345,-60.225521,-60.22848878,-3.473429778,0.55,2.6,51.4,14.0,7.6,21.6,5155.5,17166.1644,23.7,1.0302,1.135,150.5,-1.9,50.8,3.1,53.9,43.1,64.7,1,0,LOW ENERGY,orange
06/2021,03:56:12,AIR,AIR,APPROACH,4676,4892,4892.0,24.25,214,238,160.33,0.352,14,110.04,18,-31.00414,-60.225368,-60.22833578,-3.4612247779999983,0.73,3.3,50.7,14.0,7.5,21.5,5085.2,16935.52416,23.7,1.0302,1.135,150.5,-1.9,50.1,3.1,53.2,42.6,63.8,1,0,LOW ENERGY,orange
06/2021,03:56:13,AIR,AIR,APPROACH,4652,4868,4868.0,24.25,214,238,160.33,0.352,14,110.39,18,-30.99194,-60.225216,-60.22818378,-3.4490247779999983,0.73,4.0,50.0,13.9,7.5,21.4,5015.0,16705.212,23.7,1.0302,1.135,150.5,-2.0,49.5,3.1,52.6,42.1,63.1,1,0,LOW ENERGY,orange
06/2021,03:56:14,AIR,AIR,APPROACH,4632,4848,4848.0,24.25,214,238,160.33,0.352,14,111.09,17,-30.982785,-60.225067,-60.22803478,-3.4398697779999985,0.55,4.6,49.4,13.9,7.5,21.4,4954.9,16508.035920000002,23.7,1.0302,1.135,150.5,-2.1,48.9,3.1,52.0,41.6,62.4,1,0,LOW ENERGY,orange
06/2021,03:56:15,AIR,AIR,APPROACH,4616,4832,4832.0,24.25,214,238,160.33,0.352,14,111.09,17,-30.970581,-60.224918,-60.22788578,-3.427665777999998,0.73,5.3,48.7,13.8,7.5,21.3,4884.6,16277.395680000001,23.7,1.0302,1.135,150.5,-2.1,48.2,3.1,51.3,41.0,61.6,1,0,LOW ENERGY,orange
06/2021,03:56:16,AIR,AIR,APPROACH,4596,4812,4812.0,24.25,213,237,160.33,0.351,14,110.74,16,-30.961425,-60.224773,-60.22774078,-3.418509777999997,0.55,5.8,48.2,13.7,7.4,21.1,4834.5,16113.027600000001,23.7,1.0302,1.135,150.5,-1.9,47.7,3.1,50.8,40.6,61.0,1,0,LOW ENERGY,orange
06/2021,03:56:17,AIR,AIR,APPROACH,4580,4796,4796.0,24.25,213,237,160.33,0.35,13,110.74,16,-30.949223,-60.224625,-60.22759278,-3.4063077779999986,0.73,6.6,47.4,13.7,7.4,21.1,4754.3,15849.90744,23.7,1.0302,1.135,150.5,-2.2,46.9,3.1,50.0,40.0,60.0,1,0,LOW ENERGY,orange
06/2021,03:56:18,AIR,AIR,APPROACH,4564,4780,4780.0,24.25,212,236,160.33,0.349,13,110.74,16,-30.937026,-60.22448,-60.22744778,-3.394110777999998,0.73,7.3,46.7,13.6,7.4,21.0,4684.0,15619.2672,23.7,1.0302,1.135,150.5,-2.2,46.2,3.1,49.3,39.4,59.2,1,0,LOW ENERGY,orange
06/2021,03:56:19,AIR,AIR,APPROACH,4548,4764,4764.0,24.25,212,236,160.33,0.348,13,110.74,16,-30.92787,-60.224339,-60.22730678,-3.3849547779999973,0.55,7.9,46.1,13.6,7.4,21.0,4623.9,15422.09112,23.7,1.0302,1.135,150.5,-2.2,45.6,3.1,48.7,39.0,58.4,1,0,LOW ENERGY,orange
06/2021,03:56:20,AIR,AIR,APPROACH,4536,4752,4752.0,24.25,211,235,160.33,0.347,13,110.39,16,-30.91567,-60.224197,-60.227164779999995,-3.3727547779999973,0.73,8.6,45.4,13.6,7.3,20.9,4553.7,15191.77896,23.7,1.0302,1.135,150.5,-2.1,44.9,3.1,48.0,38.4,57.6,1,0,LOW ENERGY,orange
06/2021,03:56:21,AIR,AIR,APPROACH,4524,4740,4740.0,24.25,211,234,160.33,0.346,13,110.39,16,-30.906515,-60.224052,-60.22701978,-3.3635997779999975,0.55,9.1,44.9,13.5,7.2,20.7,4503.5,15027.0828,23.7,1.0302,1.135,150.5,-2.1,44.4,3.1,47.5,38.0,57.0,1,0,LOW ENERGY,orange
06/2021,03:56:22,AIR,AIR,APPROACH,4512,4728,4728.0,24.25,210,234,160.33,0.345,13,110.39,16,-30.894322,-60.223915,-60.22688278,-3.3514067779999976,0.73,9.9,44.1,13.5,7.2,20.7,4423.3,14763.962640000002,23.7,1.0302,1.135,150.5,-2.1,43.6,3.1,46.7,37.4,56.0,1,0,LOW ENERGY,orange
06/2021,03:56:23,AIR,AIR,APPROACH,4500,4716,4716.0,24.25,209,233,160.33,0.344,13,110.39,16,-30.882146,-60.223774,-60.22674178,-3.3392307779999975,0.73,10.6,43.4,13.5,7.2,20.7,4353.1,14533.650480000002,23.7,1.0302,1.135,150.5,-2.1,42.9,3.1,46.0,36.8,55.2,1,0,LOW ENERGY,orange
06/2021,03:56:24,AIR,AIR,APPROACH,4492,4708,4708.0,24.25,209,232,160.33,0.343,13,110.74,15,-30.872991,-60.223637,-60.226604779999995,-3.3300757779999977,0.55,11.2,42.8,13.4,7.1,20.5,4292.9,14336.14632,23.7,1.0302,1.135,150.5,-2.0,42.3,3.1,45.4,36.3,54.5,1,0,LOW ENERGY,orange
06/2021,03:56:25,AIR,AIR,APPROACH,4484,4700,4700.0,24.25,208,231,160.33,0.342,13,111.09,15,-30.860803,-60.223495,-60.22646278,-3.3178877779999993,0.73,11.9,42.1,13.4,7.1,20.5,4222.7,14105.83416,23.7,1.0302,1.135,150.5,-2.1,41.6,3.1,44.7,35.8,53.6,1,0,LOW ENERGY,orange
06/2021,03:56:26,AIR,AIR,APPROACH,4472,4688,4688.0,24.25,207,231,160.33,0.34,13,111.09,15,-30.851648,-60.223362,-60.22632978,-3.3087327779999995,0.55,12.4,41.6,13.4,7.1,20.5,4172.5,13941.138,23.7,1.0302,1.135,150.5,-2.1,41.1,3.1,44.2,35.4,53.0,1,0,LOW ENERGY,orange
06/2021,03:56:27,AIR,AIR,APPROACH,4464,4680,4680.0,24.25,207,230,160.33,0.339,13,110.74,15,-30.839453,-60.223221,-60.22618878,-3.2965377779999976,0.73,13.2,40.8,13.3,7.0,20.3,4092.3,13678.01784,23.7,1.0302,1.135,150.5,-2.0,40.4,3.1,43.5,34.8,52.2,1,0,LOW ENERGY,orange
06/2021,03:56:28,AIR,AIR,APPROACH,4452,4668,4668.0,24.25,206,229,160.33,0.338,14,110.74,15,-30.827284,-60.223087,-60.22605478,-3.2843687779999975,0.73,13.9,40.1,13.3,6.9,20.2,4022.1,13447.705680000001,23.7,1.0302,1.135,150.5,-1.8,39.7,3.1,42.8,34.2,51.4,1,0,LOW ENERGY,orange
06/2021,03:56:29,AIR,AIR,APPROACH,4440,4656,4656.0,24.25,205,228,160.33,0.337,14,110.74,16,-30.818129,-60.222946,-60.22591378,-3.2752137779999977,0.55,14.4,39.6,13.3,6.9,20.2,3971.9,13283.009520000001,23.7,1.0302,1.135,150.5,-1.9,39.2,3.1,42.3,33.8,50.8,1,0,LOW ENERGY,orange
06/2021,03:56:30,AIR,AIR,APPROACH,4428,4644,4644.0,24.25,205,228,160.33,0.336,14,110.74,16,-30.805945,-60.222809,-60.22577678,-3.263029778,0.73,15.2,38.8,13.2,6.9,20.1,3891.7,13019.88936,23.7,1.0302,1.135,150.5,-1.9,38.4,3.1,41.5,33.2,49.8,1,0,LOW ENERGY,orange
06/2021,03:56:31,AIR,AIR,APPROACH,4412,4628,4628.0,24.25,204,227,160.33,0.335,14,110.74,16,-30.79679,-60.222672,-60.22563978,-3.253874778,0.55,15.7,38.3,13.2,6.8,20.0,3841.5,12855.193200000002,23.7,1.0302,1.135,150.5,-1.9,37.9,3.1,41.0,32.8,49.2,1,0,LOW ENERGY,orange
06/2021,03:56:32,AIR,AIR,APPROACH,4396,4612,4612.0,24.25,204,227,160.33,0.335,14,110.74,16,-30.787656,-60.22253,-60.22549778,-3.244740777999997,0.55,16.3,37.7,13.1,6.8,19.9,3781.3,12657.689040000001,23.7,1.0302,1.135,150.5,-1.9,37.3,3.1,40.4,32.3,48.5,1,0,LOW ENERGY,orange
06/2021,03:56:33,AIR,AIR,APPROACH,4380,4596,4596.0,24.25,203,226,160.33,0.333,14,110.74,16,-30.775485,-60.222393,-60.225360779999995,-3.2325697779999985,0.73,17.0,37.0,13.1,6.8,19.9,3711.1,12427.37688,23.7,1.0302,1.135,150.5,-1.9,36.6,3.1,39.7,31.8,47.6,1,0,LOW ENERGY,orange
06/2021,03:56:34,AIR,AIR,APPROACH,4364,4580,4580.0,24.25,203,226,151.43,0.332,14,111.09,16,-30.76633,-60.222252,-60.225219779999996,-3.2234147779999986,0.55,17.6,36.4,13.1,6.8,19.9,3650.9,12229.872720000001,23.7,1.0302,1.135,142.1,-2.0,36.0,2.8,38.8,31.0,46.6,1,0,LOW ENERGY,orange
06/2021,03:56:35,AIR,AIR,APPROACH,4344,4560,4560.0,24.25,202,225,151.43,0.331,14,111.09,16,-30.754137,-60.222115,-60.22508278,-3.2112217779999987,0.73,18.3,35.7,13.0,6.7,19.7,3580.7,11999.56056,23.7,1.0302,1.135,142.1,-2.0,35.3,2.8,38.1,30.5,45.7,1,0,LOW ENERGY,orange
06/2021,03:56:36,AIR,AIR,APPROACH,4328,4544,4544.0,24.25,202,224,151.43,0.33,14,111.09,16,-30.742729,-60.221977,-60.22494478,-3.1998137779999993,0.68,19.0,35.0,12.9,6.6,19.5,3510.5,11769.2484,23.7,1.0302,1.135,142.1,-2.0,34.6,2.8,37.4,29.9,44.9,1,0,LOW ENERGY,orange
06/2021,03:56:37,AIR,AIR,APPROACH,4312,4528,4528.0,24.25,201,224,151.43,0.329,14,111.45,16,-30.734706,-60.22184,-60.22480778,-3.191790777999998,0.48,19.4,34.6,12.9,6.6,19.5,3470.4,11637.688320000001,23.7,1.0302,1.135,142.1,-2.1,34.2,2.8,37.0,29.6,44.4,1,0,LOW ENERGY,orange
06/2021,03:56:38,AIR,AIR,APPROACH,4292,4508,4508.0,24.25,201,223,151.43,0.329,14,112.15,16,-30.72365,-60.221699,-60.22466678,-3.180734777999998,0.66,20.1,33.9,12.8,6.6,19.4,3400.2,11407.37616,23.7,1.0302,1.135,142.1,-2.3,33.5,2.8,36.3,29.0,43.6,1,0,LOW ENERGY,orange
06/2021,03:56:39,AIR,AIR,APPROACH,4268,4484,4484.0,24.25,200,223,151.43,0.328,14,112.5,16,-30.714495,-60.221561,-60.22452878,-3.171579777999998,0.55,20.7,33.3,12.8,6.6,19.4,3340.0,11209.872000000001,23.7,1.0302,1.135,142.1,-2.4,32.9,2.8,35.7,28.6,42.8,1,0,LOW ENERGY,orange
06/2021,03:56:40,AIR,AIR,APPROACH,4248,4464,4464.0,24.25,200,222,151.43,0.328,14,112.85,16,-30.705357,-60.22142,-60.22438778,-3.162441777999998,0.55,21.2,32.8,12.7,6.5,19.2,3289.9,11045.503920000001,23.7,1.0302,1.135,142.1,-2.5,32.4,2.8,35.2,28.2,42.2,1,0,LOW ENERGY,orange
06/2021,03:56:41,AIR,AIR,APPROACH,4224,4440,4440.0,24.25,200,222,151.43,0.327,14,112.85,16,-30.693183,-60.221279,-60.22424678,-3.150267778,0.73,21.9,32.1,12.6,6.5,19.1,3219.7,10815.19176,23.7,1.0302,1.135,142.1,-2.5,31.7,2.8,34.5,27.6,41.4,1,0,LOW ENERGY,orange
06/2021,03:56:42,AIR,AIR,APPROACH,4204,4420,4420.0,24.25,200,222,151.43,0.327,14,112.15,16,-30.684028,-60.221138,-60.22410578,-3.141112778,0.55,22.5,31.5,12.6,6.5,19.1,3159.5,10617.687600000001,23.7,1.0302,1.135,142.1,-2.3,31.2,2.8,34.0,27.2,40.8,1,0,LOW ENERGY,orange
06/2021,03:56:43,AIR,AIR,APPROACH,4180,4396,4396.0,24.25,200,221,151.43,0.326,15,111.8,16,-30.671835,-60.220997,-60.223964779999996,-3.128919778,0.73,23.2,30.8,12.5,6.5,19.0,3089.3,10387.375440000002,23.7,1.0302,1.135,142.1,-1.9,30.5,2.8,33.3,26.6,40.0,1,0,LOW ENERGY,orange
