DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
12/2021,13:33:21,AIR,AIR,DESCENT,4744,5016,5016.0,26.75,252,267,186.5,0.416,-7,47.46,22,-31.938651,-60.209301,-60.212295780000005,-4.442231778,0.0,0.0,105.2,14.2,9.4,23.6,10551.6,34869.689280000006,25.9,1.0378,1.1711,172.3,12.8,104.1,4.8,108.9,87.1,130.7,1,0,LOW ENERGY,orange
12/2021,13:33:22,AIR,AIR,DESCENT,4724,4996,4996.0,26.75,252,267,186.5,0.415,-7,47.11,22,-31.925082,-60.209587,-60.21258178,-4.428662778,0.81,0.8,104.4,14.1,9.4,23.5,10471.4,34606.56912,25.9,1.0378,1.1711,172.3,12.9,103.3,4.8,108.1,86.5,129.7,1,0,LOW ENERGY,orange
12/2021,13:33:23,AIR,AIR,DESCENT,4704,4976,4976.0,26.75,251,267,186.5,0.414,-7,47.11,22,-31.912875,-60.209877,-60.21287178,-4.4164557779999996,0.73,1.5,103.7,14.1,9.4,23.5,10401.2,34376.256960000006,25.9,1.0378,1.1711,172.3,12.9,102.6,4.8,107.4,85.9,128.9,1,0,LOW ENERGY,orange
12/2021,13:33:24,AIR,AIR,DESCENT,4684,4956,4956.0,26.75,251,266,186.5,0.413,-7,47.46,22,-31.900675,-60.210468,-60.21346278,-4.404255778,0.73,2.3,102.9,14.0,9.4,23.4,10320.9,34112.80872,25.9,1.0378,1.1711,172.3,12.8,101.8,4.8,106.6,85.3,127.9,1,0,LOW ENERGY,orange
12/2021,13:33:25,AIR,AIR,DESCENT,4664,4936,4936.0,26.75,251,266,186.5,0.413,-7,47.46,22,-31.89152,-60.211063,-60.214057780000005,-4.395100778,0.55,2.8,102.4,13.9,9.4,23.3,10270.8,33948.44064,25.9,1.0378,1.1711,172.3,12.8,101.3,4.8,106.1,84.9,127.3,1,0,LOW ENERGY,orange
12/2021,13:33:26,AIR,AIR,DESCENT,4644,4916,4916.0,26.75,250,266,186.5,0.412,-7,47.81,21,-31.87932,-60.211655,-60.21464978,-4.382900778,0.73,3.6,101.6,13.9,9.4,23.3,10190.6,33685.32048,25.9,1.0378,1.1711,172.3,12.1,100.5,4.7,105.2,84.2,126.2,1,0,LOW ENERGY,orange
12/2021,13:33:27,AIR,AIR,DESCENT,4624,4896,4896.0,26.75,250,266,186.5,0.412,-7,48.16,21,-31.869838,-60.212048,-60.215042780000005,-4.373418778000001,0.57,4.1,101.1,13.8,9.4,23.2,10140.4,33520.62432,25.9,1.0378,1.1711,172.3,12.0,100.0,4.7,104.7,83.8,125.6,1,0,LOW ENERGY,orange
12/2021,13:33:28,AIR,AIR,DESCENT,4604,4876,4876.0,26.75,250,265,186.5,0.412,-7,48.16,21,-31.856272,-60.212334,-60.21532878,-4.3598527780000005,0.81,4.9,100.3,13.8,9.3,23.1,10060.2,33257.504160000004,25.9,1.0378,1.1711,172.3,12.0,99.2,4.7,103.9,83.1,124.7,1,0,LOW ENERGY,orange
12/2021,13:33:29,AIR,AIR,DESCENT,4580,4852,4852.0,26.75,250,265,186.5,0.412,-7,48.16,21,-31.842718,-60.212624,-60.21561878,-4.346298778000001,0.81,5.7,99.5,13.7,9.3,23.0,9979.9,32994.05592,25.9,1.0378,1.1711,172.3,12.0,98.4,4.7,103.1,82.5,123.7,1,0,LOW ENERGY,orange
12/2021,13:33:30,AIR,AIR,DESCENT,4560,4832,4832.0,27.0,250,265,186.5,0.412,-7,48.16,22,-31.833563,-60.213215,-60.21620978,-4.3371437780000015,0.55,6.3,98.9,13.6,9.3,22.9,9919.7,32796.55176,26.1,1.0385,1.1744,172.1,12.6,97.8,4.8,102.6,82.1,123.1,1,0,LOW ENERGY,orange
12/2021,13:33:31,AIR,AIR,DESCENT,4536,4808,4808.0,27.0,250,265,186.5,0.412,-7,48.16,22,-31.821361,-60.213806,-60.21680078,-4.3249417779999995,0.73,7.0,98.2,13.6,9.3,22.9,9849.5,32566.2396,26.1,1.0385,1.1744,172.1,12.6,97.1,4.8,101.9,81.5,122.3,1,0,LOW ENERGY,orange
