DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
04/2022,13:50:47,AIR,AIR,DESCENT,4784,5016,5016.0,26.0,236,280,194.79,0.39,-2,117.77,32,-32.158155,-60.212219,-60.21477478,-4.590796777999998,0.0,0.0,120.9,14.3,10.4,24.7,12126.4,40036.29312,25.2,1.0354,1.1596,180.9,-15.9,119.6,3.8,123.4,98.7,148.1,1,0,LOW ENERGY,orange
04/2022,13:50:48,AIR,AIR,DESCENT,4760,4992,4992.0,26.0,236,279,194.79,0.389,-1,117.42,31,-32.144506,-60.212509,-60.21506478,-4.577147777999997,0.82,0.8,120.1,14.2,10.3,24.5,12046.1,39772.844880000004,25.2,1.0354,1.1596,180.9,-14.8,118.8,3.9,122.7,98.2,147.2,1,0,LOW ENERGY,orange
04/2022,13:50:49,AIR,AIR,DESCENT,4736,4968,4968.0,26.25,236,279,194.79,0.39,0,118.13,30,-32.132299,-60.212791,-60.215346780000004,-4.564940778,0.73,1.5,119.4,14.2,10.3,24.5,11975.9,39542.53272,25.5,1.0364,1.1643,180.5,-14.1,118.1,3.9,122.0,97.6,146.4,1,0,LOW ENERGY,orange
04/2022,13:50:50,AIR,AIR,DESCENT,4716,4948,4948.0,26.25,236,279,194.79,0.39,1,118.13,30,-32.120101,-60.213367,-60.21592278,-4.552742777999995,0.73,2.3,118.6,14.1,10.3,24.4,11895.7,39279.412560000004,25.5,1.0364,1.1643,180.5,-13.7,117.3,3.9,121.2,97.0,145.4,1,0,LOW ENERGY,orange
04/2022,13:50:51,AIR,AIR,DESCENT,4704,4936,4936.0,26.25,235,279,194.79,0.388,1,118.13,29,-32.107894,-60.213936,-60.21649178,-4.540535777999999,0.73,3.0,117.9,14.1,10.3,24.4,11825.5,39049.1004,25.5,1.0364,1.1643,180.5,-13.2,116.6,3.9,120.5,96.4,144.6,1,0,LOW ENERGY,orange
04/2022,13:50:52,AIR,AIR,DESCENT,4692,4924,4924.0,26.0,229,278,194.79,0.377,2,119.18,30,-32.09569,-60.214233,-60.21678878,-4.528331777999995,0.73,3.7,117.2,14.0,10.2,24.2,11755.2,38818.46016,25.3,1.0357,1.161,180.8,-13.7,115.9,3.9,119.8,95.8,143.8,1,0,LOW ENERGY,orange
04/2022,13:50:53,AIR,AIR,DESCENT,4676,4908,4908.0,25.75,235,278,194.79,0.387,2,123.05,29,-32.086363,-60.214523,-60.21707878,-4.519004777999996,0.56,4.3,116.6,14.0,10.2,24.2,11695.1,38621.284080000005,25.0,1.0347,1.1562,181.2,-15.0,115.3,3.9,119.2,95.4,143.0,1,0,LOW ENERGY,orange
04/2022,13:50:54,AIR,AIR,DESCENT,4652,4884,4884.0,25.75,232,277,194.79,0.383,3,124.45,29,-32.072728,-60.214825,-60.21738078,-4.505369777999995,0.82,5.1,115.8,13.9,10.2,24.1,11614.8,38357.83584,25.0,1.0347,1.1562,181.2,-15.1,114.5,3.9,118.4,94.7,142.1,1,0,LOW ENERGY,orange
04/2022,13:50:55,AIR,AIR,DESCENT,4632,4864,4864.0,25.75,235,277,194.79,0.387,4,124.8,29,-32.061956,-60.215118,-60.21767378,-4.494597777999999,0.65,5.8,115.1,13.9,10.2,24.1,11544.6,38127.523680000006,25.0,1.0347,1.1562,181.2,-14.8,113.8,3.9,117.7,94.2,141.2,1,0,LOW ENERGY,orange
04/2022,13:50:56,AIR,AIR,DESCENT,4608,4840,4840.0,26.0,236,276,194.79,0.388,5,124.1,29,-32.04833,-60.215405,-60.21796078,-4.480971777999997,0.82,6.6,114.3,13.8,10.1,23.9,11464.4,37864.40352,25.2,1.0354,1.1596,180.9,-14.1,113.1,3.9,117.0,93.6,140.4,1,0,LOW ENERGY,orange
