DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
09/2022,20:41:23,AIR,AIR,APPROACH,4676,5006,4921.0,22.75,164,182,149.38,0.27,-11,-72.77,0,-31.342316,-60.218456,-60.231674780000006,-3.822815777999999,0.0,0.0,76.3,14.0,4.4,18.4,7652.9,25359.63432,22.4,1.0257,1.114,141.5,0,75.5,2.8,78.3,62.6,94.0,1,0,LOW ENERGY,orange
09/2022,20:41:24,AIR,AIR,APPROACH,4660,4990,4904.0,22.75,164,181,149.38,0.27,-11,0.0,0,-31.334686,-60.218777,-60.231995780000005,-3.815185778,0.46,0.5,75.8,13.9,4.3,18.2,7602.8,25195.26624,22.4,1.0257,1.114,141.5,0,75.0,2.8,77.8,62.2,93.4,1,0,LOW ENERGY,orange
09/2022,20:41:25,AIR,AIR,APPROACH,4645,4975,4890.0,22.75,163,181,149.38,0.27,-11,-72.77,0,-31.327057,-60.219097,-60.23231578,-3.8075567779999986,0.46,0.9,75.4,13.9,4.3,18.2,7562.7,25063.70616,22.4,1.0257,1.114,141.5,0,74.6,2.8,77.4,61.9,92.9,1,0,LOW ENERGY,orange
09/2022,20:41:26,AIR,AIR,APPROACH,4630,4960,4875.0,22.75,163,180,149.38,0.268,-11,-180.0,0,-31.319427,-60.21957,-60.23278878,-3.7999267779999997,0.46,1.4,74.9,13.8,4.3,18.1,7512.5,24899.010000000002,22.4,1.0257,1.114,141.5,0,74.1,2.8,76.9,61.5,92.3,1,0,LOW ENERGY,orange
09/2022,20:41:27,AIR,AIR,APPROACH,4615,4945,4860.0,22.75,163,180,149.38,0.268,-11,-72.77,0,-31.311798,-60.219978,-60.23319678,-3.7922977779999982,0.46,1.8,74.5,13.8,4.3,18.1,7472.4,24767.44992,22.4,1.0257,1.114,141.5,0,73.7,2.8,76.5,61.2,91.8,1,0,LOW ENERGY,orange
09/2022,20:41:28,AIR,AIR,APPROACH,4599,4929,4844.0,22.75,162,179,149.38,0.266,-11,0.0,0,-31.303406,-60.220299,-60.23351778,-3.7839057779999976,0.5,2.3,74.0,13.8,4.2,18.0,7422.3,24603.081840000003,22.4,1.0257,1.114,141.5,0,73.2,2.8,76.0,60.8,91.2,1,0,LOW ENERGY,orange
09/2022,20:41:29,AIR,AIR,APPROACH,4585,4915,4830.0,22.75,162,179,149.38,0.266,-10,-72.77,0,-31.295776,-60.220623,-60.233841780000006,-3.7762757779999987,0.46,2.8,73.5,13.7,4.2,17.9,7372.1,24438.385680000003,22.4,1.0257,1.114,141.5,0,72.7,2.8,75.5,60.4,90.6,1,0,LOW ENERGY,orange
09/2022,20:41:30,AIR,AIR,APPROACH,4571,4901,4816.0,23.0,163,179,149.38,0.268,-10,-180.0,0,-31.288147,-60.221046,-60.234264780000004,-3.7686467779999973,0.46,3.3,73.0,13.7,4.2,17.9,7322.0,24274.017600000003,22.7,1.0267,1.1187,141.2,0,72.2,2.8,75.0,60.0,90.0,1,0,LOW ENERGY,orange
09/2022,20:41:31,AIR,AIR,APPROACH,4557,4887,4801.0,23.0,163,178,149.38,0.268,-10,-72.77,0,-31.280518,-60.22147,-60.23468878,-3.7610177779999994,0.46,3.7,72.6,13.6,4.2,17.8,7281.8,24142.12944,22.7,1.0267,1.1187,141.2,0,71.8,2.8,74.6,59.7,89.5,1,0,LOW ENERGY,orange
09/2022,20:41:32,AIR,AIR,APPROACH,4541,4871,4785.0,22.75,163,178,149.38,0.268,-10,0.0,0,-31.272888,-60.221809,-60.23502778,-3.753387777999997,0.46,4.2,72.1,13.6,4.2,17.8,7231.7,23977.76136,22.4,1.0257,1.114,141.5,0,71.3,2.8,74.1,59.3,88.9,1,0,LOW ENERGY,orange
