DATE,TIME,LDGL,LDGR,FPHASE,HEIGHT,ALTSTDC,ALTQNH,TAT,CAS,GS,VLS,MACH,HEAD,WINDIR,WINSPD,LATP,LONP,LONCORR,LATCORR,Delta_D,ACCUM_D,TDD,e_p,e_c,e_tot,H_GEOM_REF_m,H_GEOM_REF_ft,SAT,theta,sigma,TAS,WIND_COMP,e_p_ref,e_c_REF,E_TOT_ref,e_ref_inf,e_ref_supp,FLAG_INF,FLAG_SUP,energy_state,COLOR
03/2022,14:16:41,AIR,AIR,APPROACH,4812,5008,5008.0,23.5,215,234,162.04,0.355,-14,51.33,7,-31.569438,-60.220325,-60.22360578000001,-4.035288778000002,0.0,0.0,84.0,14.4,7.2,21.6,8425.3,27893.72424,22.9,1.0274,1.1219,153.0,2.9,83.1,3.4,86.5,69.2,103.8,1,0,LOW ENERGY,orange
03/2022,14:16:42,AIR,AIR,APPROACH,4804,5000,5000.0,23.25,213,233,162.04,0.352,-14,50.27,7,-31.561475,-60.220631,-60.22391178,-4.027325778000002,0.48,0.5,83.5,14.4,7.2,21.6,8375.1,27729.028080000004,22.7,1.0267,1.1187,153.2,3.0,82.6,3.4,86.0,68.8,103.2,1,0,LOW ENERGY,orange
03/2022,14:16:43,AIR,AIR,APPROACH,4792,4988,4988.0,23.25,213,232,162.04,0.351,-14,49.57,7,-31.553538,-60.221241,-60.22452178,-4.019388778,0.48,1.0,83.0,14.3,7.1,21.4,8325.0,27564.66,22.7,1.0267,1.1187,153.2,3.1,82.1,3.4,85.5,68.4,102.6,1,0,LOW ENERGY,orange
03/2022,14:16:44,AIR,AIR,APPROACH,4784,4980,4980.0,23.25,211,230,162.04,0.348,-14,47.81,7,-31.542063,-60.221851,-60.225131780000005,-4.007913777999999,0.69,1.6,82.4,14.3,7.0,21.3,8264.8,27367.15584,22.7,1.0267,1.1187,153.2,3.3,81.5,3.5,85.0,68.0,102.0,1,0,LOW ENERGY,orange
03/2022,14:16:44,AIR,AIR,APPROACH,4772,4968,4968.0,23.25,211,229,162.04,0.349,-14,48.52,6,-31.534085,-60.222462,-60.225742780000004,-3.999935778000001,0.48,2.1,81.9,14.3,6.9,21.2,8214.6,27202.459680000004,22.7,1.0267,1.1187,153.2,2.8,81.0,3.4,84.4,67.5,101.3,1,0,LOW ENERGY,orange
03/2022,14:16:45,AIR,AIR,APPROACH,4760,4956,4956.0,23.0,210,228,162.04,0.347,-14,45.7,6,-31.526139,-60.223072,-60.226352780000006,-3.9919897780000007,0.48,2.6,81.4,14.2,6.9,21.1,8164.5,27038.0916,22.5,1.026,1.1154,153.4,3.0,80.5,3.4,83.9,67.1,100.7,1,0,LOW ENERGY,orange
03/2022,14:16:46,AIR,AIR,APPROACH,4748,4944,4944.0,23.0,209,227,162.04,0.345,-14,43.24,6,-31.514704,-60.223377,-60.226657780000004,-3.9805547779999984,0.69,3.3,80.7,14.2,6.8,21.0,8094.3,26807.779440000002,22.5,1.026,1.1154,153.4,3.2,79.8,3.5,83.3,66.6,100.0,1,0,LOW ENERGY,orange
03/2022,14:16:47,AIR,AIR,APPROACH,4736,4932,4932.0,23.25,210,226,162.04,0.346,-13,42.19,5,-31.506712,-60.223679,-60.22695978,-3.9725627780000003,0.48,3.8,80.2,14.2,6.8,21.0,8044.1,26643.083280000003,22.7,1.0267,1.1187,153.2,2.9,79.3,3.4,82.7,66.2,99.2,1,0,LOW ENERGY,orange
03/2022,14:16:48,AIR,AIR,APPROACH,4724,4920,4920.0,23.25,208,225,162.04,0.343,-12,37.62,5,-31.49874,-60.224285,-60.227565780000006,-3.9645907780000016,0.48,4.3,79.7,14.1,6.7,20.8,7994.0,26478.715200000002,22.7,1.0267,1.1187,153.2,3.2,78.8,3.4,82.2,65.8,98.6,1,0,LOW ENERGY,orange
03/2022,14:16:49,AIR,AIR,APPROACH,4708,4904,4904.0,23.0,208,224,162.04,0.342,-11,34.8,5,-31.48731,-60.224876,-60.228156780000006,-3.953160778000001,0.69,4.9,79.1,14.1,6.6,20.7,7933.8,26281.211040000002,22.5,1.026,1.1154,153.4,3.5,78.2,3.5,81.7,65.4,98.0,1,0,LOW ENERGY,orange
